prior,row_id,candidate_index,scale_nm_per_unit,offset_nm,clamped,calibration_error,target_rq,before_rq,after_rq,target_ra,before_ra,after_ra,target_robust_range,before_robust_range,after_robust_range,rank
v3,afmv2_84343ccdd8fc,7,16.060005019745226,0.0,False,0.034979945338972036,5.760004044,0.3701381477484011,5.94442057127972,4.460754871,0.29677884102429486,4.76626972503903,27.0523243,1.6769848239421843,26.932385005950927,2
v3,afmv2_84343ccdd8fc,8,15.820311465012548,0.0,False,0.06739775819871031,5.760004044,0.3894022333356177,6.160464646932298,4.460754871,0.31677455258623133,5.011472110549809,27.0523243,1.6942242974042894,26.803155965805054,
v3,afmv2_84343ccdd8fc,9,16.23085939616085,0.0,False,0.033615260307709165,5.760004044,0.3645115127717875,5.916335242751341,4.460754871,0.2939517986915905,4.771090419762691,27.0523243,1.6598300564289095,26.940468883514406,
v3,afmv2_84343ccdd8fc,10,15.518666685648485,0.0,False,0.018000441288316228,5.760004044,0.3747033091373356,5.8148956050846845,4.460754871,0.2996518739562902,4.650197429135258,27.0523243,1.739720561504364,26.99814326286316,
v3,afmv2_84343ccdd8fc,11,16.17141447143702,0.0,False,0.04809133259749251,5.760004044,0.3730175419322877,6.032221593234045,4.460754871,0.3008594089201918,4.8653224551353995,27.0523243,1.662277261018753,26.881376075744626,
v3,afmv2_84343ccdd8fc,12,15.852710362155541,0.0,False,0.024454574291269477,5.760004044,0.3706075814173716,5.875134777308129,4.460754871,0.2955698487674481,4.685583309565505,27.0523243,1.7014037662744523,26.971861782073976,4
v3,afmv2_84343ccdd8fc,13,15.437131344127161,0.0,False,0.012991005792918148,5.760004044,0.3708954439282598,5.725561528276395,4.460754871,0.29830787733171116,4.605017758859549,27.0523243,1.7512749218940735,27.03466040611267,1
v3,afmv2_84343ccdd8fc,14,15.84707542590981,0.0,False,0.03995989122767298,5.760004044,0.3770911329598442,5.975791639666076,4.460754871,0.3032425858824504,4.805508141491843,27.0523243,1.698327670097351,26.91352647781372,3
v3,afmv2_84343ccdd8fc,15,15.51483222777726,0.0,False,0.01151914909828907,5.760004044,0.3705522337408823,5.749055839253306,4.460754871,0.2966471513204282,4.60243086436619,27.0523243,1.7420800465345383,27.02808064460754,
v2,afmv2_f8cd660aff48,0,12.335496396910873,0.0,False,0.40049936539241204,5.251366138,0.6218196584886921,7.670453875343235,4.021779537,0.5433302581535495,6.702248195912266,26.14354134,1.9617970263957978,24.19973931312561,4
v2,afmv2_f8cd660aff48,1,12.28830300966964,0.0,False,0.3927804866555955,5.251366138,0.6202426272728657,7.621729567389871,4.021779537,0.5415513280740104,6.65474701059116,26.14354134,1.9737292474508286,24.253784370422363,
v2,afmv2_f8cd660aff48,2,12.188159125531953,0.0,False,0.42147538081224917,5.251366138,0.638413540605712,7.781085734676304,4.021779537,0.5618830545719388,6.848320003171654,26.14354134,1.9736277478933335,24.05488839149475,
v2,afmv2_f8cd660aff48,3,12.284882391872598,0.0,False,0.41429858044396584,5.251366138,0.630155051814452,7.741380799079281,4.021779537,0.5535200135846565,6.799928354648228,26.14354134,1.9622109949588777,24.105531740188596,
v2,afmv2_f8cd660aff48,4,12.228792020527136,0.0,False,0.41746925576952293,5.251366138,0.6341518355948332,7.754911013765635,4.021779537,0.5580726040581508,6.824553901209594,26.14354134,1.9694742262363434,24.084291019439696,
v2,afmv2_f8cd660aff48,5,12.17474239491969,0.0,False,0.42023602602172966,5.251366138,0.6362712532226195,7.746438792812105,4.021779537,0.5636564330679827,6.862372041704947,26.14354134,1.9771218264102937,24.070949649810792,
v2,afmv2_f8cd660aff48,6,12.223307531039522,0.0,False,0.41115852857063917,5.251366138,0.6314419572549158,7.7183092853567805,4.021779537,0.5549495322525779,6.783318844266024,26.14354134,1.97401380777359,24.128978157043456,
