prior,row_id,sample_id,group_id,candidate_index,calibration_mode,scale_nm_per_unit,offset_nm,scale_clamped,unclamped_scale_nm_per_unit,score,roughness_error,texture_error,realness_penalty,visual_richness_bonus,duplicate_penalty,normalized_std,calibrated_std_nm,nonconstant,requested_rq,uncalibrated_rq,calibrated_rq,requested_ra,uncalibrated_ra,calibrated_ra,requested_robust_range,uncalibrated_robust_range,calibrated_robust_range,requested_mean_abs_gradient,uncalibrated_mean_abs_gradient,calibrated_mean_abs_gradient,requested_gradient_std,uncalibrated_gradient_std,calibrated_gradient_std,requested_gradient_anisotropy,uncalibrated_gradient_anisotropy,calibrated_gradient_anisotropy,requested_psd_low_power,uncalibrated_psd_low_power,calibrated_psd_low_power,requested_psd_mid_power,uncalibrated_psd_mid_power,calibrated_psd_mid_power,requested_psd_high_power,uncalibrated_psd_high_power,calibrated_psd_high_power,requested_psd_slope,uncalibrated_psd_slope,calibrated_psd_slope,requested_autocorrelation_length_px,uncalibrated_autocorrelation_length_px,calibrated_autocorrelation_length_px,requested_island_count,uncalibrated_island_count,calibrated_island_count,requested_island_mean_area_px,uncalibrated_island_mean_area_px,calibrated_island_mean_area_px,rank
v3,afmv2_06e9a8457ab9,6058,6058,15,weighted_rq_ra_range,15.978788308431131,0.0,False,15.978788308431131,0.3383591928760591,0.07448709718598678,0.3693875581580384,0.0,0.15818975418179237,0.0,0.3785722851753235,6.049126148223877,True,5.841896534,0.37857227735979604,6.049126304870098,4.556092739,0.3059512436067229,4.88873017494681,27.66728783,1.723206639289856,27.534754028320314,1.131164074,0.1283591270911696,2.05102332795952,1.006361246,0.08214079325995781,1.3125103516433576,0.1476658583,0.1050547521272627,0.10505475195725103,14.50712395,8.581551235880854,14.122609999428128,9.412350655,3.455702532185336,8.963018244121207,5.901864052,0.6083916873746766,4.8252369885671405,-3.952002764,-4.241612022437137,-4.241612010236155,9.0,5.0,5.0,66.0,59.0,59.0,248.2424316,69.42372881355932,69.42372881355932,
v2,afmv2_84343ccdd8fc,6058,6058,0,weighted_rq_ra_range,12.706646551591945,0.0,False,12.706646551591945,0.8701648698039,0.6790115922413119,0.30610387245129766,0.0,0.2686491019922503,0.0,0.6349007487297058,8.067459106445312,True,5.760004044,0.6349007229594388,8.067459311986843,4.460754871,0.5552116987504759,7.054879018983932,27.0523243,1.9804106998443602,25.164378995895383,1.108705759,0.15792564916709068,2.0067054605841292,1.032804728,0.12816392476423855,1.6285337400719508,0.1138967648,0.06674076174347891,0.06674076185924936,14.5351038,9.063599583716954,14.146720861512945,9.563612938,3.8941914654605276,8.955740632497434,5.928481579,1.123881417824094,5.694917777068142,-3.925020695,-4.099616286354559,-4.099616325055491,8.0,7.0,7.0,56.0,26.0,26.0,292.5714417,157.53846153846155,157.53846153846155,
v2,afmv2_84343ccdd8fc,6058,6058,1,weighted_rq_ra_range,12.756601392667049,0.0,False,12.756601392667049,0.9171216511920381,0.6752245379213236,0.37400738712301906,0.0,0.28654398213850435,0.0,0.6308548450469971,8.047563552856445,True,5.760004044,0.6308548155664104,8.047563380818797,4.460754871,0.5524065290303677,7.046829864143882,27.0523243,1.9739443737268447,25.180820760726927,1.108705759,0.16992114676377273,2.1676163266977198,1.032804728,0.13420377056652769,1.7119839988285956,0.1138967648,0.028512270635960547,0.028512271327019837,14.5351038,9.185729257420181,14.276936778164208,9.563612938,3.9991742757457285,9.070818438976426,5.928481579,1.2187216925758133,5.826757455748423,-3.925020695,-4.0735056236062706,-4.073505496901731,8.0,6.0,6.0,56.0,35.0,35.0,292.5714417,117.02857142857142,117.02857142857142,
v2,afmv2_84343ccdd8fc,6058,6058,2,weighted_rq_ra_range,12.720381837012416,0.0,False,12.720381837012416,0.8149841997730755,0.6774431618333653,0.242939919959076,0.0,0.28405449013775336,0.0,0.6307947635650635,8.02394962310791,True,5.760004044,0.6307947690587349,8.023950259796717,4.460754871,0.5566022734148512,7.080193393616473,27.0523243,1.9794949787855147,25.17993152618408,1.108705759,0.16582247641821063,2.109325200735265,1.032804728,0.13101006116820643,1.6664979900963253,0.1138967648,0.13468785253053475,0.1346878526272937,14.5351038,9.176522476112392,14.261998396546762,9.563612938,4.012888020964723,9.079332372646958,5.928481579,1.2243554317563754,5.832286094065881,-3.925020695,-4.069499919569756,-4.069499864053954,8.0,6.0,6.0,56.0,26.0,26.0,292.5714417,157.53846153846155,157.53846153846155,4
v2,afmv2_84343ccdd8fc,6058,6058,3,weighted_rq_ra_range,12.699923817406676,0.0,False,12.699923817406676,0.8285935866805902,0.6856990806276174,0.24896163794703396,0.0,0.2813740215232718,0.0,0.6353010535240173,8.068275451660156,True,5.760004044,0.6353010301728028,8.068274493520148,4.460754871,0.5588193301319584,7.09696275156484,27.0523243,1.979839950799942,25.143816270828246,1.108705759,0.15994518524131096,2.031291621075653,1.032804728,0.12484093981423407,1.585470386758482,0.1138967648,0.06892088374473604,0.06892088400818952,14.5351038,9.089271099244154,14.171456706537642,9.563612938,4.014122630611867,9.077972486376988,5.928481579,1.2522646536723017,5.878879143019245,-3.925020695,-4.019064395037822,-4.019064351978791,8.0,7.0,7.0,56.0,26.0,26.0,292.5714417,157.53846153846155,157.53846153846155,
v2,afmv2_84343ccdd8fc,6058,6058,4,weighted_rq_ra_range,12.795298046312947,0.0,False,12.795298046312947,1.0162869419228397,0.6469936978110796,0.5269797973785921,0.0,0.2614529689555677,0.0,0.6213418841362,7.950253963470459,True,5.760004044,0.6213418675227426,7.9502541253505195,4.460754871,0.5427842002796248,6.945085391546494,27.0523243,1.976423150897026,25.28892191886902,1.108705759,0.1531374418285521,1.9594391451147697,1.032804728,0.12275359054946608,1.5706687273541589,0.1138967648,0.26447778771987224,0.2644777876899742,14.5351038,8.97400138674236,14.070950586117242,9.563612938,3.804784756227136,8.878100653405289,5.928481579,1.1095950272488126,5.673114278067342,-3.925020695,-4.0833645548147,-4.083364462679068,8.0,7.0,7.0,56.0,29.0,29.0,292.5714417,141.24137931034483,141.24137931034483,
v2,afmv2_84343ccdd8fc,6058,6058,5,weighted_rq_ra_range,12.837751731942623,0.0,False,12.837751731942623,0.727120857798857,0.6384281455426069,0.1835609185396387,0.0,0.2907801128773043,0.0,0.6174346208572388,7.9264726638793945,True,5.760004044,0.6174346550666588,7.926472600777427,4.460754871,0.5382139402820636,6.909456759602179,27.0523243,1.972288617491722,25.319751110076904,1.108705759,0.173391886097311,2.2259619259593384,1.032804728,0.13217739148408544,1.6968604902617834,0.1138967648,0.07475394593598796,0.07475394446295536,14.5351038,9.11063919305945,14.214460509974932,9.563612938,4.008096963342501,9.093000466496024,5.928481579,1.2688217711457512,5.933789375128049,-3.925020695,-3.950688723295652,-3.9506888001069616,8.0,6.0,6.0,56.0,37.0,37.0,292.5714417,110.70270270270271,110.70270270270271,2
v2,afmv2_84343ccdd8fc,6058,6058,6,weighted_rq_ra_range,12.636971221427922,0.0,False,12.636971221427922,1.020734305234125,0.732289122814184,0.4279359152624691,0.0,0.26951774895017244,0.0,0.6502869725227356,8.217658042907715,True,5.760004044,0.6502869550951915,8.217657698395156,4.460754871,0.5755014923284483,7.27259593920204,27.0523243,1.975163894891739,24.960090274810792,1.108705759,0.15818938705122243,1.999034771821659,1.032804728,0.12898264074085333,1.6299499502640193,0.1138967648,0.20976577278956562,0.20976577153500553,14.5351038,9.094125148413674,14.166359172767597,9.563612938,3.873554706703969,8.924130007866918,5.928481579,1.124280865674553,5.671847543224787,-3.925020695,-4.11455568113672,-4.114555692925972,8.0,7.0,7.0,56.0,26.0,26.0,292.5714417,157.53846153846155,157.53846153846155,
v2,afmv2_84343ccdd8fc,6058,6058,7,weighted_rq_ra_range,12.733574926414134,0.0,False,12.733574926414134,0.7209099646577154,0.6780919829378965,0.12733978426208523,0.0,0.29526922844924663,0.0,0.631392240524292,8.039880752563477,True,5.760004044,0.6313922683863923,8.03988071852186,4.460754871,0.5553355844231318,7.071407239565619,27.0523243,1.976981708407402,25.174044923782347,1.108705759,0.16567838886430875,2.109678168632664,1.032804728,0.12889266929735288,1.6412644549399955,0.1138967648,0.11609348655360822,0.11609348594625257,14.5351038,9.120371305416164,14.207862699359858,9.563612938,3.9629601829586507,9.030603947860117,5.928481579,1.3310124732151503,5.987577529202697,-3.925020695,-3.9972470764722963,-3.997247058762871,8.0,7.0,7.0,56.0,30.0,30.0,292.5714417,136.53333333333333,136.53333333333333,1
v2,afmv2_84343ccdd8fc,6058,6058,8,weighted_rq_ra_range,12.843985939665313,0.0,False,12.843985939665313,0.7369373747072119,0.6204399474223884,0.21590370437739798,0.0,0.2811276810854745,0.0,0.6132590174674988,7.876689910888672,True,5.760004044,0.6132590170006866,7.8766899570806554,4.460754871,0.5321062122286642,6.8343645038750935,27.0523243,1.9763051384687422,25.383634910583496,1.108705759,0.16348566386117533,2.0998075065954667,1.032804728,0.12265017851913859,1.5753171183211097,0.1138967648,0.16220741154248824,0.16220741124199378,14.5351038,9.089510262917361,14.194243250040612,9.563612938,4.014284863292954,9.100566774086053,5.928481579,1.2678200205306873,5.943659413849248,-3.925020695,-4.004803126369985,-4.004803253272642,8.0,7.0,7.0,56.0,40.0,40.0,292.5714417,102.4,102.4,3
v2,afmv2_84343ccdd8fc,6058,6058,9,weighted_rq_ra_range,12.66831231388051,0.0,False,12.66831231388051,0.9476742545693428,0.7129151651290218,0.35871125017017635,0.0,0.2610495534791001,0.0,0.6440664529800415,8.159235000610352,True,5.760004044,0.644066442639826,8.159234686314598,4.460754871,0.5680884651836575,7.196721958299796,27.0523243,1.9763116997480394,25.03653308868408,1.108705759,0.15400416244245713,1.9509727904318934,1.032804728,0.1223077951730247,1.5494333184968698,0.1138967648,0.1700608467090499,0.1700608473174432,14.5351038,9.042736404254658,14.119755712627697,9.563612938,3.85776667901307,8.913165634201617,5.928481579,1.109934066448603,5.626752888255358,-3.925020695,-4.12799358756893,-4.127993562837859,8.0,7.0,7.0,56.0,20.0,20.0,292.5714417,204.8,204.8,
v2,afmv2_84343ccdd8fc,6058,6058,10,weighted_rq_ra_range,12.746175552266358,0.0,False,12.746175552266358,0.9189082493103862,0.7106364516776483,0.33320231785504545,0.0,0.2914502832564927,0.0,0.6377438902854919,8.128795623779297,True,5.760004044,0.6377438895659241,8.12879570949724,4.460754871,0.5654198745858809,7.206941101991807,27.0523243,1.9654026234149933,25.051367168426513,1.108705759,0.16751846800105485,2.1352198356998624,1.032804728,0.12752398976079693,1.6254431878761684,0.1138967648,0.030343206094288193,0.030343205838250085,14.5351038,9.200969201969674,14.290522446578603,9.563612938,4.15533116562273,9.228542032849834,5.928481579,1.311410347965566,5.997061384822481,-3.925020695,-4.015453129329105,-4.015453168340933,8.0,7.0,7.0,56.0,27.0,27.0,292.5714417,151.7037037037037,151.7037037037037,
v2,afmv2_84343ccdd8fc,6058,6058,11,weighted_rq_ra_range,12.7295886057209,0.0,False,12.7295886057209,0.8379119450170073,0.6986759626190363,0.24709458239855217,0.0,0.29219841760435383,0.0,0.6360682845115662,8.096887588500977,True,5.760004044,0.6360682909042396,8.096887606617711,4.460754871,0.5622004754536125,7.1565807115343425,27.0523243,1.9715248322486878,25.096700325012208,1.108705759,0.17179735844023364,2.1869096798125085,1.032804728,0.13310173897743274,1.6943303659593043,0.1138967648,0.0706937900324772,0.07069379025021315,14.5351038,9.156345230364682,14.24325750494779,9.563612938,4.012612476387468,9.080730966164904,5.928481579,1.272773429015369,5.936044188973893,-3.925020695,-4.006602670912652,-4.006602724870861,8.0,6.0,6.0,56.0,29.0,29.0,292.5714417,141.24137931034483,141.24137931034483,
v2,afmv2_84343ccdd8fc,6058,6058,12,weighted_rq_ra_range,12.66691332844275,0.0,False,12.66691332844275,0.9195373066083755,0.6983018551324137,0.34242250173982286,0.0,0.26351274957948245,0.0,0.6400943398475647,8.10801887512207,True,5.760004044,0.6400943368281587,8.108019299349648,4.460754871,0.5640795985070288,7.145147218844389,27.0523243,1.9811518615484238,25.095078125,1.108705759,0.14904279707350138,1.8879121494415765,1.032804728,0.11909652507575383,1.5085853246890932,0.1138967648,0.1883826330546895,0.18838263434523533,14.5351038,8.996863936898647,14.073649699011808,9.563612938,3.73257713598771,8.783957965333027,5.928481579,1.1553297960298292,5.752595608714354,-3.925020695,-4.0952457435592695,-4.095245746281934,8.0,8.0,8.0,56.0,29.0,29.0,292.5714417,141.24137931034483,141.24137931034483,
v2,afmv2_84343ccdd8fc,6058,6058,13,weighted_rq_ra_range,12.699325964377175,0.0,False,12.699325964377175,0.9404845820671149,0.7290815031355584,0.3364192170313803,0.0,0.2886614734677392,0.0,0.6453856825828552,8.195962905883789,True,5.760004044,0.6453856697457232,8.195962729458747,4.460754871,0.5724579879390719,7.2698303564500755,27.0523243,1.9667114800214769,24.975908727645873,1.108705759,0.16838513954928236,2.1383777069475567,1.032804728,0.13406281741555348,1.702507362579457,0.1138967648,0.19487580027261023,0.19487579993868162,14.5351038,9.154022244168631,14.23613116436669,9.563612938,3.9419482098102905,9.003729271325206,5.928481579,1.2367892484174854,5.855364774924623,-3.925020695,-4.0484829789144605,-4.048482969432034,8.0,6.0,6.0,56.0,40.0,40.0,292.5714417,102.4,102.4,
v2,afmv2_84343ccdd8fc,6058,6058,14,weighted_rq_ra_range,12.644294692548195,0.0,False,12.644294692548195,0.8356540174281167,0.7268385164569079,0.20364140788100468,0.0,0.2704881266679743,0.0,0.6480315327644348,8.193901062011719,True,5.760004044,0.648031517840032,8.193901513710452,4.460754871,0.573952816073537,7.2572285740198055,27.0523243,1.9758797401189803,24.983605804443357,1.108705759,0.15392351786859057,1.946254329161578,1.032804728,0.12366145423666669,1.5636118753095727,0.1138967648,0.09818596689589797,0.09818596557154859,14.5351038,9.043955860548738,14.117280569100163,9.563612938,3.86518303111402,8.916879954724665,5.928481579,1.1746133794504605,5.760928723781094,-3.925020695,-4.0899184175406775,-4.08991840500867,8.0,8.0,8.0,56.0,29.0,29.0,292.5714417,141.24137931034483,141.24137931034483,
v2,afmv2_84343ccdd8fc,6058,6058,15,weighted_rq_ra_range,12.681740629350973,0.0,False,12.681740629350973,0.8474204540720937,0.7111546317752632,0.23783136034871982,0.0,0.2699963299107272,0.0,0.6428114175796509,8.151968002319336,True,5.760004044,0.6428114116228529,8.151967679499245,4.460754871,0.5670679020736246,7.191408127266047,27.0523243,1.9748005831241608,25.043909044265746,1.108705759,0.16172819629811122,2.0509950589569215,1.032804728,0.1260186331626285,1.5981356376389257,0.1138967648,0.12789289149703106,0.12789289154600467,14.5351038,9.07707515452216,14.15634198671264,9.563612938,3.7825982432366447,8.837963030397733,5.928481579,1.1518215739847892,5.733979540013818,-3.925020695,-4.101669774394397,-4.101669773960864,8.0,7.0,7.0,56.0,23.0,23.0,292.5714417,178.08695652173913,178.08695652173913,
v3,afmv2_84343ccdd8fc,6058,6058,0,weighted_rq_ra_range,16.027592792400196,0.0,False,16.027592792400196,0.36623704050134787,0.10338342320233883,0.3703889997743572,0.0,0.1672879126023838,0.0,0.3786359131336212,6.068622589111328,True,5.760004044,0.37863590883320064,6.068622472331727,4.460754871,0.3060250457908321,4.904845068189034,27.0523243,1.6758620387315752,26.86003603935242,1.108705759,0.13323954493546483,2.135509280422194,1.032804728,0.08947895857301909,1.434132382987495,0.1138967648,0.060874171672642405,0.060874172160313766,14.5351038,8.639403938273638,14.186559682595453,9.563612938,3.3765440904093555,8.88643160563001,5.928481579,0.6224716322349176,4.950506104385261,-3.925020695,-4.22283910102672,-4.222839046587647,8.0,5.0,5.0,56.0,54.0,54.0,292.5714417,75.85185185185185,75.85185185185185,
v3,afmv2_84343ccdd8fc,6058,6058,1,weighted_rq_ra_range,16.082099263744265,0.0,False,16.082099263744265,0.3257573318144248,0.11425548650346022,0.3079530424485305,0.0,0.17430294323929924,0.0,0.3804841935634613,6.118985176086426,True,5.760004044,0.3804841954096262,6.118984846326771,4.460754871,0.30698613369271593,4.936981674138337,27.0523243,1.668641575574875,26.835261058807376,1.108705759,0.1344824395367465,2.1627600289105144,1.032804728,0.08841105043094363,1.4218353462415387,0.1138967648,0.07365154468993014,0.07365154440279044,14.5351038,8.687866023865542,14.24193963978156,9.563612938,3.513843367626051,9.036229957103847,5.928481579,0.6871351424668448,5.1242924021010845,-3.925020695,-4.164859781307987,-4.164859775404515,8.0,5.0,5.0,56.0,52.0,52.0,292.5714417,78.76923076923077,78.76923076923077,
v3,afmv2_84343ccdd8fc,6058,6058,2,weighted_rq_ra_range,16.530793986715103,0.0,False,16.530793986715103,0.4400822842249728,0.11262366665705431,0.4488338052969971,0.0,0.15804213334839615,0.0,0.3674536943435669,6.074301719665527,True,5.760004044,0.36745371789936543,6.074301766972674,4.460754871,0.30015211783195034,4.961752871587445,27.0523243,1.623932880163193,26.84490035057068,1.108705759,0.13066466788212056,2.1599907259730835,1.032804728,0.0835027766599838,1.3803672116373764,0.1138967648,0.03390176733075312,0.03390176830023762,14.5351038,8.600462105939881,14.20931000008879,9.563612938,3.2574188454632877,8.825000563148855,5.928481579,0.5963148535072987,4.943338198386844,-3.925020695,-4.237655134879682,-4.237655178813274,8.0,5.0,5.0,56.0,61.0,61.0,292.5714417,67.14754098360656,67.14754098360656,
v3,afmv2_84343ccdd8fc,6058,6058,3,weighted_rq_ra_range,16.486062692647685,0.0,False,16.486062692647685,0.37523603279639683,0.1453584477537359,0.3277117702044269,0.0,0.16145915560440288,0.0,0.37643784284591675,6.205977916717529,True,5.760004044,0.37643784994943297,6.2059781074650715,4.460754871,0.30778315563117675,5.074132492888973,27.0523243,1.6239034086465836,26.771773643493653,1.108705759,0.13012797653801603,2.1452980181862844,1.032804728,0.08485604145067999,1.3989420439782576,0.1138967648,0.08988332852704849,0.08988332803313095,14.5351038,8.545624694027698,14.148916635443069,9.563612938,3.1756279382952877,8.732600216899804,5.928481579,0.6128249132297832,5.0085324579403965,-3.925020695,-4.232287124045351,-4.232287212824117,8.0,5.0,5.0,56.0,46.0,46.0,292.5714417,89.04347826086956,89.04347826086956,
v3,afmv2_84343ccdd8fc,6058,6058,4,weighted_rq_ra_range,16.283813813782654,0.0,False,16.283813813782654,0.2812347451500607,0.10845408849463524,0.2585494422286946,0.0,0.1702944856376511,0.0,0.37381675839424133,6.087162494659424,True,5.760004044,0.3738167478367481,6.087162196919595,4.460754871,0.30237308930799334,4.923786987140783,27.0523243,1.6488348877429961,26.84931935310364,1.108705759,0.13280687476899017,2.162602376650853,1.032804728,0.08787813824182933,1.4309912137552352,0.1138967648,0.1283011608467156,0.12830115991841376,14.5351038,8.646324849609819,14.225311106958623,9.563612938,3.4638492389015787,9.009105345938526,5.928481579,0.6593307791665742,5.0724050246896635,-3.925020695,-4.176985714368204,-4.176985611103867,8.0,5.0,5.0,56.0,51.0,51.0,292.5714417,80.31372549019608,80.31372549019608,
v3,afmv2_84343ccdd8fc,6058,6058,5,weighted_rq_ra_range,16.11604629299247,0.0,False,16.11604629299247,0.43778429456969925,0.06545838080255273,0.5047431278346141,0.0,0.15734294250272368,0.0,0.3684346079826355,5.937709331512451,True,5.760004044,0.3684345938148548,5.937709194446932,4.460754871,0.29514697592679184,4.756602507304068,27.0523243,1.671418575644493,26.93666015625,1.108705759,0.1286426671291554,2.073211257926012,1.032804728,0.08759094088864659,1.4116197112722113,0.1138967648,0.024458236476298252,0.024458236722028195,14.5351038,8.562590062983782,14.120586318926167,9.563612938,3.019564153770927,8.520531897680312,5.928481579,0.5580160129126166,4.833061610077277,-3.925020695,-4.290455063755105,-4.290454981456034,8.0,5.0,5.0,56.0,51.0,51.0,292.5714417,80.31372549019608,80.31372549019608,
v3,afmv2_84343ccdd8fc,6058,6058,6,weighted_rq_ra_range,15.530398340571267,0.0,False,15.530398340571267,0.28647026842767775,0.06851067309803646,0.31125566965172535,0.0,0.1552247019586951,0.0,0.3829161524772644,5.946839809417725,True,5.760004044,0.3829161342732493,5.94684010888547,4.460754871,0.3071188110271843,4.76967748262193,27.0523243,1.7340738081932068,26.930856971740724,1.108705759,0.12548585041632357,1.948845247514107,1.032804728,0.08075677021066203,1.2541848132553353,0.1138967648,0.08893438654107674,0.08893438592811015,14.5351038,8.541832744881324,14.025777074151238,9.563612938,3.2440614667479455,8.685468596662997,5.928481579,0.5957434539842644,4.842325079346291,-3.925020695,-4.2437109016945085,-4.243710914112222,8.0,6.0,6.0,56.0,50.0,50.0,292.5714417,81.92,81.92,
v3,afmv2_84343ccdd8fc,6058,6058,7,weighted_rq_ra_range,16.060005019745226,0.0,False,16.060005019745226,0.24854445755782517,0.06771033830483823,0.267919291998222,0.0,0.1675065717279533,0.0,0.37013813853263855,5.944420337677002,True,5.760004044,0.3701381477484011,5.94442057127972,4.460754871,0.29677884102429486,4.76626972503903,27.0523243,1.6769848239421843,26.932385005950927,1.108705759,0.1293150426801069,2.0768002562915933,1.032804728,0.08693435747661293,1.3961662325323025,0.1138967648,0.09904451109205564,0.09904451186185124,14.5351038,8.62409932208621,14.175320590608353,9.563612938,3.4405113254960984,8.957235314321828,5.928481579,0.644577714010723,4.9923145951774615,-3.925020695,-4.189872413563433,-4.189872457502998,8.0,5.0,5.0,56.0,51.0,51.0,292.5714417,80.31372549019608,80.31372549019608,2
v3,afmv2_84343ccdd8fc,6058,6058,8,weighted_rq_ra_range,15.820311465012548,0.0,False,15.820311465012548,0.3814830266947372,0.13044703552370482,0.35333683096088514,0.0,0.15816736798837894,0.0,0.38940224051475525,6.160464763641357,True,5.760004044,0.3894022333356177,6.160464646932298,4.460754871,0.31677455258623133,5.011472110549809,27.0523243,1.6942242974042894,26.803155965805054,1.108705759,0.12625637649829058,1.9974152111265078,1.032804728,0.08370752380380046,1.3242791041619533,0.1138967648,0.12777003479839813,0.12777003523159625,14.5351038,8.601064432613178,14.122151065058738,9.563612938,3.428084222190305,8.913893008291637,5.928481579,0.5956787534766279,4.7502846998762225,-3.925020695,-4.297538349976176,-4.297538330875725,8.0,5.0,5.0,56.0,43.0,43.0,292.5714417,95.25581395348837,95.25581395348837,
v3,afmv2_84343ccdd8fc,6058,6058,9,weighted_rq_ra_range,16.23085939616085,0.0,False,16.23085939616085,0.28762140091358296,0.06507940255236627,0.3162743235131754,0.0,0.15238730224661812,0.0,0.36451151967048645,5.916335105895996,True,5.760004044,0.3645115127717875,5.916335242751341,4.460754871,0.2939517986915905,4.771090419762691,27.0523243,1.6598300564289095,26.940468883514406,1.108705759,0.12283790816964468,1.9937648599847202,1.032804728,0.08138108840697368,1.3208850329735151,0.1138967648,0.09588226902278944,0.09588226932996606,14.5351038,8.487867769074198,14.059883889420687,9.563612938,3.1421838116491045,8.66788112632235,5.928481579,0.5680497107171555,4.799449367672962,-3.925020695,-4.263783971880767,-4.263784044229401,8.0,5.0,5.0,56.0,54.0,54.0,292.5714417,75.85185185185185,75.85185185185185,
v3,afmv2_84343ccdd8fc,6058,6058,10,weighted_rq_ra_range,15.518666685648485,0.0,False,15.518666685648485,0.4277032304146443,0.0348628690646093,0.5298664082911095,0.0,0.15526382641426315,0.0,0.3747033178806305,5.8148956298828125,True,5.760004044,0.3747033091373356,5.8148956050846845,4.460754871,0.2996518739562902,4.650197429135258,27.0523243,1.739720561504364,26.99814326286316,1.108705759,0.12569481919824643,1.9506159505988676,1.032804728,0.083785840878794,1.3002445023297506,0.1138967648,0.21545986550206556,0.21545986473252324,14.5351038,8.554715737666477,14.037150413723602,9.563612938,3.32146921242409,8.76493118101295,5.928481579,0.5718238842837532,4.709561816171136,-3.925020695,-4.275701736755097,-4.275701753285662,8.0,5.0,5.0,56.0,48.0,48.0,292.5714417,85.33333333333333,85.33333333333333,
v3,afmv2_84343ccdd8fc,6058,6058,11,weighted_rq_ra_range,16.17141447143702,0.0,False,16.17141447143702,0.4039524397209799,0.0930828827022193,0.43030912192450665,0.0,0.16688870260422395,0.0,0.3730175495147705,6.032221794128418,True,5.760004044,0.3730175419322877,6.032221593234045,4.460754871,0.3008594089201918,4.8653224551353995,27.0523243,1.662277261018753,26.881376075744626,1.108705759,0.13138190093056473,2.1246312859798544,1.032804728,0.08968751338102944,1.450374027729589,0.1138967648,0.027974021104637016,0.027974022827386206,14.5351038,8.609567622658522,14.174468774371839,9.563612938,3.2002118159803836,8.720312475181009,5.928481579,0.617609513785556,5.0535441481816745,-3.925020695,-4.201845392989446,-4.201845326446403,8.0,5.0,5.0,56.0,55.0,55.0,292.5714417,74.47272727272727,74.47272727272727,
v3,afmv2_84343ccdd8fc,6058,6058,12,weighted_rq_ra_range,15.852710362155541,0.0,False,15.852710362155541,0.2800413826533678,0.04734258073328312,0.3324438760634377,0.0,0.16628149465332764,0.0,0.3706075847148895,5.8751349449157715,True,5.760004044,0.3706075814173716,5.875134777308129,4.460754871,0.2955698487674481,4.685583309565505,27.0523243,1.7014037662744523,26.971861782073976,1.108705759,0.12700428849402676,2.013362245810502,1.032804728,0.09082029822203143,1.4397479135615123,0.1138967648,0.08438682086826595,0.08438682151361435,14.5351038,8.57117170262465,14.096097625477773,9.563612938,3.2629191941341062,8.745696576763144,5.928481579,0.6036895714503696,4.93966006773176,-3.925020695,-4.216563036423098,-4.2165629374415925,8.0,5.0,5.0,56.0,45.0,45.0,292.5714417,91.02222222222223,91.02222222222223,4
v3,afmv2_84343ccdd8fc,6058,6058,13,weighted_rq_ra_range,15.437131344127161,0.0,False,15.437131344127161,0.24482785753476016,0.0251462231686632,0.31522876487042645,0.0,0.16250688765122118,0.0,0.3708954453468323,5.725561618804932,True,5.760004044,0.3708954439282598,5.725561528276395,4.460754871,0.29830787733171116,4.605017758859549,27.0523243,1.7512749218940735,27.03466040611267,1.108705759,0.12509950929047753,1.9311775036446301,1.032804728,0.08393021062137637,1.2956416503596655,0.1138967648,0.07360463385994669,0.07360463356601488,14.5351038,8.575946784051629,14.048036089146523,9.563612938,3.463158890601997,8.901411622987332,5.928481579,0.6286134162387584,4.8726685487036425,-3.925020695,-4.1828934175043635,-4.182893425076478,8.0,5.0,5.0,56.0,58.0,58.0,292.5714417,70.62068965517241,70.62068965517241,1
v3,afmv2_84343ccdd8fc,6058,6058,14,weighted_rq_ra_range,15.84707542590981,0.0,False,15.84707542590981,0.25515435776809525,0.07734814645042694,0.26370488939578185,0.0,0.16578850099478587,0.0,0.3770911395549774,5.9757914543151855,True,5.760004044,0.3770911329598442,5.975791639666076,4.460754871,0.3032425858824504,4.805508141491843,27.0523243,1.698327670097351,26.91352647781372,1.108705759,0.13119891498178615,2.0791191062713112,1.032804728,0.08715142138098873,1.381095150360867,0.1138967648,0.12270611502922613,0.12270611486323543,14.5351038,8.63327736397716,14.157752775743647,9.563612938,3.4791799443981293,8.970535656433297,5.928481579,0.6290966369103772,4.899751026537855,-3.925020695,-4.215297568039679,-4.215297545038142,8.0,5.0,5.0,56.0,58.0,58.0,292.5714417,70.62068965517241,70.62068965517241,3
v3,afmv2_84343ccdd8fc,6058,6058,15,weighted_rq_ra_range,15.51483222777726,0.0,False,15.51483222777726,0.3386590651509208,0.022316999092754915,0.4328694143045416,0.0,0.1497673269273372,0.0,0.3705522418022156,5.749055862426758,True,5.760004044,0.3705522337408823,5.749055839253306,4.460754871,0.2966471513204282,4.60243086436619,27.0523243,1.7420800465345383,27.02808064460754,1.108705759,0.12161227050989004,1.8867940082218908,1.032804728,0.08091509615898425,1.2553841631660811,0.1138967648,0.06117645550473686,0.06117645615503948,14.5351038,8.498566036615708,13.980365651771821,9.563612938,3.1578444197387867,8.593075068124275,5.928481579,0.5508178461468237,4.670424067984478,-3.925020695,-4.306561802137382,-4.306561707198522,8.0,5.0,5.0,56.0,50.0,50.0,292.5714417,81.92,81.92,
