sample_id,growth_run_id,split,sq_nm,sa_nm,analysis_scale_nm,height_increment_rms_31nm,scale_dependent_rms_slope_31nm,curvature_relief_31nm,scale_dependent_rms_curvature_31nm_inv,sdq_31nm,sdr_31nm_percent,bearing_core_span_p90_p10_nm,bearing_peak_span_p99_p90_nm,bearing_valley_span_p10_p01_nm,bearing_core_equivalent_nm,island_prominence_nm,island_median_area_nm2,island_count_per_um2,island_boundary_contrast,functional_surface_morphology_index_nm
6063,6063,retrospective_full26_loo_orientation90_keyframe_locked_exclude6022_6081,5.227572873558275,3.8984201436689885,31.372549019607842,5.726808793558168,0.1825420302946666,4.149931279165016,0.008432790044615788,0.17114203567088876,1.4356949621665966,12.516093254089355,5.152188205718997,8.811851024627686,3.129023313522339,2.9296232770034605,2906.5743944636674,29.0,1.2214228016532103,4.375368925470319
6070,6070,retrospective_full26_loo_orientation90_keyframe_locked_exclude6022_6081,2.7066586174793645,2.111010226900145,31.372549019607842,3.234852116938636,0.10311091122741903,2.521351027919842,0.005123464080952742,0.09109910633771573,0.4128827450823669,6.743040919303894,2.466244626045227,3.77111132144928,1.6857602298259735,1.637896124632194,553.6332179930796,73.0,1.1944858728183745,2.436061221052468
6070,6070,retrospective_full26_loo_orientation90_keyframe_locked_exclude6022_6081,2.544952193275771,1.9365986388625251,31.372549019607842,3.1120256271371054,0.09919581686499523,2.4828701641485966,0.005045269763242578,0.08542498016446823,0.3631594839792413,6.184556365013123,2.5323277235031147,4.164184117317199,1.5461390912532806,1.3847320203728004,907.3433294886581,67.0,1.1587591550241818,2.307992993047587
6070,6070,retrospective_full26_loo_orientation90_keyframe_locked_exclude6022_6081,2.520632131571752,1.9571784313597356,31.372549019607842,3.0740733749368876,0.0979860888261133,2.4396521832667406,0.004957449475528744,0.08448064451742462,0.35533631770502144,6.2550636529922485,2.065851569175723,3.9354709625244144,1.5637659132480621,1.537086661849014,907.3433294886581,76.0,1.1820569259646634,2.3049258326461044
6070,6070,retrospective_full26_loo_orientation90_keyframe_locked_exclude6022_6081,2.583534158677933,1.9923595019590652,31.372549019607842,3.197507013329909,0.10192053604989086,2.5485350636968,0.005178702891152639,0.08730078947874384,0.3793341168311178,6.3458393812179565,2.5320938110351676,3.879875898361206,1.5864598453044891,1.457905932929461,645.9054209919261,71.0,1.1749188065416367,2.3679558851581746
6070,6070,retrospective_full26_loo_orientation90_keyframe_locked_exclude6022_6081,2.127745952547858,1.6927719234068368,31.372549019607842,2.4448425317853584,0.0779293557006583,1.890262520093834,0.0038410725115344243,0.06889904016753433,0.23675174939002822,5.405449390411377,1.7907771587371828,2.7456642389297485,1.3513623476028442,1.384442022006638,692.0415224913494,59.0,1.1822295913079401,1.8878829489933122
6072,6072,retrospective_full26_loo_orientation90_keyframe_locked_exclude6022_6081,1.4662363764339408,1.1028809343257915,31.372549019607842,1.861383948984075,0.059331613373867394,1.5018803409839843,0.0030518677866401118,0.04897901270925094,0.11974636444202653,3.45089453458786,1.2422478556633008,2.827224290370941,0.862723633646965,1.0399882175311193,2529.7962322183776,54.0,1.2011669479996738,1.3925596171370493
6072,6072,retrospective_full26_loo_orientation90_keyframe_locked_exclude6022_6081,1.5802385732460549,1.201179184442955,31.372549019607842,2.028674345527288,0.06466399476368231,1.6189080043109216,0.0032896716556349275,0.05496485782401316,0.15076196589248803,3.821815550327301,1.30511656999588,2.70403436422348,0.9554538875818253,0.9921228931818534,1399.4617454825066,75.0,1.2296887207492646,1.4920279247700443
6072,6072,retrospective_full26_loo_orientation90_keyframe_locked_exclude6022_6081,1.470114925398485,1.1373452041762313,31.372549019607842,1.9123144057432084,0.06095502168306477,1.5500630340078554,0.003149776524573775,0.05117794650536873,0.13076622199035265,3.6381941437721252,1.3018640637397767,2.3141056418418886,0.9095485359430313,1.0638721465049028,2068.4352172241443,58.0,1.2723829992216824,1.4268834691757484
6072,6072,retrospective_full26_loo_orientation90_keyframe_locked_exclude6022_6081,1.6542141733820224,1.259297299651164,31.372549019607842,2.138396565105533,0.06816139051273887,1.7049786711185144,0.003464569940296294,0.05900951050540779,0.17370440562429604,3.9394962787628174,1.3775889873504652,3.0324794530868524,0.9848740696907043,1.2015542816300309,1853.1334102268356,64.0,1.2278844664822164,1.5893285560194754
6072,6072,retrospective_full26_loo_orientation90_keyframe_locked_exclude6022_6081,1.5641956194531847,1.191269099582493,31.372549019607842,2.0097341041902284,0.06406027457106353,1.6077223559341371,0.0032669420685817897,0.054242882727944315,0.1468480447424834,3.8338568210601807,1.2546310305595416,2.5522564172744753,0.9584642052650452,1.0894562058961885,2068.4352172241443,62.0,1.2703262669154471,1.4950637937273659
6072,6072,retrospective_full26_loo_orientation90_keyframe_locked_exclude6022_6081,1.4093553087645982,1.0702118554715878,31.372549019607842,1.7862617816276085,0.05693709428938002,1.427770360621836,0.0029012739906073403,0.0483801962819404,0.11684490537824631,3.4202377796173096,1.0892348051071168,2.487531912326813,0.8550594449043274,0.9150955060249806,2906.5743944636674,61.0,1.2489720538123847,1.3254484660660188
6072,6072,retrospective_full26_loo_orientation90_keyframe_locked_exclude6022_6081,1.275434215003485,0.9624567568172135,31.372549019607842,1.5921638261258086,0.050750221957760154,1.2639814508669451,0.002568449807581972,0.043432058398169375,0.09419689511302318,3.0412694215774536,1.3016207695007325,2.3387911319732666,0.7603173553943634,0.8688333254414062,3475.586312956555,48.0,1.2446859588247512,1.1909929489692446
6078,6078,retrospective_full26_loo_orientation90_keyframe_locked_exclude6022_6081,1.4436412220788983,1.1078427484044453,31.31115459882583,1.6698879684707342,0.05333204699303407,1.282260366320562,0.002615821164953059,0.04721406305962926,0.1113055132496248,3.518062627315521,1.850679349899296,2.0954399967193607,0.8795156568288802,0.814460670447392,338.9233343928676,76.0,1.4225013238772122,1.2612463222287758
6078,6078,retrospective_full26_loo_orientation90_keyframe_locked_exclude6022_6081,1.268263865626977,0.9935398866930241,31.372549019607842,1.6009893655712253,0.051031536027582806,1.2762299816707594,0.0025933392049419103,0.04345245658403361,0.09430074617750303,3.1475706100463867,1.3787657976150531,1.7161521792411802,0.7868926525115967,0.9070895051957457,1107.2664359861592,71.0,1.327791160441646,1.203531018682575
6078,6078,retrospective_full26_loo_orientation90_keyframe_locked_exclude6022_6081,1.6382585114812842,1.2663442200929826,31.372549019607842,2.087048032425137,0.06652465603355125,1.6676797242990349,0.0033887773147670236,0.05703827390384961,0.16232080020123582,3.9833332300186157,1.7071994543075564,2.457114577293396,0.9958333075046539,1.258996450833049,3091.118800461361,54.0,1.2260979395586022,1.5746473981482005
6078,6078,retrospective_full26_loo_orientation90_keyframe_locked_exclude6022_6081,1.5623835267874189,1.184478025360633,31.372549019607842,2.0415604948196986,0.06507474077237789,1.6435013031206978,0.0033396460073569804,0.05516598965738842,0.15188243168993165,3.7189059257507324,1.527760875225068,2.6869172215461727,0.9297264814376831,1.1965668607448507,2921.9530949634755,61.0,1.2349691106780265,1.5235663198340832
