target,method,coverage,retained_growth_group_count,mae,median_absolute_error,pearson_r,retained_growth_run_ids
Rq_nm,M14b_rheed_density_weighted,0.6086956521739131,14,2.021621253685445,1.3625894033433819,0.21185854283922734,6095;6099;6080;6022;6090;6063;6085;6033;6081;6084;6057;6029;6056;6078
Rq_nm,M14b_rheed_density_weighted,0.5217391304347826,12,2.2378601256999855,1.5624614141398536,0.1715669266868126,6095;6099;6080;6022;6090;6063;6085;6033;6081;6084;6057;6029
Rq_nm,M14c_residual_self_paced,1.0,23,1.596184710563146,1.0275163841596426,0.27470218189671247,6080;6095;6099;6063;6022;6090;6084;6029;6085;6048;6078;6056;6062;6033;6082;6072;6094;6047;6081;6057;6070;6028;6101
Rq_nm,M14c_residual_self_paced,0.9130434782608695,21,1.5380956821342033,0.9485514813776841,0.27426376934287844,6080;6095;6099;6063;6022;6090;6084;6029;6085;6048;6078;6056;6062;6033;6082;6072;6094;6047;6081;6057;6070
Rq_nm,M14c_residual_self_paced,0.8260869565217391,19,1.6047199963835983,0.9485514813776841,0.260355074068603,6080;6095;6099;6063;6022;6090;6084;6029;6085;6048;6078;6056;6062;6033;6082;6072;6094;6047;6081
Rq_nm,M14c_residual_self_paced,0.7391304347826086,17,1.6912996229987598,0.9485514813776841,0.26921724669912467,6080;6095;6099;6063;6022;6090;6084;6029;6085;6048;6078;6056;6062;6033;6082;6072;6094
Rq_nm,M14c_residual_self_paced,0.6086956521739131,14,1.845514587971944,1.0837482594204608,0.20687484020409827,6080;6095;6099;6063;6022;6090;6084;6029;6085;6048;6078;6056;6062;6033
Rq_nm,M14c_residual_self_paced,0.5217391304347826,12,2.0364857313294267,1.1785228971785715,0.22293211071566232,6080;6095;6099;6063;6022;6090;6084;6029;6085;6048;6078;6056
Rq_nm,M14d_r3d_causal_temporal,1.0,23,1.5541660821808236,1.2520117287153911,0.5933638390873945,6080;6028;6063;6095;6057;6085;6081;6099;6078;6084;6022;6070;6048;6047;6056;6090;6029;6062;6033;6072;6082;6094;6101
Rq_nm,M14d_r3d_causal_temporal,0.9130434782608695,21,1.6343197138757481,1.4250009291870276,0.5776388280919033,6080;6028;6063;6095;6057;6085;6081;6099;6078;6084;6022;6070;6048;6047;6056;6090;6029;6062;6033;6072;6082
Rq_nm,M14d_r3d_causal_temporal,0.8260869565217391,19,1.6504475595689265,1.4250009291870276,0.5843916941869876,6080;6028;6063;6095;6057;6085;6081;6099;6078;6084;6022;6070;6048;6047;6056;6090;6029;6062;6033
Rq_nm,M14d_r3d_causal_temporal,0.7391304347826086,17,1.789414139244713,1.4934067879198278,0.5666570099228688,6080;6028;6063;6095;6057;6085;6081;6099;6078;6084;6022;6070;6048;6047;6056;6090;6029
