sweep_descriptor,base_row_id,sample_id,guidance_scale,requested_raw,requested_cond,sample_index,generated_std,generated_min,generated_max,generated_height_mean,generated_height_std,generated_rq,generated_ra,generated_peak_to_valley,generated_p01,generated_p05,generated_p50,generated_p95,generated_p99,generated_robust_range,generated_skewness,generated_kurtosis,generated_mean_abs_gradient,generated_gradient_std,generated_gradient_orientation_entropy,generated_gradient_anisotropy,generated_psd_low_power,generated_psd_mid_power,generated_psd_high_power,generated_psd_slope,generated_autocorrelation_length_px,generated_island_coverage,generated_island_count,generated_island_mean_area_px,generated_height_min,generated_height_max,generated_slope_p50,generated_slope_p95,generated_slope_p99,generated_psd_peak_frequency,generated_island_mean_height
robust_range,afmv2_06e9a8457ab9,6058,1.5,19.40187645,0,0,0.6444820762,-0.9949220419,0.9999246597,0.05724427337,0.6444821152,0.6444821152,0.5732222298,1.994846702,-0.9674740839,-0.897031489,0.02636968903,0.9738722354,0.9972476447,1.964721729,0.01243310919,1.590281216,0.1506778675,0.1208587761,0.9984433153,0.1161996015,8.968341668,3.713079982,1.145841353,-4.095640915,9,0.25,17,240.9411765,-0.9949220419,0.9999246597,0.123761511,0.3855398277,0.5205908989,0.01746928107,0.8918675475
robust_range,afmv2_06e9a8457ab9,6058,1.5,19.40187645,0,1,0.6402671933,-0.9994722009,0.9990826249,0.1041384238,0.640267207,0.640267207,0.5645394192,1.998554826,-0.9893900061,-0.9316239953,0.1878216863,0.9601628482,0.9882076699,1.977597676,-0.235724689,1.686235039,0.1583902872,0.1243526601,0.9964686783,0.1867512491,9.076562482,3.849413534,1.133419227,-4.124764124,7,0.25,33,124.1212121,-0.9994722009,0.9990826249,0.132949069,0.3968563488,0.5390138385,0.01104854346,0.8721127324
robust_range,afmv2_06e9a8457ab9,6058,1.5,32.90297699,1,0,0.6439606547,-0.9909562469,0.9994665384,0.09248792731,0.6439606311,0.6439606311,0.5718418545,1.990422785,-0.9689196587,-0.907411027,0.1263384819,0.9656949759,0.9924109793,1.961330638,-0.1342205925,1.612251039,0.1685142463,0.1344318807,0.9958765326,0.1966597782,9.17094702,3.997701596,1.242220447,-4.041820517,6,0.25,31,132.1290323,-0.9909562469,0.9994665384,0.139478554,0.4275944965,0.5849602239,0.02816836934,0.8867378976
robust_range,afmv2_06e9a8457ab9,6058,1.5,32.90297699,1,1,0.633782506,-0.9986482859,0.9991872907,0.08677128512,0.6337824931,0.6337824931,0.5590817662,1.997835577,-0.9810943574,-0.9220807612,0.1328470856,0.9611312598,0.989568339,1.970662696,-0.1557481931,1.66750849,0.1556498135,0.123512857,0.9988627226,0.1104770321,9.033054725,3.932810887,1.230333242,-4.022011803,7,0.25,37,110.7027027,-0.9986482859,0.9991872907,0.1286164026,0.390037577,0.5408644436,0.015625,0.8685280842
robust_range,afmv2_06e9a8457ab9,6058,1.5,46.40407753,2,0,0.6166740656,-0.997883141,0.9998729825,0.1618988998,0.6166740557,0.6166740557,0.5391394126,1.997756124,-0.966372261,-0.8665526181,0.2071246579,0.9805940062,0.9980045551,1.964376816,-0.2412336234,1.755869372,0.1570081255,0.1233889596,0.9984642221,0.08370472947,9.010714776,3.80973524,1.105564212,-4.096948644,7,0.25,27,151.7037037,-0.997883141,0.9998729825,0.1320432816,0.3904449534,0.5322488329,0.03314563037,0.9081603672
robust_range,afmv2_06e9a8457ab9,6058,1.5,46.40407753,2,1,0.6353346109,-0.9982520938,0.9996122718,0.05106065913,0.635334584,0.635334584,0.5611633486,1.997864366,-0.9840236413,-0.9358463526,0.08029177412,0.9561978608,0.9932994527,1.977323094,-0.08791667122,1.651294212,0.1633727838,0.1262160029,0.9980510894,0.09516310006,9.08356095,3.947660812,1.225413552,-4.041234408,7,0.25,31,132.1290323,-0.9982520938,0.9996122718,0.1392795523,0.4059473089,0.5553540227,0.02470529422,0.8510944715
robust_range,afmv2_84343ccdd8fc,6058,1.5,-7.600324631,-2,0,0.6226994395,-0.9970793724,0.9991587996,0.1334212018,0.6226994631,0.6226994631,0.546361792,1.996238172,-0.9759690851,-0.8953244448,0.2007208094,0.9712620437,0.9953985637,1.971367649,-0.2330153606,1.727052241,0.1700828858,0.1290785506,0.9984803926,0.09961148778,9.158629805,4.048233833,1.267696885,-4.028060417,6,0.25,28,146.2857143,-0.9970793724,0.9991587996,0.1456324898,0.4217397766,0.5527797298,0.04419417382,0.886392578
robust_range,afmv2_84343ccdd8fc,6058,1.5,-7.600324631,-2,1,0.629663527,-0.9985349774,0.9993760586,0.11839279,0.6296634927,0.6296634927,0.5536106196,1.997911036,-0.984034273,-0.9176470518,0.1871230975,0.9551664978,0.9887123996,1.972746673,-0.2375463039,1.711927115,0.1734892283,0.1339247341,0.9958541456,0.1997063504,9.190647269,4.076601966,1.287536423,-3.990543196,6,0.25,30,136.5333333,-0.9985349774,0.9993760586,0.1439727908,0.4344466923,0.5711176921,0.03314563037,0.8763109747
robust_range,afmv2_84343ccdd8fc,6058,1.5,5.900775909,-1,0,0.6294273734,-0.9957371354,0.9999049902,0.1180652165,0.629427388,0.629427388,0.5544974078,1.995642126,-0.9715431702,-0.8995840788,0.1787244976,0.9623690903,0.9944355839,1.965978754,-0.2145776446,1.686521935,0.1677698008,0.1293150193,0.9958321675,0.2102829623,9.101250499,3.927995918,1.235827385,-4.013294036,6,0.25,32,128,-0.9957371354,0.9999049902,0.141373981,0.4177827646,0.547002894,0.03125,0.8790857062
robust_range,afmv2_84343ccdd8fc,6058,1.5,5.900775909,-1,1,0.6276233792,-0.9988988042,0.9998673797,0.1106657026,0.627623397,0.627623397,0.5504178756,1.998766184,-0.9859633821,-0.9177577525,0.1868016273,0.9545083046,0.9919834846,1.977946867,-0.2406915598,1.718160753,0.1704577339,0.1338934206,0.9972719762,0.1626432353,9.16132497,4.017805805,1.260391305,-4.029355742,6,0.25,33,124.1212121,-0.9988988042,0.9998673797,0.1417912063,0.4311933147,0.5859212751,0.0078125,0.8652386078
robust_range,afmv2_84343ccdd8fc,6058,1.5,19.40187645,0,0,0.6311186552,-0.9945818782,0.9998081923,0.05295937277,0.6311186955,0.6311186955,0.5524936573,1.99439007,-0.9757576656,-0.9210411608,0.05656846799,0.9668489307,0.9952001399,1.970957806,-0.05504004325,1.680584725,0.1648797462,0.1270472167,0.9978826907,0.1117929697,9.129767192,3.923162744,1.240430612,-4.052377573,7,0.25,36,113.7777778,-0.9945818782,0.9998081923,0.1393844625,0.4146807378,0.5442879309,0.02209708691,0.860812469
robust_range,afmv2_84343ccdd8fc,6058,1.5,19.40187645,0,1,0.6372520924,-0.99870193,0.9992606044,0.02175542827,0.6372520683,0.6372520683,0.5626162475,1.997962534,-0.9767840117,-0.9097253561,0.01531604817,0.9632349432,0.9911199492,1.967903961,0.02506633163,1.63137778,0.1704235266,0.1334596333,0.9981931654,0.144653179,9.178935351,4.13034622,1.358519349,-3.934581283,6,0.25,28,146.2857143,-0.99870193,0.9992606044,0.1420490213,0.4344750051,0.576279573,0.015625,0.8534672589
robust_range,afmv2_84343ccdd8fc,6058,1.5,32.90297699,1,0,0.6449223161,-0.9965780377,0.9994313717,0.08647853588,0.644922295,0.644922295,0.5714588561,1.996009409,-0.9807546425,-0.9227625728,0.1245219596,0.9708526045,0.9936008471,1.97435549,-0.134194963,1.631014506,0.1603111262,0.1268410005,0.9979452643,0.109806323,9.069106411,3.87313608,1.143336014,-4.110614711,7,0.25,24,170.6666667,-0.9965780377,0.9994313717,0.1333503643,0.4083084317,0.5367796616,0.0078125,0.8849782112
robust_range,afmv2_84343ccdd8fc,6058,1.5,32.90297699,1,1,0.6337428689,-0.9981238246,0.9975436926,-0.01401802868,0.6337428781,0.6337428781,0.554788507,1.995667517,-0.9909434348,-0.9523177266,0.013561117,0.9416074365,0.9868062985,1.977749733,-0.02015902214,1.675901342,0.1585162802,0.1250922155,0.9978368686,0.1623914561,9.032857046,3.842859021,1.217613371,-4.044346257,7,0.25,34,120.4705882,-0.9981238246,0.9975436926,0.1306004539,0.4059196521,0.5403429732,0.015625,0.8021251251
robust_range,afmv2_84343ccdd8fc,6058,1.5,46.40407753,2,0,0.6299309731,-0.9995911717,0.9997720122,0.0132461734,0.6299310069,0.6299310069,0.5537994719,1.999363184,-0.9804551786,-0.9290715128,-0.01194236614,0.9569280475,0.9921174026,1.972572581,0.03463779177,1.666152332,0.168097884,0.1262351792,0.9971896418,0.1763934092,9.086472238,3.921375304,1.281284758,-4.004736571,6,0.25,31,132.1290323,-0.9995911717,0.9997720122,0.1432652168,0.4117357771,0.5472870971,0.01746928107,0.8393388766
robust_range,afmv2_84343ccdd8fc,6058,1.5,46.40407753,2,1,0.618617177,-0.999248445,0.9998274446,0.08772130125,0.6186171512,0.6186171512,0.5444963831,1.99907589,-0.9692135561,-0.8903432995,0.1312193647,0.9661319137,0.9959297907,1.965143347,-0.1314350016,1.685036226,0.1696948082,0.1278451952,0.9962668505,0.227624151,9.133389573,4.044436736,1.259949505,-4.009779338,6,0.25,39,105.025641,-0.999248445,0.9998274446,0.1416518895,0.4188254557,0.5488058354,0.01746928107,0.8575191362
psd_low_power,afmv2_06e9a8457ab9,6058,0.0,11.46747565,-2,0,0.6343370676,-0.996743381,0.9997712374,0.06056533625,0.6343370642,0.6343370642,0.5585081641,1.996514618,-0.9797183591,-0.9242237568,0.103780508,0.9523884028,0.991349811,1.97106817,-0.118485148,1.658035851,0.1710935948,0.1317276393,0.9981559586,0.1497543993,9.148379044,3.927210253,1.198820241,-4.066625618,6,0.25,30,136.5333333,-0.996743381,0.9997712374,0.1443142678,0.4245382155,0.5590771209,0.015625,0.8533584732
psd_low_power,afmv2_06e9a8457ab9,6058,0.0,11.46747565,-2,1,0.6422870159,-0.9978192449,0.998313427,0.02580661243,0.6422870424,0.6422870424,0.5695253102,1.996132672,-0.9866967881,-0.9446718365,0.01909056772,0.9483390987,0.9854050589,1.972101847,-0.03900576073,1.619211113,0.1620421842,0.1284340339,0.9988481222,0.03627016374,9.106581263,3.956844648,1.212447174,-4.06229739,7,0.25,26,157.5384615,-0.9978192449,0.998313427,0.133512271,0.4155170364,0.555422887,0.01746928107,0.8432155174
psd_low_power,afmv2_06e9a8457ab9,6058,0.0,12.54616773,-1,0,0.6350914836,-0.996486783,0.9991254807,0.1033892824,0.6350914671,0.6350914671,0.5583035347,1.995612264,-0.9836194938,-0.9167012602,0.1372373477,0.9779098034,0.9952505583,1.978870052,-0.1638105331,1.687902833,0.1559107155,0.1247290133,0.9980928971,0.1404255036,9.059525042,3.847673912,1.122251592,-4.112487943,7,0.25,26,157.5384615,-0.996486783,0.9991254807,0.1289017718,0.4043538067,0.5384181594,0.0078125,0.8868669428
psd_low_power,afmv2_06e9a8457ab9,6058,0.0,12.54616773,-1,1,0.638882637,-0.998567462,0.9989480972,0.06133157558,0.6388826807,0.6388826807,0.563743832,1.997515559,-0.9819307452,-0.9333802253,0.1257502511,0.9471179217,0.9906240255,1.972554771,-0.1511511737,1.645352105,0.1677652459,0.130944494,0.9987462087,0.04353980319,9.162528583,4.031370488,1.313058107,-4.015196124,7,0.25,29,141.2413793,-0.998567462,0.9989480972,0.1387276992,0.414310177,0.5568609381,0.0234375,0.8485915531
psd_low_power,afmv2_06e9a8457ab9,6058,0.0,13.62485981,0,0,0.6388700604,-0.9957971573,0.9995866418,0.1135685083,0.638870075,0.638870075,0.5643263976,1.995383799,-0.9667116213,-0.8949671507,0.145091556,0.9743145138,0.9948280382,1.96153966,-0.156586036,1.650698355,0.1676147611,0.1340881118,0.9978376037,0.2017566362,9.143579094,3.928876467,1.221270889,-4.048564252,6,0.25,29,141.2413793,-0.9957971573,0.9995866418,0.1401725025,0.4315841632,0.5737756739,0.015625,0.9004406956
psd_low_power,afmv2_06e9a8457ab9,6058,0.0,13.62485981,0,1,0.6312015653,-0.9990872145,0.9995136857,0.1369945459,0.631201539,0.631201539,0.5552014967,1.9986009,-0.9880052078,-0.9069284141,0.2181886435,0.9696989119,0.9928682238,1.980873432,-0.2598012974,1.719511818,0.1649761662,0.1309595527,0.9957858388,0.2023160108,9.09860393,3.930786124,1.15543222,-4.068943279,6,0.25,31,132.1290323,-0.9990872145,0.9995136857,0.1374080888,0.4181073365,0.5602193749,0.02209708691,0.8902720687
psd_low_power,afmv2_06e9a8457ab9,6058,0.0,14.70355189,1,0,0.6341770291,-0.9993215799,0.9995405078,0.04728800198,0.6341770161,0.6341770161,0.5570460275,1.998862088,-0.9858883935,-0.9339917034,0.06847020239,0.9638310969,0.9938555908,1.979743984,-0.0750053387,1.66401535,0.164477046,0.1277172334,0.9975316885,0.1637152697,9.132825772,3.933363457,1.287557015,-4.028352163,7,0.25,33,124.1212121,-0.9993215799,0.9995405078,0.138515881,0.4106587376,0.5546690094,0.01104854346,0.8514015606
psd_low_power,afmv2_06e9a8457ab9,6058,0.0,14.70355189,1,1,0.6361678839,-0.9979983568,0.9999821782,0.02363297627,0.6361678697,0.6361678697,0.5592400358,1.997980535,-0.9865278363,-0.9300689042,0.01439853385,0.962757799,0.9934639698,1.979991806,0.002708339177,1.653747717,0.1641464353,0.1279950184,0.9983278753,0.1249706666,9.14648843,4.026985462,1.285544681,-4.035458016,7,0.25,24,170.6666667,-0.9979983568,0.9999821782,0.1370219795,0.4126365567,0.5606357264,0.0078125,0.8503695761
psd_low_power,afmv2_06e9a8457ab9,6058,0.0,15.78224397,2,0,0.6272727847,-0.9997662902,0.9999451041,0.09491496278,0.6272727711,0.6272727711,0.5519839455,1.999711394,-0.9870163041,-0.91844787,0.1631621271,0.9524386257,0.9926778942,1.979694198,-0.2057419551,1.695102313,0.1635201909,0.1256304161,0.9962532603,0.2017012802,9.103004505,3.998647377,1.18527168,-4.073667284,7,0.25,35,117.0285714,-0.9997662902,0.9999451041,0.1365890173,0.4065537061,0.5451673456,0.01104854346,0.8557236463
psd_low_power,afmv2_06e9a8457ab9,6058,0.0,15.78224397,2,1,0.6369680166,-0.9968924522,0.9987954497,0.08509272851,0.6369679962,0.6369679962,0.5654610915,1.995687902,-0.9767919433,-0.9120543182,0.1298874542,0.9665820688,0.9925793433,1.969371287,-0.12082812,1.62877115,0.1625515117,0.1288275417,0.998833425,0.09411722692,9.134622444,3.954895077,1.230770076,-4.062813096,7,0.25,27,151.7037037,-0.9968924522,0.9987954497,0.13450218,0.4175402892,0.567147159,0.0078125,0.8767449944
psd_low_power,afmv2_84343ccdd8fc,6058,0.0,11.46747565,-2,0,0.6268268228,-0.9931394458,0.9999993443,0.03064286838,0.6268268204,0.6268268204,0.5500499215,1.99313879,-0.9676499575,-0.9122514814,0.009590453934,0.9706108123,0.9978773099,1.965527267,0.02741340843,1.67068811,0.1704316699,0.1326853793,0.9984862878,0.122104714,9.187027795,3.963329281,1.259705921,-4.038725138,6,0.25,29,141.2413793,-0.9931394458,0.9999993443,0.1423278919,0.429754813,0.5861868546,0.0078125,0.8519988407
psd_low_power,afmv2_84343ccdd8fc,6058,0.0,11.46747565,-2,1,0.6400960088,-0.9940914512,0.9990793467,0.1331202976,0.640096001,0.640096001,0.5665337424,1.993170798,-0.9779191267,-0.904182142,0.1784658581,0.9744771689,0.9937270427,1.971646169,-0.2062388068,1.660141335,0.1608558533,0.1292282151,0.9978985739,0.0329491055,9.060422031,3.889068849,1.162574261,-4.083897141,7,0.25,34,120.4705882,-0.9940914512,0.9990793467,0.1327722573,0.4142863775,0.5472065011,0.0078125,0.90343192
psd_low_power,afmv2_84343ccdd8fc,6058,0.0,12.54616773,-1,0,0.6341991425,-0.9988656044,0.9987143278,0.06046450971,0.6341991506,0.6341991506,0.5595078098,1.997579932,-0.9754019034,-0.911424768,0.06760256365,0.9642548114,0.9936194879,1.969021391,-0.05811620895,1.642682015,0.1657951884,0.1302834412,0.997138028,0.2074688055,9.102786536,3.946615893,1.240872185,-4.032710049,6,0.25,27,151.7037037,-0.9988656044,0.9987143278,0.1365572397,0.4263507439,0.5673008294,0.0078125,0.8672091813
psd_low_power,afmv2_84343ccdd8fc,6058,0.0,12.54616773,-1,1,0.6293697357,-0.9909963012,0.9994793534,0.09831674644,0.6293697335,0.6293697335,0.5528533261,1.990475655,-0.9614392173,-0.8953655839,0.1478738114,0.9718340516,0.99607544,1.957514657,-0.1495084068,1.680585537,0.1547822885,0.1231413636,0.9965603028,0.07473491755,9.041354668,3.890633218,1.205045943,-4.066996758,7,0.25,30,136.5333333,-0.9909963012,0.9994793534,0.1279957106,0.3953556756,0.5436952624,0.01104854346,0.8797299916
psd_low_power,afmv2_84343ccdd8fc,6058,0.0,13.62485981,0,0,0.6327729821,-0.9986813068,0.9992591739,0.02760074926,0.6327729979,0.6327729979,0.5574435387,1.997940481,-0.9820195055,-0.9225353152,0.03859983198,0.9622153789,0.9916411591,1.973660665,-0.02317648834,1.653807194,0.1686686409,0.1304266435,0.9971871008,0.1401847079,9.176201134,4.073436719,1.345228015,-4.004255791,6,0.25,34,120.4705882,-0.9986813068,0.9992591739,0.1426123292,0.4186748165,0.5771413669,0.01104854346,0.8406034463
psd_low_power,afmv2_84343ccdd8fc,6058,0.0,13.62485981,0,1,0.6356941462,-0.9986001253,0.9996883869,0.1416600365,0.6356941512,0.6356941512,0.5624635243,1.998288512,-0.9774603248,-0.9049945176,0.2205466405,0.9744241416,0.9948052871,1.972265612,-0.2387309544,1.679909429,0.166826653,0.1302619993,0.9954675153,0.2288228015,9.143410161,3.915690037,1.107040918,-4.248080242,6,0.25,28,146.2857143,-0.9986001253,0.9996883869,0.1384915305,0.4166397408,0.5552107333,0.01746928107,0.9008633556
psd_low_power,afmv2_84343ccdd8fc,6058,0.0,14.70355189,1,0,0.6146246791,-0.9977983832,0.9992288351,-0.03631862737,0.6146246677,0.6146246677,0.5323442334,1.997027218,-0.9875634462,-0.9397190154,-0.06100449152,0.9506067753,0.9912645537,1.978828,0.113529848,1.768784618,0.167324149,0.126164567,0.9980468182,0.1237481844,9.13172653,3.933993258,1.301401068,-3.989092668,6,0.25,34,120.4705882,-0.9977983832,0.9992288351,0.1416396374,0.4183041561,0.544026054,0.01746928107,0.7891471201
psd_low_power,afmv2_84343ccdd8fc,6058,0.0,14.70355189,1,1,0.6330557466,-0.9939796329,0.9994124174,0.04387289341,0.6330557293,0.6330557293,0.5579030111,1.99339205,-0.9771303886,-0.9147812217,0.02474121749,0.9664768249,0.994252736,1.971383125,-0.008554921617,1.649234343,0.1624305302,0.1287250785,0.9973474485,0.18551498,9.098052027,3.935740899,1.241048136,-4.043592368,7,0.25,30,136.5333333,-0.9939796329,0.9994124174,0.1325158454,0.4145500977,0.5577260869,0.01104854346,0.8633993674
psd_low_power,afmv2_84343ccdd8fc,6058,0.0,15.78224397,2,0,0.6272418499,-0.9990691543,0.9996768236,0.07070044505,0.6272418316,0.6272418316,0.5521425955,1.998745978,-0.9824417865,-0.8995655566,0.06392706186,0.9685966998,0.9952927989,1.977734585,-0.04487387631,1.664558237,0.166516579,0.1269426119,0.998679805,0.1153778018,9.151031871,3.907985899,1.226885623,-4.070196125,7,0.25,30,136.5333333,-0.9990691543,0.9996768236,0.1410061995,0.411750153,0.5491105546,0.01104854346,0.8753343409
psd_low_power,afmv2_84343ccdd8fc,6058,0.0,15.78224397,2,1,0.6379716396,-0.9967710972,0.9999711514,0.06908369485,0.6379716588,0.6379716588,0.5622016439,1.996742249,-0.976026051,-0.9206150085,0.1007932648,0.9641164154,0.9943411821,1.970367233,-0.1127708251,1.648134183,0.1642907869,0.1303196832,0.9965166742,0.1635287251,9.156346637,3.998953799,1.205426465,-4.083492856,7,0.25,33,124.1212121,-0.9967710972,0.9999711514,0.1358496041,0.4171894321,0.5684683835,0.01746928107,0.8663654245
psd_low_power,afmv2_06e9a8457ab9,6058,1.5,11.46747565,-2,0,0.6376427412,-0.9989313483,0.9998498559,0.09010021751,0.6376427339,0.6376427339,0.5591473541,1.998781204,-0.9864877832,-0.9327846736,0.1509033293,0.9701762736,0.9936702192,1.980158002,-0.1868029116,1.697060533,0.1513281869,0.1245992612,0.9988074224,0.0586118769,9.046415846,3.837249577,1.090892906,-4.13722067,7,0.25,28,146.2857143,-0.9989313483,0.9998498559,0.1238685872,0.3903926048,0.5697595018,0.0078125,0.8722396896
psd_low_power,afmv2_06e9a8457ab9,6058,1.5,11.46747565,-2,1,0.6322866082,-0.9998341203,0.9982923269,-0.01717841099,0.6322865985,0.6322865985,0.555978417,1.998126447,-0.9937347752,-0.9526276916,-0.02566477377,0.9349303424,0.9832161433,1.976950918,0.02642064792,1.657252686,0.1580158692,0.1231460062,0.9976564994,0.1483787979,9.039489247,3.899616107,1.186603714,-4.059606463,7,0.25,24,170.6666667,-0.9998341203,0.9982923269,0.1325646315,0.3926228441,0.5356904851,0.0078125,0.8075833049
psd_low_power,afmv2_06e9a8457ab9,6058,1.5,12.54616773,-1,0,0.6379030347,-0.9955835938,0.9995052814,0.05443867053,0.6379030674,0.6379030674,0.5648316636,1.995088875,-0.9715818626,-0.9063483536,0.06561843678,0.9734486431,0.9961228383,1.967704701,-0.04308663494,1.624055285,0.1689807256,0.1316646327,0.9993677059,0.06636577405,9.127154711,3.914311243,1.268130682,-4.029790509,6,0.25,36,113.7777778,-0.9955835938,0.9995052814,0.140852852,0.4252137165,0.5675528849,0.015625,0.8666811774
psd_low_power,afmv2_06e9a8457ab9,6058,1.5,12.54616773,-1,1,0.6272312999,-0.9974446297,0.9989624023,0.06538287557,0.6272313295,0.6272313295,0.5495506131,1.996407032,-0.9799267393,-0.921879375,0.08628685027,0.9614929408,0.9940974712,1.974024211,-0.1117686336,1.68785833,0.1731516991,0.1353592163,0.9975171066,0.1277471017,9.21267747,4.053578798,1.357859027,-3.987496406,6,0.25,35,117.0285714,-0.9974446297,0.9989624023,0.1452729154,0.4389512745,0.588663856,0.01746928107,0.8529616916
psd_low_power,afmv2_06e9a8457ab9,6058,1.5,13.62485981,0,0,0.6245967746,-0.9994649291,0.9997304082,-0.01031186209,0.6245967766,0.6245967766,0.5466081376,1.999195337,-0.9863373148,-0.9332938313,-0.02591586672,0.9410212457,0.992533856,1.978871171,0.03507719405,1.686350422,0.1734637041,0.1307427613,0.9939789346,0.1827640905,9.105639499,3.966599138,1.297101457,-3.960419302,6,0.25,40,102.4,-0.9994649291,0.9997304082,0.1476871657,0.4281945322,0.5665464399,0.02816836934,0.8087242099
psd_low_power,afmv2_06e9a8457ab9,6058,1.5,13.62485981,0,1,0.6446717978,-0.9946621656,0.9999442697,0.02830848032,0.6446718203,0.6446718203,0.5703847438,1.994606435,-0.9749471205,-0.9255862325,0.03340292349,0.9656248361,0.995546456,1.970493577,0.001131037504,1.619286476,0.1537606417,0.1199941749,0.996184655,0.1947723689,9.021507828,3.838690247,1.140394107,-4.105197843,8,0.25,32,128,-0.9946621656,0.9999442697,0.1290133557,0.3881586203,0.5227322119,0.015625,0.8631662608
psd_low_power,afmv2_06e9a8457ab9,6058,1.5,14.70355189,1,0,0.6235340238,-0.9983633757,0.9995344281,0.1160961199,0.6235340098,0.6235340098,0.5438124792,1.997897804,-0.981947633,-0.910609591,0.1697902754,0.9666401386,0.9932643485,1.975211982,-0.2056196858,1.74291215,0.1645146271,0.1258036424,0.9980953526,0.1003107098,9.088792182,3.903212962,1.26106371,-4.025194524,7,0.25,31,132.1290323,-0.9983633757,0.9995344281,0.1404624408,0.4084243553,0.5562701156,0.02209708691,0.8817771264
psd_low_power,afmv2_06e9a8457ab9,6058,1.5,14.70355189,1,1,0.6085664034,-0.9904975295,0.9991794825,0.1928663309,0.6085663951,0.6085663951,0.5337543708,1.989677012,-0.9550959682,-0.8474184781,0.2770481557,0.9726530522,0.9961809933,1.951276962,-0.3128110585,1.779669469,0.1660866685,0.1262470989,0.9981344326,0.1094331279,9.107818117,3.981630461,1.314686434,-3.978819118,6,0.25,33,124.1212121,-0.9904975295,0.9991794825,0.1424571318,0.4024304521,0.5393894829,0.0078125,0.9080025668
psd_low_power,afmv2_06e9a8457ab9,6058,1.5,15.78224397,2,0,0.6276593208,-0.9947527647,0.9990766048,0.1883554732,0.6276593362,0.6276593362,0.5499417514,1.99382937,-0.9710867,-0.9066527665,0.3124579489,0.9647222608,0.9913167495,1.962403449,-0.3939641374,1.807078446,0.1597435103,0.1283724286,0.9976705259,0.1477745163,9.077840793,3.919018003,1.189022714,-4.064484718,7,0.25,24,170.6666667,-0.9947527647,0.9990766048,0.1296650018,0.4107758629,0.5495835436,0.01104854346,0.9020052517
psd_low_power,afmv2_06e9a8457ab9,6058,1.5,15.78224397,2,1,0.6156353354,-0.9974638224,0.99985075,0.1380233621,0.6156353362,0.6156353362,0.5416511287,1.997314572,-0.9676352078,-0.8643084139,0.1769285947,0.9742707133,0.9967132103,1.964348418,-0.198704126,1.714414517,0.1659544578,0.1271866762,0.9987102786,0.09155098721,9.127603234,3.944541898,1.294964466,-4.018379347,6,0.25,35,117.0285714,-0.9974638224,0.99985075,0.1401281518,0.4131956333,0.5469918119,0.0078125,0.8885932197
psd_low_power,afmv2_84343ccdd8fc,6058,1.5,11.46747565,-2,0,0.6296538115,-0.9989513755,0.9995919466,0.02534126216,0.6296537941,0.6296537941,0.5530785758,1.998543322,-0.9842635816,-0.9183616281,0.02743959799,0.9596895128,0.9938553095,1.978118891,-0.01070714345,1.66422673,0.1651964386,0.1267216671,0.9974159024,0.1056531434,9.083892491,3.884522295,1.223313774,-4.035867714,6,0.25,35,117.0285714,-0.9989513755,0.9995919466,0.1389795563,0.4117580284,0.550633501,0.0078125,0.8395620119
psd_low_power,afmv2_84343ccdd8fc,6058,1.5,11.46747565,-2,1,0.6413170695,-0.9977903962,0.9985223413,0.08680948397,0.6413170497,0.6413170497,0.5655877676,1.996312737,-0.9872382933,-0.9290903062,0.1601163819,0.9646772206,0.9923508441,1.979589137,-0.1881207697,1.67050206,0.1586129487,0.1257380587,0.9976392864,0.1398498792,9.067485078,3.860942415,1.173615221,-4.079012292,7,0.25,32,128,-0.9977903962,0.9985223413,0.1299619383,0.4032188056,0.548500741,0.015625,0.8699077396
psd_low_power,afmv2_84343ccdd8fc,6058,1.5,12.54616773,-1,0,0.6341338754,-0.999946177,0.9995232224,0.01420406035,0.6341338877,0.6341338877,0.5587805776,1.999469399,-0.9893033737,-0.9409596652,0.0335426908,0.944033578,0.9889580512,1.978261425,-0.05103265883,1.65212955,0.1649250218,0.1289021707,0.9987733469,0.05266929708,9.161234004,4.00875771,1.206945744,-4.088453413,7,0.25,38,107.7894737,-0.999946177,0.9995232224,0.1355468821,0.4202254812,0.5658523764,0.01104854346,0.8204466438
psd_low_power,afmv2_84343ccdd8fc,6058,1.5,12.54616773,-1,1,0.6316077113,-0.9979876876,0.9996539354,0.08314400634,0.6316077251,0.6316077251,0.5570346939,1.997641623,-0.9813294464,-0.9119107902,0.103127569,0.9653668255,0.9949940616,1.976323508,-0.1130270814,1.660120667,0.1681424878,0.1289918271,0.9987145017,0.01661285409,9.129797839,3.970974551,1.261850256,-4.027162369,6,0.25,28,146.2857143,-0.9979876876,0.9996539354,0.1421355295,0.4187431666,0.5563356911,0.01746928107,0.8731784117
psd_low_power,afmv2_84343ccdd8fc,6058,1.5,13.62485981,0,0,0.6299772263,-0.9992080927,0.9996822476,0.0556562248,0.6299772257,0.6299772257,0.5556204781,1.99889034,-0.9865860498,-0.9134688824,0.0441049654,0.9633726388,0.9960810721,1.982667122,-0.04033599474,1.653756381,0.1618421623,0.1265709792,0.9970288159,0.202959673,9.128205922,3.989808206,1.195454972,-4.065144468,7,0.25,28,146.2857143,-0.9992080927,0.9996822476,0.1352187168,0.4098367478,0.5486689319,0.03125,0.8624809869
