raw_path,channel_id,channel_title,xres,yres,z_unit,raw_rms_nm,line0_sq_nm,line1_sq_nm,line2_sq_nm,line3_sq_nm
/Users/ziyi/Desktop/LAB/code/data/pair/6056/AFM/GdSb_N6056_edge.008,1,Peak Force Error,256,256,V,5411070.452812141,5409970.702439836,5404625.865886114,5399021.456001353,5390039.700977954
/Users/ziyi/Desktop/LAB/code/data/pair/6056/AFM/GdSb_N6056_edge.008,2,Stiffness,256,256,V,23144578.024274927,22961900.799401518,22849848.423589446,22755388.37795081,22659237.463181023
/Users/ziyi/Desktop/LAB/code/data/pair/6056/AFM/GdSb_N6056_edge.008,3,LogDMTModulus,256,256,V,18472186.233340316,18308199.412610844,18211966.226821315,18130091.970150273,18044759.496031873
/Users/ziyi/Desktop/LAB/code/data/pair/6056/AFM/GdSb_N6056_edge.008,4,Adhesion,256,256,V,2366785.270087971,2273904.384004307,2242469.6518527707,2219758.206619685,2203909.560571152
/Users/ziyi/Desktop/LAB/code/data/pair/6056/AFM/GdSb_N6056_edge.008,5,Deformation,256,256,m,0.5907961657730686,0.551769251586752,0.5495397190219037,0.5475603139484437,0.5454101874473903
/Users/ziyi/Desktop/LAB/code/data/pair/6056/AFM/GdSb_N6056_edge.008,6,Dissipation,256,256,V,1662750.794301597,1652209.3635686499,1639898.1073049095,1630279.6132046457,1618500.924119714
/Users/ziyi/Desktop/LAB/code/data/pair/6056/AFM/GdSb_N6056_edge.008,7,Height,256,256,m,21.120185212568202,2.793903191158898,2.7134258372873377,2.6672874883380278,2.613804794694542
/Users/ziyi/Desktop/LAB/code/data/pair/6056/AFM/N56 Ctr.000,0,ZSensor,256,256,m,11.94861479271596,2.4916945146878513,2.413134949298592,2.337635151725549,2.285821852159812
/Users/ziyi/Desktop/LAB/code/data/pair/6056/AFM/N56 Ctr.000,1,Peak Force Error,256,256,V,5157119.789693642,5155559.380913743,5150578.954564016,5145114.651645807,5131503.808959187
/Users/ziyi/Desktop/LAB/code/data/pair/6056/AFM/N56 Ctr.001,0,ZSensor,256,256,m,2.543479102198372,2.5434791021421512,2.5434791020995138,2.5434791020541523,2.5434791020026526
/Users/ziyi/Desktop/LAB/code/data/pair/6056/AFM/N56 Ctr.001,1,Peak Force Error,256,256,V,5267865.141749421,5266010.524515338,5260831.76308772,5254428.743457236,5240036.494561115
/Users/ziyi/Desktop/LAB/code/data/pair/6056/AFM/N56 Ctr.002,0,ZSensor,512,512,m,2.380067583968897,2.380067583914097,2.3800675838419925,2.3800675837769516,2.3800675837234166
/Users/ziyi/Desktop/LAB/code/data/pair/6056/AFM/N56 Ctr.002,1,Peak Force Error,512,512,V,5244942.150512116,5243324.399190319,5237957.431008776,5230607.59203177,5220026.813270624
/Users/ziyi/Desktop/LAB/code/data/pair/6056/AFM/N56 Ctr.003,0,ZSensor,512,512,m,2.83041698193171,2.830416981868529,2.830416981799496,2.830416981718602,2.8304169816489613
/Users/ziyi/Desktop/LAB/code/data/pair/6056/AFM/N56 Ctr.003,1,Peak Force Error,512,512,V,6058099.5890275575,6057248.053551978,6052039.994943096,6046240.430081658,6030007.730116154
/Users/ziyi/Desktop/LAB/code/data/pair/6056/AFM/N56 Edg.000,0,ZSensor,256,256,m,23.300197232751408,2.882567815725294,2.81269036126288,2.771089126721347,2.7053807908144285
/Users/ziyi/Desktop/LAB/code/data/pair/6056/AFM/N56 Edg.000,1,Peak Force Error,256,256,V,5812641.532166045,5809259.689621245,5803721.534959467,5785166.294356433,5773939.433041876
/Users/ziyi/Desktop/LAB/code/data/pair/6056/AFM/N56 Edg.001,0,ZSensor,512,512,m,12.744263835439718,2.6180030384149973,2.534691533185595,2.4621068077281594,2.4159768513595505
/Users/ziyi/Desktop/LAB/code/data/pair/6056/AFM/N56 Edg.001,1,Peak Force Error,512,512,V,5621457.008423916,5619939.170773113,5614847.947966746,5607472.452535069,5593906.451059394
/Users/ziyi/Desktop/LAB/code/data/pair/6057/AFM/GdSb_N6057_ctr.015,0,ZSensor,256,256,m,16.362587505211557,3.920545155258899,3.7346338275822513,3.653659578011463,3.5822510318527354
/Users/ziyi/Desktop/LAB/code/data/pair/6057/AFM/GdSb_N6057_ctr.015,1,Peak Force Error,256,256,V,6619954.351904132,6616941.728954953,6610668.906365096,6590463.360039234,6572754.035937866
/Users/ziyi/Desktop/LAB/code/data/pair/6057/AFM/GdSb_N6057_ctr.015,2,Stiffness,256,256,V,106002415.19313283,104558998.81684008,103490844.2767729,102450362.87356628,101613530.56124307
/Users/ziyi/Desktop/LAB/code/data/pair/6057/AFM/GdSb_N6057_ctr.015,3,LogDMTModulus,256,256,V,401864329.87477326,397797174.0601405,394632786.37616646,391328950.5560846,388418662.0133884
/Users/ziyi/Desktop/LAB/code/data/pair/6057/AFM/GdSb_N6057_ctr.015,4,Adhesion,256,256,V,5446594.319215817,5360528.667208306,5296004.9493931085,5219460.77808304,5152226.514988903
/Users/ziyi/Desktop/LAB/code/data/pair/6057/AFM/GdSb_N6057_ctr.015,5,Deformation,256,256,m,24.819016219091466,24.512470973105142,24.297225861887274,24.059526352675142,23.870025227269235
/Users/ziyi/Desktop/LAB/code/data/pair/6057/AFM/GdSb_N6057_ctr.015,6,Dissipation,256,256,V,2658862.2665314595,2640544.9827232133,2622561.16471875,2601981.563385753,2587154.61463995
/Users/ziyi/Desktop/LAB/code/data/pair/6057/AFM/GdSb_N6057_ctr.015,7,Height,256,256,m,16.538789007163114,3.9901794693751778,3.8043665196470093,3.7252648972817184,3.65174468053185
/Users/ziyi/Desktop/LAB/code/data/pair/6057/AFM/GdSb_N6057_ctr.016,0,ZSensor,256,256,m,14.773738055165284,4.487761865260149,4.3341576742604415,4.215474015693996,4.0733886217835655
/Users/ziyi/Desktop/LAB/code/data/pair/6057/AFM/GdSb_N6057_ctr.016,1,Peak Force Error,256,256,V,7047535.34171982,7042258.9594186535,7032648.466830718,7000866.492702065,6976841.330754101
/Users/ziyi/Desktop/LAB/code/data/pair/6057/AFM/GdSb_N6057_ctr.016,2,Stiffness,256,256,V,110565004.31911689,109388482.25537185,107604386.19481665,106239456.99139813,104781463.77737464
/Users/ziyi/Desktop/LAB/code/data/pair/6057/AFM/GdSb_N6057_ctr.016,3,LogDMTModulus,256,256,V,547007881.3276451,542678012.3772544,536198786.5657071,531208185.2528816,526179417.9641733
/Users/ziyi/Desktop/LAB/code/data/pair/6057/AFM/GdSb_N6057_ctr.016,4,Adhesion,256,256,V,6510943.633057299,6422114.103546056,6318721.822844755,6232591.723162002,6135722.415170569
/Users/ziyi/Desktop/LAB/code/data/pair/6057/AFM/GdSb_N6057_ctr.016,5,Deformation,256,256,m,35.16684083715993,34.86754135209283,34.41609158572353,34.059261854749224,33.65109649299697
/Users/ziyi/Desktop/LAB/code/data/pair/6057/AFM/GdSb_N6057_ctr.016,6,Dissipation,256,256,V,2847536.059918101,2822623.087315998,2803064.53139306,2775632.149648508,2749377.376626497
/Users/ziyi/Desktop/LAB/code/data/pair/6057/AFM/GdSb_N6057_ctr.016,7,Height,256,256,m,36.95250677892981,4.539823716964532,4.3820037059529735,4.268148658864534,4.127297704363243
/Users/ziyi/Desktop/LAB/code/data/pair/6057/AFM/GdSb_N6057_ctr.017,0,ZSensor,256,256,m,11.405385832027031,4.237784627063921,4.131523297945747,4.035662264097082,3.930895495917639
/Users/ziyi/Desktop/LAB/code/data/pair/6057/AFM/GdSb_N6057_ctr.017,1,Peak Force Error,256,256,V,6823791.906356769,6821131.1939452635,6813302.93218964,6802311.113135257,6778628.687068032
/Users/ziyi/Desktop/LAB/code/data/pair/6057/AFM/GdSb_N6057_ctr.017,2,Stiffness,256,256,V,99576774.47211564,98458773.65356237,97376178.01602103,95867920.28613684,94682679.55273959
/Users/ziyi/Desktop/LAB/code/data/pair/6057/AFM/GdSb_N6057_ctr.017,3,LogDMTModulus,256,256,V,452451883.98752546,448381189.8414881,444337868.1721597,438712631.56119263,434102964.16399205
/Users/ziyi/Desktop/LAB/code/data/pair/6057/AFM/GdSb_N6057_ctr.017,4,Adhesion,256,256,V,5875570.342959853,5746681.354649717,5688073.402876265,5582372.3847752595,5507182.098637338
/Users/ziyi/Desktop/LAB/code/data/pair/6057/AFM/GdSb_N6057_ctr.017,5,Deformation,256,256,m,28.950533764281875,28.677866221235245,28.42428660393764,28.03425725587522,27.749969838351998
/Users/ziyi/Desktop/LAB/code/data/pair/6057/AFM/GdSb_N6057_ctr.017,6,Dissipation,256,256,V,2115374.5753247,2099156.666968227,2081007.1473792288,2066214.2256222481,2053628.700891542
/Users/ziyi/Desktop/LAB/code/data/pair/6057/AFM/GdSb_N6057_ctr.017,7,Height,256,256,m,10.760427315885286,4.258027222268308,4.154683974315494,4.06177414393189,3.961558550181711
/Users/ziyi/Desktop/LAB/code/data/pair/6057/AFM/GdSb_N6057_ctr.020,0,ZSensor,256,256,m,9.658177622307269,4.235561430991693,4.140287804516079,4.036184501364191,3.954538581349103
/Users/ziyi/Desktop/LAB/code/data/pair/6057/AFM/GdSb_N6057_ctr.020,1,Peak Force Error,256,256,V,7095905.673053597,7092804.382062963,7084607.31544771,7072437.095345882,7055658.3137849895
/Users/ziyi/Desktop/LAB/code/data/pair/6057/AFM/GdSb_N6057_ctr.020,2,Stiffness,256,256,V,116009957.97395281,114449244.4663739,112864724.23921233,110405910.76152697,109310506.91969341
/Users/ziyi/Desktop/LAB/code/data/pair/6057/AFM/GdSb_N6057_ctr.020,3,LogDMTModulus,256,256,V,534981593.779936,529616924.11748415,523718264.0907795,514961646.9106039,511279189.10435975
/Users/ziyi/Desktop/LAB/code/data/pair/6057/AFM/GdSb_N6057_ctr.020,4,Adhesion,256,256,V,6501479.1435953835,6376452.619821594,6267199.603825591,6118487.254630515,6050050.043855126
/Users/ziyi/Desktop/LAB/code/data/pair/6057/AFM/GdSb_N6057_ctr.020,5,Deformation,256,256,m,32.345920253672546,31.973057656131015,31.5718809810399,30.97641721891987,30.684449043787957
/Users/ziyi/Desktop/LAB/code/data/pair/6057/AFM/GdSb_N6057_ctr.020,6,Dissipation,256,256,V,3148533.96456214,3122573.942114688,3108991.9560019863,3082676.645382201,3063428.2693218053
/Users/ziyi/Desktop/LAB/code/data/pair/6057/AFM/GdSb_N6057_ctr.020,7,Height,256,256,m,25.351802236145403,4.270444888168559,4.172728817201034,4.0713447905063385,3.990929485200058
/Users/ziyi/Desktop/LAB/code/data/pair/6057/AFM/GdSb_N6057_edge.014,0,ZSensor,256,256,m,20.857122589545792,4.109764427848945,4.042852902535654,3.960332340432866,3.872418324483282
/Users/ziyi/Desktop/LAB/code/data/pair/6057/AFM/GdSb_N6057_edge.014,1,Peak Force Error,256,256,V,6834330.362103806,6832129.25027015,6822725.132890406,6810278.064715957,6789897.511725303
/Users/ziyi/Desktop/LAB/code/data/pair/6057/AFM/GdSb_N6057_edge.014,2,Stiffness,256,256,V,100992386.65253344,99947972.65590216,98937857.91345774,97397165.96136305,96170624.21310213
/Users/ziyi/Desktop/LAB/code/data/pair/6057/AFM/GdSb_N6057_edge.014,3,LogDMTModulus,256,256,V,518982247.23198336,514220379.1394463,509822852.0828352,503470641.8091812,498263274.81734926
/Users/ziyi/Desktop/LAB/code/data/pair/6057/AFM/GdSb_N6057_edge.014,4,Adhesion,256,256,V,6678956.056087344,6553144.598700095,6475095.703154665,6372744.060762731,6257829.222332545
/Users/ziyi/Desktop/LAB/code/data/pair/6057/AFM/GdSb_N6057_edge.014,5,Deformation,256,256,m,28.926417005480328,28.681759952377625,28.439386913850495,28.10180810928134,27.76951359677224
/Users/ziyi/Desktop/LAB/code/data/pair/6057/AFM/GdSb_N6057_edge.014,6,Dissipation,256,256,V,2755212.5688150334,2738328.0199784045,2727866.300630262,2718317.6325769178,2706058.3562301374
/Users/ziyi/Desktop/LAB/code/data/pair/6057/AFM/GdSb_N6057_edge.014,7,Height,256,256,m,29.369707878555246,4.162477519042735,4.094020015724785,4.01329570597028,3.9253587114047717
/Users/ziyi/Desktop/LAB/code/data/pair/6057/AFM/GdSb_N6057_edge.018,0,ZSensor,256,256,m,11.921674924983567,4.840413977215623,4.726651845699717,4.591454060455834,4.504924581475969
/Users/ziyi/Desktop/LAB/code/data/pair/6057/AFM/GdSb_N6057_edge.018,1,Peak Force Error,256,256,V,8516794.886702154,8513926.82912616,8506546.480188414,8492181.324195579,8477145.208743377
/Users/ziyi/Desktop/LAB/code/data/pair/6057/AFM/GdSb_N6057_edge.018,2,Stiffness,256,256,V,32421587.02918771,32262217.45131882,32132204.855048634,32015405.21587601,31865210.410864104
/Users/ziyi/Desktop/LAB/code/data/pair/6057/AFM/GdSb_N6057_edge.018,3,LogDMTModulus,256,256,V,56044739.84616197,55878440.3453606,55781045.96522589,55673872.98560194,55483731.02020749
/Users/ziyi/Desktop/LAB/code/data/pair/6057/AFM/GdSb_N6057_edge.018,4,Adhesion,256,256,V,3562686.0630326825,3490808.484678799,3466139.9806513498,3441491.8566779085,3423905.151559706
/Users/ziyi/Desktop/LAB/code/data/pair/6057/AFM/GdSb_N6057_edge.018,5,Deformation,256,256,m,7.063889329502214,7.033485746907038,7.010625671171656,6.98660024686394,6.958606653833476
/Users/ziyi/Desktop/LAB/code/data/pair/6057/AFM/GdSb_N6057_edge.018,6,Dissipation,256,256,V,4779206.642732249,4720962.033833808,4668331.304119125,4619553.900302334,4583643.5334649645
/Users/ziyi/Desktop/LAB/code/data/pair/6057/AFM/GdSb_N6057_edge.018,7,Height,256,256,m,27.445721936945432,4.872044651077436,4.758845047255459,4.626351382677292,4.541382751549925
/Users/ziyi/Desktop/LAB/code/data/pair/6057/AFM/GdSb_N6057_edge.019,0,ZSensor,256,256,m,11.117991020133324,4.384102955098094,4.266191297375544,4.154097564029879,4.111603548863939
/Users/ziyi/Desktop/LAB/code/data/pair/6057/AFM/GdSb_N6057_edge.019,1,Peak Force Error,256,256,V,6846406.581492005,6843486.985882487,6833120.125365066,6811562.446670588,6782147.278365603
/Users/ziyi/Desktop/LAB/code/data/pair/6057/AFM/GdSb_N6057_edge.019,2,Stiffness,256,256,V,89405437.8366241,87830368.8468939,86934971.00790769,85754497.13707055,85034518.55654591
/Users/ziyi/Desktop/LAB/code/data/pair/6057/AFM/GdSb_N6057_edge.019,3,LogDMTModulus,256,256,V,430312039.36762667,424837355.3679812,421849400.6908959,417854901.1404639,415502679.1302495
/Users/ziyi/Desktop/LAB/code/data/pair/6057/AFM/GdSb_N6057_edge.019,4,Adhesion,256,256,V,5808235.258817827,5695348.1365917055,5631296.174177405,5558668.230041224,5513489.43056058
/Users/ziyi/Desktop/LAB/code/data/pair/6057/AFM/GdSb_N6057_edge.019,5,Deformation,256,256,m,26.543317228102854,26.165979640245727,25.944279095376437,25.665790240804572,25.49122024280396
/Users/ziyi/Desktop/LAB/code/data/pair/6057/AFM/GdSb_N6057_edge.019,6,Dissipation,256,256,V,2850813.0920461607,2833143.486477556,2813482.4006775725,2792299.633416437,2775545.043088261
/Users/ziyi/Desktop/LAB/code/data/pair/6057/AFM/GdSb_N6057_edge.019,7,Height,256,256,m,15.371498544094422,4.398064449198817,4.282111738879773,4.1726103150761595,4.130473333488936
/Users/ziyi/Desktop/LAB/code/data/pair/6062/AFM/N62 Ctr.000,0,ZSensor,256,256,m,2.915708399470391,2.9157083993382016,2.9157083992346537,2.9157083991238952,2.9157083989994663
/Users/ziyi/Desktop/LAB/code/data/pair/6062/AFM/N62 Ctr.000,1,Peak Force Error,256,256,V,6779790.472277697,6778357.645137232,6773186.024947,6765530.54042892,6754770.498883
/Users/ziyi/Desktop/LAB/code/data/pair/6062/AFM/N62 Ctr.001,0,ZSensor,512,512,m,3.1767254692858384,3.1767254691784212,3.1767254690415667,3.176725468943078,3.176725468821729
/Users/ziyi/Desktop/LAB/code/data/pair/6062/AFM/N62 Ctr.001,1,Peak Force Error,512,512,V,7031603.028148035,7030263.19938135,7022042.318095141,7012159.61691653,6996954.306081055
/Users/ziyi/Desktop/LAB/code/data/pair/6062/AFM/N62 Ctr.002,0,ZSensor,512,512,m,3.194347733208758,3.1943477331045402,3.1943477329933936,3.194347732906406,3.194347732780006
/Users/ziyi/Desktop/LAB/code/data/pair/6062/AFM/N62 Ctr.002,1,Peak Force Error,512,512,V,7573635.722137244,7571924.717588644,7566552.597781206,7556508.872553783,7542374.778576888
/Users/ziyi/Desktop/LAB/code/data/pair/6062/AFM/N62 Ctr.003,0,ZSensor,512,512,m,3.008005613816874,3.0080056137005036,3.008005613581603,3.008005613465775,3.008005613368592
/Users/ziyi/Desktop/LAB/code/data/pair/6062/AFM/N62 Ctr.003,1,Peak Force Error,512,512,V,7241834.240882116,7240098.761669605,7235227.015412422,7226986.798257201,7214710.185487512
/Users/ziyi/Desktop/LAB/code/data/pair/6062/AFM/N62 Edg.000,0,ZSensor,256,256,m,13.417420138491332,5.100126490701973,4.896989586018816,4.734213198395161,4.49041691290213
/Users/ziyi/Desktop/LAB/code/data/pair/6062/AFM/N62 Edg.000,1,Peak Force Error,256,256,V,8678745.448806407,8677124.730338817,8670539.430429231,8660472.1855695,8641822.237111459
/Users/ziyi/Desktop/LAB/code/data/pair/6062/AFM/N62 Edg.001,0,ZSensor,512,512,m,2.571070219019125,2.571070218889132,2.57107021876788,2.5710702186553633,2.571070218522096
/Users/ziyi/Desktop/LAB/code/data/pair/6062/AFM/N62 Edg.001,1,Peak Force Error,512,512,V,6405987.986350088,6404853.281855047,6400311.91558007,6394624.885124985,6385810.003779699
/Users/ziyi/Desktop/LAB/code/data/pair/6063/AFM/N63 Ctr.001,0,ZSensor,256,256,m,10.479069695247748,5.819410388718315,5.6993487605416515,5.499683957690915,5.388033854087497
/Users/ziyi/Desktop/LAB/code/data/pair/6063/AFM/N63 Ctr.001,1,Peak Force Error,256,256,V,9883582.916391775,9879490.770899387,9868078.804517407,9848492.500295747,9821275.078638082
/Users/ziyi/Desktop/LAB/code/data/pair/6063/AFM/N63 Ctr.002,0,ZSensor,256,256,m,11.920995013933924,5.698815324554736,5.596183335084848,5.475492374935586,5.269697476985343
/Users/ziyi/Desktop/LAB/code/data/pair/6063/AFM/N63 Ctr.002,1,Peak Force Error,256,256,V,9491440.135288367,9488011.461648395,9475023.75309045,9459152.66196675,9440672.354136528
/Users/ziyi/Desktop/LAB/code/data/pair/6063/AFM/N63 Ctr.003,0,ZSensor,512,512,m,11.378634575534106,5.3993547018234,5.305447074297913,5.1727768072034275,4.916643587024106
/Users/ziyi/Desktop/LAB/code/data/pair/6063/AFM/N63 Ctr.003,1,Peak Force Error,512,512,V,8887082.478479378,8883765.812876863,8876532.665099986,8860669.42502492,8843920.875236657
/Users/ziyi/Desktop/LAB/code/data/pair/6063/AFM/N63 Ctr.004,0,ZSensor,512,512,m,6.137558147234659,5.615543549799823,5.487141867183043,5.351715163575988,5.2638292371864015
/Users/ziyi/Desktop/LAB/code/data/pair/6063/AFM/N63 Ctr.004,1,Peak Force Error,512,512,V,9575898.642551376,9570343.999240898,9558535.005478574,9531218.10561271,9505958.343431596
/Users/ziyi/Desktop/LAB/code/data/pair/6063/AFM/N63 Edg.000,0,ZSensor,256,256,m,11.271232356329085,4.940154487785169,4.807912149520016,4.6625335592067305,4.569733769348551
/Users/ziyi/Desktop/LAB/code/data/pair/6063/AFM/N63 Edg.000,1,Peak Force Error,256,256,V,8468613.656515174,8465144.004476225,8452994.549525728,8431280.66592841,8405695.514618715
/Users/ziyi/Desktop/LAB/code/data/pair/6063/AFM/N63 Edg.001,0,ZSensor,256,256,m,11.620225208515631,5.825293311384347,5.642851408816067,5.44829171986447,5.2275728729531545
/Users/ziyi/Desktop/LAB/code/data/pair/6063/AFM/N63 Edg.001,1,Peak Force Error,256,256,V,9535952.7940533,9523840.719188062,9488690.709490918,9432976.556302806,9357792.470748812
/Users/ziyi/Desktop/LAB/code/data/pair/6070/AFM/N69 Edg.000,0,ZSensor,256,256,m,17.607336413212334,2.8869568740492015,2.8178757469273066,2.7650318936439753,2.7066586173546128
/Users/ziyi/Desktop/LAB/code/data/pair/6070/AFM/N69 Edg.000,1,Peak Force Error,256,256,V,3858527.2017339007,3857763.4915857655,3856197.1024865964,3852432.4896955863,3847163.941336667
/Users/ziyi/Desktop/LAB/code/data/pair/6070/AFM/N69 Edg.002,0,ZSensor,256,256,m,10.866598040395692,2.7095046000228415,2.6465568979098224,2.6058192182315003,2.5449521937120307
/Users/ziyi/Desktop/LAB/code/data/pair/6070/AFM/N69 Edg.002,1,Peak Force Error,256,256,V,3761217.7945247856,3760960.951318693,3759328.480704352,3757706.4498563325,3755522.5646914938
/Users/ziyi/Desktop/LAB/code/data/pair/6070/AFM/N69_center.003,0,ZSensor,256,256,m,12.386447180763168,2.7245375494100226,2.6629630087418565,2.60995821248153,2.520632131760835
/Users/ziyi/Desktop/LAB/code/data/pair/6070/AFM/N69_center.003,1,Peak Force Error,256,256,V,3796775.6971605173,3796308.6254611546,3794806.0743515836,3792351.6785810892,3788786.890269431
/Users/ziyi/Desktop/LAB/code/data/pair/6070/AFM/N69_center.003,2,Stiffness,256,256,V,35840038.52408618,35172857.39967433,34972382.98852957,34750208.523228474,34460217.40727729
/Users/ziyi/Desktop/LAB/code/data/pair/6070/AFM/N69_center.003,3,LogDMTModulus,256,256,V,30199375.165586527,29709834.690822896,29544365.53447929,29381079.040784776,29161910.224406365
/Users/ziyi/Desktop/LAB/code/data/pair/6070/AFM/N69_center.003,4,Adhesion,256,256,V,7926255.04866541,7653739.10873883,7579780.68911636,7515650.324972422,7427972.128178174
/Users/ziyi/Desktop/LAB/code/data/pair/6070/AFM/N69_center.003,5,Deformation,256,256,m,1.073876691800951,1.0512523790329413,1.0379106641257938,1.0256553054297197,1.0106155574464581
/Users/ziyi/Desktop/LAB/code/data/pair/6070/AFM/N69_center.003,6,Dissipation,256,256,V,8433634.343170172,8212755.422538051,8174508.024156948,8143584.976034322,8096879.486646167
/Users/ziyi/Desktop/LAB/code/data/pair/6070/AFM/N69_center.003,7,Height,256,256,m,30.401550695178653,2.7801707432120155,2.713262710888019,2.659670651865602,2.57020805703182
/Users/ziyi/Desktop/LAB/code/data/pair/6070/AFM/N69_center-200nm.005,0,ZSensor,256,256,m,8.28718546624315,2.748423848291822,2.6834059665397048,2.629812470133185,2.5835341579517075
/Users/ziyi/Desktop/LAB/code/data/pair/6070/AFM/N69_center-200nm.005,1,Peak Force Error,256,256,V,3836311.1935815495,3835819.6354448367,3834104.446921847,3831433.070576801,3827762.2309491704
/Users/ziyi/Desktop/LAB/code/data/pair/6070/AFM/N69_center-200nm.005,2,Stiffness,256,256,V,36023466.82660143,35592563.113230266,35334474.84720908,35058726.90626005,34824014.38340589
/Users/ziyi/Desktop/LAB/code/data/pair/6070/AFM/N69_center-200nm.005,3,LogDMTModulus,256,256,V,40161226.87827573,39775392.41288806,39506888.986057885,39231624.07303246,38971601.85015355
/Users/ziyi/Desktop/LAB/code/data/pair/6070/AFM/N69_center-200nm.005,4,Adhesion,256,256,V,8283355.1620920785,8146965.334268409,8066588.61697093,7985199.284856071,7925041.929579735
/Users/ziyi/Desktop/LAB/code/data/pair/6070/AFM/N69_center-200nm.005,5,Deformation,256,256,m,1.6632786999175997,1.6179942062232056,1.5953173578564206,1.5687789939922,1.5480417011788803
/Users/ziyi/Desktop/LAB/code/data/pair/6070/AFM/N69_center-200nm.005,6,Dissipation,256,256,V,8529511.350376539,8444058.696590507,8401212.64969849,8364278.343942959,8320645.295018268
/Users/ziyi/Desktop/LAB/code/data/pair/6070/AFM/N69_center-200nm.005,7,Height,256,256,m,29.06826079653362,2.809270054664253,2.7374960635028085,2.683500494715634,2.6369088845949493
/Users/ziyi/Desktop/LAB/code/data/pair/6070/AFM/N69_center-200nm.007,0,ZSensor,256,256,m,6.657275972330882,2.3685306077743724,2.2576087430225114,2.1964145208912194,2.127745952121507
/Users/ziyi/Desktop/LAB/code/data/pair/6070/AFM/N69_center-200nm.007,1,Peak Force Error,256,256,V,4955449.77452867,4953631.606112503,4948237.224088922,4940479.841700282,4927919.908675623
/Users/ziyi/Desktop/LAB/code/data/pair/6070/AFM/N69_center-200nm.007,2,Stiffness,256,256,V,85671869.18453988,84916433.42254554,83757848.32736234,82603646.65824758,81578122.09911941
/Users/ziyi/Desktop/LAB/code/data/pair/6070/AFM/N69_center-200nm.007,3,LogDMTModulus,256,256,V,92755501.89690162,92037043.51210396,90908258.30186419,89736015.26296057,88691432.4202685
/Users/ziyi/Desktop/LAB/code/data/pair/6070/AFM/N69_center-200nm.007,4,Adhesion,256,256,V,7781361.279935249,7646895.391226973,7544170.410425233,7447514.168086695,7338046.493149832
/Users/ziyi/Desktop/LAB/code/data/pair/6070/AFM/N69_center-200nm.007,5,Deformation,256,256,m,3.4876639195227472,3.4409475895145643,3.4187303393368644,3.3962834675627462,3.373762651823418
/Users/ziyi/Desktop/LAB/code/data/pair/6070/AFM/N69_center-200nm.007,6,Dissipation,256,256,V,6489514.486241799,6452309.350404372,6411642.479874908,6360706.105432433,6312756.928311913
/Users/ziyi/Desktop/LAB/code/data/pair/6070/AFM/N69_center-200nm.007,7,Height,256,256,m,12.159550663928906,2.4100190820819583,2.2943980933957526,2.2333025191860254,2.165535585599099
/Users/ziyi/Desktop/LAB/code/data/pair/6072/AFM/6072_1um.009,0,ZSensor,256,256,m,1.466236376933629,1.4662363768280329,1.466236376740397,1.4662363766130178,1.4662363764691655
/Users/ziyi/Desktop/LAB/code/data/pair/6072/AFM/6072_1um.009,1,Peak Force Error,256,256,V,2031209.8898112294,2030904.8219494426,2030135.6734810679,2029095.206256984,2027723.44179287
/Users/ziyi/Desktop/LAB/code/data/pair/6072/AFM/6072_1um.011,0,ZSensor,256,256,m,4.201174354650776,1.6990817859011562,1.6435837047850204,1.6103880239749533,1.5802385736064766
/Users/ziyi/Desktop/LAB/code/data/pair/6072/AFM/6072_1um.011,1,Peak Force Error,256,256,V,2285652.880935824,2285291.1695872783,2284185.710236452,2282352.1663781023,2279986.4634030648
/Users/ziyi/Desktop/LAB/code/data/pair/6072/AFM/6072_500 nm.004,0,ZSensor,256,256,m,1.4701149256954804,1.4701149256419166,1.4701149255787282,1.470114925517492,1.4701149254818124
/Users/ziyi/Desktop/LAB/code/data/pair/6072/AFM/6072_500 nm.004,1,Peak Force Error,256,256,V,3636521.438030675,3635713.511275312,3632882.961409562,3628340.8406847683,3620939.64429335
/Users/ziyi/Desktop/LAB/code/data/pair/6072/AFM/6072_500 nm.007,0,ZSensor,256,256,m,5.509729196416599,1.7690835823685103,1.6974228836330836,1.6758657602603626,1.654214173734354
/Users/ziyi/Desktop/LAB/code/data/pair/6072/AFM/6072_500 nm.007,1,Peak Force Error,256,256,V,2334413.473956127,2334070.811784761,2332944.1919739796,2331155.9627382266,2329485.9683382125
/Users/ziyi/Desktop/LAB/code/data/pair/6072/AFM/N6072_1um.000,0,ZSensor,256,256,m,1.5641956203126701,1.5641956203009413,1.5641956202871232,1.5641956202724008,1.5641956202599643
/Users/ziyi/Desktop/LAB/code/data/pair/6072/AFM/N6072_1um.000,1,Peak Force Error,256,256,V,2211835.378619091,2211477.442027435,2210626.166874991,2209052.0619559456,2207027.5060655363
/Users/ziyi/Desktop/LAB/code/data/pair/6072/AFM/N6072_1um.001,0,ZSensor,256,256,m,1.4093553390077458,1.4093553291197092,1.4093553187964443,1.4093553187734706,1.4093553090174094
/Users/ziyi/Desktop/LAB/code/data/pair/6072/AFM/N6072_1um.001,1,Peak Force Error,256,256,V,3578600.4045793638,3577809.527384317,3575741.740724082,3571265.904230306,3566713.931637081
/Users/ziyi/Desktop/LAB/code/data/pair/6072/AFM/N6072_1um.002,0,ZSensor,256,256,m,1.27543421513962,1.275434215131717,1.2754342151225748,1.2754342151138602,1.2754342151063818
