target,method,coverage,retained_growth_group_count,mae,median_absolute_error,pearson_r,retained_growth_run_ids
FSMI_nm,M14i_target_specific_robust,0.6086956521739131,14,0.7620111907507472,0.44686730882541187,0.28167379144429056,6029;6048;6056;6081;6084;6101;6078;6062;6070;6082;6063;6033;6080;6057
FSMI_nm,M14i_target_specific_robust,0.5217391304347826,12,0.714559523952293,0.3301543691641801,0.0738075913066781,6029;6048;6056;6081;6084;6101;6078;6062;6070;6082;6063;6033
Rq_nm,M12a_frozen_alpha1,1.0,23,1.9100747989313347,1.3221523767382153,0.26539275785000704,6029;6056;6062;6081;6101;6084;6082;6063;6078;6057;6080;6047;6048;6072;6070;6095;6033;6085;6028;6099;6094;6090;6022
Rq_nm,M12a_frozen_alpha1,0.9130434782608695,21,1.8077867417973745,1.2710545681690046,0.28709230267018354,6029;6056;6062;6081;6101;6084;6082;6063;6078;6057;6080;6047;6048;6072;6070;6095;6033;6085;6028;6099;6094
Rq_nm,M12a_frozen_alpha1,0.8260869565217391,19,1.6144653785391183,1.2710545681690046,0.3429803594718163,6029;6056;6062;6081;6101;6084;6082;6063;6078;6057;6080;6047;6048;6072;6070;6095;6033;6085;6028
Rq_nm,M12a_frozen_alpha1,0.7391304347826086,17,1.642347862952112,1.2710545681690046,0.2981150097875177,6029;6056;6062;6081;6101;6084;6082;6063;6078;6057;6080;6047;6048;6072;6070;6095;6033
Rq_nm,M12a_frozen_alpha1,0.6086956521739131,14,1.2025157373505084,1.1556648707447423,0.332969919123983,6029;6056;6062;6081;6101;6084;6082;6063;6078;6057;6080;6047;6048;6072
Rq_nm,M12a_frozen_alpha1,0.5217391304347826,12,1.1388983374282393,1.065945519607241,0.4278937159633568,6029;6056;6062;6081;6101;6084;6082;6063;6078;6057;6080;6047
Rq_nm,M14a_regularized_alpha10,1.0,23,1.6044197785285417,1.1027514618029373,0.3585936725068544,6029;6062;6081;6084;6101;6078;6048;6056;6082;6057;6070;6063;6080;6072;6047;6033;6085;6028;6095;6094;6099;6090;6022
Rq_nm,M14a_regularized_alpha10,0.9130434782608695,21,1.5173939424111182,1.0699782146614782,0.44707038925049003,6029;6062;6081;6084;6101;6078;6048;6056;6082;6057;6070;6063;6080;6072;6047;6033;6085;6028;6095;6094;6099
Rq_nm,M14a_regularized_alpha10,0.8260869565217391,19,1.2898965133726459,1.0699782146614782,0.537314944144711,6029;6062;6081;6084;6101;6078;6048;6056;6082;6057;6070;6063;6080;6072;6047;6033;6085;6028;6095
Rq_nm,M14a_regularized_alpha10,0.7391304347826086,17,1.0521448486819986,0.9234248733198549,0.33893728313998917,6029;6062;6081;6084;6101;6078;6048;6056;6082;6057;6070;6063;6080;6072;6047;6033;6085
Rq_nm,M14a_regularized_alpha10,0.6086956521739131,14,0.9863418493417829,0.9112580260687491,0.44578989130966556,6029;6062;6081;6084;6101;6078;6048;6056;6082;6057;6070;6063;6080;6072
Rq_nm,M14a_regularized_alpha10,0.5217391304347826,12,0.9142188982196281,0.8667197118855345,0.4849228196753296,6029;6062;6081;6084;6101;6078;6048;6056;6082;6057;6070;6063
Rq_nm,M14b_rheed_density_weighted,1.0,23,1.4961357322474085,0.9739018393822481,0.3724637951747647,6029;6048;6056;6078;6081;6084;6101;6062;6070;6082;6033;6057;6063;6047;6072;6080;6085;6095;6028;6094;6099;6090;6022
Rq_nm,M14b_rheed_density_weighted,0.9130434782608695,21,1.4554407593759355,0.9479180603665198,0.46509679319079006,6029;6048;6056;6078;6081;6084;6101;6062;6070;6082;6033;6057;6063;6047;6072;6080;6085;6095;6028;6094;6099
Rq_nm,M14b_rheed_density_weighted,0.8260869565217391,19,1.201550235449811,0.9479180603665198,0.5681424066807311,6029;6048;6056;6078;6081;6084;6101;6062;6070;6082;6033;6057;6063;6047;6072;6080;6085;6095;6028
Rq_nm,M14b_rheed_density_weighted,0.7391304347826086,17,0.9575775618708309,0.940571021332572,0.27663435915355883,6029;6048;6056;6078;6081;6084;6101;6062;6070;6082;6033;6057;6063;6047;6072;6080;6085
Rq_nm,M14b_rheed_density_weighted,0.6086956521739131,14,0.922323066462617,0.9183678100826387,0.27632259762238853,6029;6048;6056;6078;6081;6084;6101;6062;6070;6082;6033;6057;6063;6047
