target,method,coverage,retained_growth_group_count,mae,median_absolute_error,pearson_r,retained_growth_run_ids
FSMI_nm,M14b_rheed_density_weighted,0.7391304347826086,17,0.7717876845370725,0.6732761752002536,0.21995094194153003,6029;6048;6081;6084;6101;6070;6062;6078;6056;6082;6063;6080;6072;6047;6057;6033;6085
FSMI_nm,M14b_rheed_density_weighted,0.6086956521739131,14,0.7528580844839742,0.631957534698886,0.14456200062682628,6029;6048;6081;6084;6101;6070;6062;6078;6056;6082;6063;6080;6072;6047
FSMI_nm,M14b_rheed_density_weighted,0.5217391304347826,12,0.8466243780554251,0.68649423399849,0.02202796713137314,6029;6048;6081;6084;6101;6070;6062;6078;6056;6082;6063;6080
FSMI_nm,M14c_residual_self_paced,1.0,23,1.3404418132162315,0.749329823133714,0.1506420273453365,6029;6048;6078;6081;6084;6101;6070;6062;6082;6056;6033;6063;6080;6072;6047;6028;6057;6085;6095;6090;6094;6099;6022
FSMI_nm,M14c_residual_self_paced,0.9130434782608695,21,1.0936944960091128,0.7077950073481352,0.277997107940926,6029;6048;6078;6081;6084;6101;6070;6062;6082;6056;6033;6063;6080;6072;6047;6028;6057;6085;6095;6090;6094
FSMI_nm,M14c_residual_self_paced,0.8260869565217391,19,1.0166723427718016,0.688768538720029,0.4162944574389645,6029;6048;6078;6081;6084;6101;6070;6062;6082;6056;6033;6063;6080;6072;6047;6028;6057;6085;6095
FSMI_nm,M14c_residual_self_paced,0.7391304347826086,17,0.8073878574467228,0.5774332278903016,0.2657137186447848,6029;6048;6078;6081;6084;6101;6070;6062;6082;6056;6033;6063;6080;6072;6047;6028;6057
FSMI_nm,M14c_residual_self_paced,0.6086956521739131,14,0.8724462882670175,0.6331008833051652,-0.28565022709669624,6029;6048;6078;6081;6084;6101;6070;6062;6082;6056;6033;6063;6080;6072
FSMI_nm,M14c_residual_self_paced,0.5217391304347826,12,0.8499018164256317,0.6331008833051652,-0.30765073400878734,6029;6048;6078;6081;6084;6101;6070;6062;6082;6056;6033;6063
FSMI_nm,M14d_r3d_causal_temporal,1.0,23,1.5911992686358396,1.3497249962642557,0.18306392871276403,6028;6029;6033;6057;6062;6070;6101;6078;6047;6056;6084;6081;6080;6082;6072;6063;6048;6095;6085;6090;6094;6099;6022
FSMI_nm,M14d_r3d_causal_temporal,0.9130434782608695,21,1.4519075026960935,1.3497249962642557,0.07401104804488946,6028;6029;6033;6057;6062;6070;6101;6078;6047;6056;6084;6081;6080;6082;6072;6063;6048;6095;6085;6090;6094
FSMI_nm,M14d_r3d_causal_temporal,0.8260869565217391,19,1.4356889465555878,1.3497249962642557,0.12434857544283581,6028;6029;6033;6057;6062;6070;6101;6078;6047;6056;6084;6081;6080;6082;6072;6063;6048;6095;6085
FSMI_nm,M14d_r3d_causal_temporal,0.7391304347826086,17,1.2511172033784401,1.2888120517106703,-0.23291833835332945,6028;6029;6033;6057;6062;6070;6101;6078;6047;6056;6084;6081;6080;6082;6072;6063;6048
FSMI_nm,M14d_r3d_causal_temporal,0.6086956521739131,14,1.2334162132714748,1.2297890556410649,-0.46943153143144367,6028;6029;6033;6057;6062;6070;6101;6078;6047;6056;6084;6081;6080;6082
FSMI_nm,M14d_r3d_causal_temporal,0.5217391304347826,12,1.1902423019794168,1.2281495963890365,-0.4301567996502646,6028;6029;6033;6057;6062;6070;6101;6078;6047;6056;6084;6081
FSMI_nm,M14e_multiview_curated20_r3d80,1.0,23,1.5443169758834583,1.161718307619266,0.21243444831805874,6029;6057;6062;6070;6101;6033;6078;6028;6084;6047;6056;6081;6082;6080;6063;6072;6048;6095;6085;6094;6090;6099;6022
FSMI_nm,M14e_multiview_curated20_r3d80,0.9130434782608695,21,1.3811928719587994,1.161718307619266,0.15127477267881967,6029;6057;6062;6070;6101;6033;6078;6028;6084;6047;6056;6081;6082;6080;6063;6072;6048;6095;6085;6094;6090
FSMI_nm,M14e_multiview_curated20_r3d80,0.8260869565217391,19,1.3426385416372468,1.161718307619266,0.25113378164922934,6029;6057;6062;6070;6101;6033;6078;6028;6084;6047;6056;6081;6082;6080;6063;6072;6048;6095;6085
FSMI_nm,M14e_multiview_curated20_r3d80,0.7391304347826086,17,1.1498405535723553,1.0386933675597603,-0.08045437839610703,6029;6057;6062;6070;6101;6033;6078;6028;6084;6047;6056;6081;6082;6080;6063;6072;6048
FSMI_nm,M14e_multiview_curated20_r3d80,0.6086956521739131,14,1.1027883158560445,1.017284996758376,-0.11755415102060572,6029;6057;6062;6070;6101;6033;6078;6028;6084;6047;6056;6081;6082;6080
FSMI_nm,M14e_multiview_curated20_r3d80,0.5217391304347826,12,1.0527784867973848,0.9766862652229606,-0.024949961585185393,6029;6057;6062;6070;6101;6033;6078;6028;6084;6047;6056;6081
FSMI_nm,M14f_multiview_curated40_r3d60,1.0,23,1.5143761863853862,0.9647735511971254,0.21832240090997795,6029;6062;6070;6101;6084;6057;6078;6081;6047;6033;6028;6048;6056;6082;6063;6080;6072;6095;6085;6094;6099;6090;6022
FSMI_nm,M14f_multiview_curated40_r3d60,0.9130434782608695,21,1.4626216140337898,0.9515692423799904,0.38781414292066035,6029;6062;6070;6101;6084;6057;6078;6081;6047;6033;6028;6048;6056;6082;6063;6080;6072;6095;6085;6094;6099
FSMI_nm,M14f_multiview_curated40_r3d60,0.8260869565217391,19,1.2695972496811248,0.9515692423799904,0.3508510337914681,6029;6062;6070;6101;6084;6057;6078;6081;6047;6033;6028;6048;6056;6082;6063;6080;6072;6095;6085
FSMI_nm,M14f_multiview_curated40_r3d60,0.7391304347826086,17,1.0709087093839065,0.9287235153923861,0.08831711407154189,6029;6062;6070;6101;6084;6057;6078;6081;6047;6033;6028;6048;6056;6082;6063;6080;6072
FSMI_nm,M14f_multiview_curated40_r3d60,0.6086956521739131,14,0.9812435384632339,0.9208545044061304,0.16509401568897286,6029;6062;6070;6101;6084;6057;6078;6081;6047;6033;6028;6048;6056;6082
