fold_key,fold_id,repeat,descriptor,model,feature_set,feature_count,missing_fraction_train_features,row_count,mse,rmse,mae,normalized_mae,r2_vs_train_mean,pearson,spearman,mean_baseline_mse,paired_improvement_over_mean_mse
r0_foriginal_mvp9,original_mvp9,0,robust_range,mean,brightness_only_diagnostic,20,0.0,11,264.28670952891804,16.256897290962936,12.909655544509091,1.073535486504039,0.0,nan,nan,264.28670952891804,0.0
r0_foriginal_mvp9,original_mvp9,0,robust_range,ridge,brightness_only_diagnostic,20,0.0,11,492.5228091901676,22.192854913015758,15.8730470216698,1.3199638981814334,-0.8635928006673987,-0.2573717796724244,-0.39090909090909093,264.28670952891804,-228.23609966124957
r0_foriginal_mvp9,original_mvp9,0,mean_abs_gradient,mean,brightness_only_diagnostic,20,0.0,11,0.39554903027283395,0.6289268878596573,0.42080516740843643,0.7074241106317601,0.0,nan,nan,0.39554903027283395,0.0
r0_foriginal_mvp9,original_mvp9,0,mean_abs_gradient,ridge,brightness_only_diagnostic,20,0.0,11,0.9704885751304574,0.9851337853969162,0.7264642219427461,1.2212737530735407,-1.4535228274003176,-0.1032148700684914,0.018181818181818184,0.39554903027283395,-0.5749395448576234
r0_foriginal_mvp9,original_mvp9,0,gradient_std,mean,brightness_only_diagnostic,20,0.0,11,0.15440380983317306,0.39294250194293445,0.27176757002767277,0.6025272449400696,0.0,nan,nan,0.15440380983317306,0.0
r0_foriginal_mvp9,original_mvp9,0,gradient_std,ridge,brightness_only_diagnostic,20,0.0,11,0.31310864682472456,0.5595611198293933,0.4471832042132575,0.9914356742073781,-1.0278557061708873,-0.003854635601585687,-0.19090909090909092,0.15440380983317306,-0.1587048369915515
r0_foriginal_mvp9,original_mvp9,0,gradient_anisotropy,mean,brightness_only_diagnostic,20,0.0,11,0.007436101647552779,0.08623283392973223,0.06945936154100364,0.5333262515204475,0.0,nan,nan,0.007436101647552779,0.0
r0_foriginal_mvp9,original_mvp9,0,gradient_anisotropy,ridge,brightness_only_diagnostic,20,0.0,11,0.047832128814797925,0.21870557563719753,0.15583971163283528,1.1965760611563285,-5.432419980506785,-0.03645191259573751,-0.28181818181818186,0.007436101647552779,-0.04039602716724515
r0_foriginal_mvp9,original_mvp9,0,psd_low_power,mean,brightness_only_diagnostic,20,0.0,11,1.8675761712742358,1.3665929061992952,1.1535843004509088,0.96853302536102,0.0,nan,nan,1.8675761712742358,0.0
r0_foriginal_mvp9,original_mvp9,0,psd_low_power,ridge,brightness_only_diagnostic,20,0.0,11,5.286420593096337,2.2992217363917593,1.713994221276874,1.4390452504734317,-1.8306318502069154,0.47870639103890283,0.02727272727272728,1.8675761712742358,-3.4188444218221012
r0_foriginal_mvp9,original_mvp9,0,psd_mid_power,mean,brightness_only_diagnostic,20,0.0,11,2.1917907050795304,1.480469758245514,1.3013280661381812,1.2040337903877525,0.0,nan,nan,2.1917907050795304,0.0
r0_foriginal_mvp9,original_mvp9,0,psd_mid_power,ridge,brightness_only_diagnostic,20,0.0,11,2.272449879379975,1.5074647191161639,1.2658611229784382,1.1712185463941154,-0.036800582333666565,0.38796427588710314,0.16363636363636366,2.1917907050795304,-0.08065917430044456
r0_foriginal_mvp9,original_mvp9,0,psd_high_power,mean,brightness_only_diagnostic,20,0.0,11,1.0934781958430642,1.0456950778516,0.7684338240145454,0.6801036732897616,0.0,nan,nan,1.0934781958430642,0.0
r0_foriginal_mvp9,original_mvp9,0,psd_high_power,ridge,brightness_only_diagnostic,20,0.0,11,7.236296668068555,2.6900365551546983,1.5572963243010136,1.378287781535389,-5.617687207278441,-0.05314338724773734,-0.018181818181818184,1.0934781958430642,-6.142818472225491
r0_foriginal_mvp9,original_mvp9,0,psd_slope,mean,brightness_only_diagnostic,20,0.0,11,0.08450550310424698,0.2906983025479285,0.22377044325454545,0.5119138869741007,0.0,nan,nan,0.08450550310424698,0.0
r0_foriginal_mvp9,original_mvp9,0,psd_slope,ridge,brightness_only_diagnostic,20,0.0,11,0.7138062652917209,0.8448705612646951,0.4537103973753688,1.0379416052583204,-7.446861317554209,-0.5359086329313949,0.009090909090909092,0.08450550310424698,-0.6293007621874739
r0_foriginal_mvp9,original_mvp9,0,autocorrelation_length_px,mean,brightness_only_diagnostic,20,0.0,11,117.5781818181818,10.843347353017046,7.672727272727273,0.5550047411246595,0.0,nan,nan,117.5781818181818,0.0
r0_foriginal_mvp9,original_mvp9,0,autocorrelation_length_px,ridge,brightness_only_diagnostic,20,0.0,11,1277.8890092412084,35.747573473471014,23.36880665799322,1.690376580399635,-9.868419544174317,-0.16020595577902796,-0.2511441707374727,117.5781818181818,-1160.3108274230267
r0_foriginal_mvp9,original_mvp9,0,island_count,mean,brightness_only_diagnostic,20,0.0,11,4369.564509090908,66.10268155748984,57.36000000000001,0.2959715820680665,0.0,nan,nan,4369.564509090908,0.0
r0_foriginal_mvp9,original_mvp9,0,island_count,ridge,brightness_only_diagnostic,20,0.0,11,90455.12506820931,300.7575852214027,174.72643222349024,0.9015700588266248,-19.701176256813877,-0.20383881675005894,0.1272727272727273,4369.564509090908,-86085.5605591184
r0_foriginal_mvp9,original_mvp9,0,island_mean_area_px,mean,brightness_only_diagnostic,20,0.0,11,127448.63593754866,356.99949010824747,303.75120137930907,0.39346437851078636,0.0,nan,nan,127448.63593754866,0.0
r0_foriginal_mvp9,original_mvp9,0,island_mean_area_px,ridge,brightness_only_diagnostic,20,0.0,11,2412206.8589388933,1553.12808838772,891.9245238466359,1.15535519484451,-17.92689428328525,-0.597759578356427,-0.14545454545454548,127448.63593754866,-2284758.2230013446
