sample_id,frame_index,feature_row,raw_mean,raw_std,raw_dynamic_range,raw_shadow_fraction,raw_saturation_fraction,normalized_gradient_mean,normalized_laplacian_variance,fine_dog_std,medium_dog_std,medium_dog_noise,medium_dog_snr,low_frequency_std,high_to_low_frequency_ratio,haze_dominance,spot_peak_count,spot_peak_top1,spot_peak_top4_mean,spot_peak_top8_mass,spot_peak_snr_top4,spot_component_count,spot_component_area_median,spot_component_compactness,spot_energy_concentration,spot_vertical_span,spot_horizontal_spread,spot_verticality,spot_column_alignment,visibility_proxy
6043,144,151,0.2881925404071808,0.07700090855360031,0.2874022051692009,0.0008544921875,0.0,0.01180159846804508,0.0005839700915621992,0.008617312897551159,0.015701944166599303,0.00807993412432732,7.7681492427615035,0.24063222608586338,0.06525287332460811,15.324995652304567,12.0,0.153570034616695,0.0627661341494561,0.35746891758087007,7.7681492427615035,7.0,5.0,2.3173247538676778,0.13601790448131823,0.9166666666666666,0.3167650571859103,0.8204196869585967,2.893837706753976,0.6050413855392257
6043,154,152,0.24571140110492706,0.07045067101716995,0.26274510473012924,0.0006510416666666666,0.0,0.010987819727110474,0.00048112874301384066,0.008128970766945172,0.014476525932234646,0.008270142488072002,3.750124148332639,0.24185931495973056,0.059855151473677905,16.706999738189005,11.0,0.033964617462084845,0.03101406105467059,0.23585136141506505,3.750124148332639,9.0,9.0,1.6646373562696222,0.09359864655173852,0.8541666666666666,0.17381570101970384,0.9873506382981291,4.914208910102073,0.34731586084026933
6043,183,153,0.4005589485168457,0.07205699384212494,0.32820465266704435,0.0007731119791666666,0.0,0.011585861740468334,0.00039167735310280437,0.008647108391003973,0.019017961516977745,0.008199334614161743,14.442360866470697,0.1679437140836025,0.11324009130529643,8.830794716546015,10.0,0.12864178713700058,0.11841774936266818,0.6489376239040623,14.442360866470697,10.0,29.5,1.107969284708219,0.2466288732354272,0.7447916666666666,0.2461817798903891,0.7856982099979299,3.0253728240907205,1.0077978131411662
6043,184,154,0.40736258029937744,0.07006220519542694,0.3208230316638945,0.0007731119791666666,0.0,0.011585292401894848,0.0004132858502745559,0.008655079557249592,0.01912350784069529,0.008536745428769378,13.44751625419138,0.16621178466950634,0.1150550659131677,8.691490392563002,8.0,0.1276965474932341,0.11479802291127016,0.6654852558668916,13.44751625419138,8.0,40.5,0.9124557593252893,0.21363717652580747,0.75,0.2676974956134533,0.7935460234245657,2.8016698411066807,0.9982752527004037
6043,211,155,0.5143582224845886,0.07036376744508743,0.33292794823646465,0.0003662109375,0.0,0.011504788905191658,0.00036056040328657195,0.009561879100680307,0.02244394873447516,0.007442270130150249,17.385929144784065,0.15613053281049022,0.14375118261920886,6.956464508879625,10.0,0.2174716679441816,0.1293907811591351,0.713661455062548,17.385929144784065,10.0,15.0,1.1590238244617184,0.24062838179937132,0.8072916666666666,0.27303988948503477,0.8499720637981953,2.9566803157928834,1.1388437110897136
6043,216,156,0.5288823246955872,0.07143624871969223,0.33819130957126464,0.0003662109375,0.0,0.012494519645087696,0.0004322507581750664,0.010001974224767209,0.02293426727853467,0.00802219746151513,15.438219901695522,0.15658446142592572,0.14646579277206262,6.827532771124586,11.0,0.2349919583328336,0.12384844850569418,0.6732520015013774,15.438219901695522,12.0,19.5,1.2861967080497245,0.21539943252889507,0.6614583333333334,0.15087607884404797,0.9867404844883129,4.384116676421882,1.0822871012613866
6043,239,157,0.5444236397743225,0.06803631037473679,0.32456070780754065,0.0001220703125,0.0,0.011648316806829132,0.0004279538354116681,0.00841795136318864,0.01793869796034317,0.00799353375095337,10.607656479385264,0.16342252662368195,0.10976882031478535,9.110055087886415,12.0,0.12231410808913001,0.08479266008648531,0.5233814671977906,10.607656479385264,12.0,21.5,1.1884225107328994,0.2191703826030385,0.84375,0.13219192228943638,0.9903541013885852,6.382765190089267,0.8908315647307576
6043,241,158,0.5459522604942322,0.07034174352884293,0.3465743899345394,0.0001220703125,0.0,0.010695133772818215,0.00031563237836872924,0.007937732714739661,0.01728925977426419,0.007434167380256193,11.870712327833411,0.15884791821768754,0.10884158866073858,9.187664497594023,13.0,0.13822461797202046,0.08824886236798421,0.5319372626103308,11.870712327833411,12.0,23.5,1.1791065066301312,0.2485913446419297,0.59375,0.16838723540828962,0.9403280831965878,3.5260986295091223,0.890609915521672
6043,257,159,0.5165156722068787,0.08372718840837479,0.4064267352223392,0.0001220703125,0.0,0.010848618583794005,0.00035592968762742684,0.009362605506069512,0.019331281927653887,0.006935256867237343,22.557625897871706,0.16666999679637892,0.11598537408788069,8.621776735765945,12.0,0.22665444214924546,0.15644292991678568,1.017039080488192,22.557625897871706,14.0,28.5,1.190639239993988,0.3323300480113607,0.6614583333333334,0.07931761154698935,0.9932197762699699,8.339362727046717,1.2290324615725403
6047,2,160,0.3692237436771393,0.047198161482810974,0.21520907282829216,0.0,0.0,0.009802396686168703,0.00035888618075506016,0.007298987225721181,0.012520545417601175,0.00999741769576275,7.289502406343103,0.19852992936769037,0.0630662865668597,15.856332351831917,9.0,0.09727009943659903,0.07287620035047968,0.43441073568165955,7.289502406343103,7.0,14.0,1.2424554991254615,0.18541799504645792,0.7552083333333334,0.26442516780231784,0.8414969859375054,2.8560380224393813,0.6184359340559427
6047,30,161,0.4146544933319092,0.05657589063048363,0.23635956943035097,0.000244140625,0.0,0.012147985860671937,0.0005152146495299006,0.009081563002493463,0.016258074027697775,0.010249724777700897,12.741955479850766,0.21525026080395315,0.07553103056402517,13.239591629195802,9.0,0.15384766090593127,0.13060153679818812,0.806433299201168,12.741955479850766,11.0,23.0,1.0144100643092022,0.26154814758240874,0.5208333333333334,0.07879726192993207,0.9991443058314143,6.609789738588476,0.9117932078333173
6047,60,162,0.17266719043254852,0.024807903915643692,0.10900103673338876,0.0007731119791666666,0.0,0.014539839125637067,0.0012192188217047895,0.013640856560431487,0.021793706001470056,0.017638538281696148,6.23738850337402,0.17805841474361975,0.12239638341636408,8.170176046772822,23.0,0.17469140556028562,0.11001841589457409,0.7336130215546046,6.23738850337402,16.0,9.0,1.730943588458608,0.15780714502443252,0.9166666666666666,0.2653125073059375,0.9862197298266261,3.4550450560162957,0.8969441911262053
6047,77,163,0.2012162208557129,0.046611394733190536,0.19607844203710556,0.0010986328125,0.0,0.012718556814829675,0.000612629373078509,0.010084769338037782,0.01878189263356572,0.011842090303698078,10.100045094190284,0.19818196119790438,0.09477094948520634,10.551756687381285,18.0,0.1924443656763858,0.11960564607682411,0.6919902924140702,10.100045094190284,13.0,15.0,1.0349032021490827,0.20906117495494006,0.9375,0.2794505298272955,0.9997934962336663,3.354797718864189,0.922420849755632
6047,88,164,0.23207880556583405,0.04552772268652916,0.2080409251153469,0.0009765625,0.0,0.01387452933566508,0.0006673451814985437,0.010288501387963942,0.019143750025156826,0.011705270417839635,8.403491608110357,0.17663334215944151,0.10838129308495079,9.226684527708908,14.0,0.18219344547988403,0.09836514172697779,0.5675167086991353,8.403491608110357,12.0,7.0,1.980025167354107,0.17637154159960597,0.875,0.2584910336877677,0.9704742509449781,3.3850303722987767,0.857046106797799
6047,107,165,0.2854945659637451,0.04931166395545006,0.35340200215578044,0.0008138020833333334,0.0,0.009258324511352127,0.00027005434295225767,0.009352100814987692,0.021215450481386483,0.007061424377967509,32.45832543481699,0.1075963255737629,0.19717634750307697,5.071602211235781,5.0,0.3074758615606379,0.22920201049341957,0.9649119924274094,32.45832543481699,6.0,50.0,1.0001686648600536,0.35401364343558905,0.3802083333333333,0.08276826648843143,0.9541121643821938,4.593648622403796,1.4026710887957874
6047,109,166,0.285961389541626,0.05016708746552467,0.3640769273042611,0.0008138020833333334,0.0,0.00871902397401653,0.00024765359735191166,0.008484658717686838,0.019458052802613677,0.0066972145852307405,20.487503058733243,0.10942903515118331,0.17781435042108445,5.6238430567155415,6.0,0.2222864783751478,0.13720920429990768,0.6431576709460949,20.487503058733243,7.0,41.0,1.0985073656037285,0.24152821391560314,0.5625,0.2017514994609017,0.8318028537362261,2.7880833674250303,1.174122485830574
6047,137,167,0.3169797956943512,0.045266032218933105,0.25560951530933107,0.0004475911458333333,0.0,0.011294113977030016,0.0004584535324647467,0.00939572409291162,0.019773126802823265,0.009115633173931794,24.758989439044033,0.1452579398981236,0.13612424089651218,7.3462301307541935,11.0,0.3257549317738519,0.22569386548357673,1.192756370024295,24.758989439044033,9.0,29.0,1.1747318946999288,0.3887340535922031,0.9010416666666666,0.26380713023496905,0.9384036925644875,3.4155318920459896,1.3721692054094354
6047,180,168,0.33375534415245056,0.05412326008081436,0.27955313175916646,4.0690104166666664e-05,0.0,0.011536526552391508,0.00037164620993067825,0.010179356052456082,0.021248447066731194,0.008793842373303629,23.650595082056885,0.15521590606136754,0.13689606694258655,7.304811762191784,8.0,0.2719638511296639,0.20797960518643827,1.3804656285175971,23.650595082056885,11.0,36.0,1.040714983675126,0.35207681795993767,0.4427083333333333,0.08163501775002487,0.9829134857919288,5.4230199923389915,1.3423291144945722
6047,181,169,0.3310959041118622,0.05439216271042824,0.28705254793167095,4.0690104166666664e-05,0.0,0.01167326578974807,0.0003932516535516725,0.010442939040367657,0.021596967632554046,0.009103962009868957,23.671122213154987,0.15056375698901694,0.14344067964596197,6.971523018910565,8.0,0.2841721302109502,0.21550099735952818,1.4234801491073321,23.671122213154987,11.0,32.0,1.0780241689052943,0.3569952007556875,0.4427083333333333,0.08052940675034494,0.9866265621815308,5.497474167490213,1.3641270787085988
6047,201,170,0.11035064607858658,0.032120879739522934,0.11874618902802464,0.017049153645833332,0.0,0.017050957522367002,0.0017503320882575012,0.014499529900091986,0.020578374864357644,0.016241827777446805,4.261984945343147,0.23883480708449353,0.08616154033644498,11.606106345072103,24.0,0.0718482013611636,0.06922242547233443,0.5282442283267266,4.261984945343147,15.0,9.0,1.6170362533579417,0.1324784826064554,0.8541666666666666,0.256868528772887,0.9293848249283049,3.3253068047969667,0.6434565475624293
6047,209,171,0.0729999840259552,0.02893434837460518,0.11219576979056001,0.0985107421875,0.0,0.014249627823013929,0.0013762464460422414,0.014048863371443636,0.020935431105758233,0.015261703709141823,5.296837500092182,0.23552233855604565,0.08888936494988296,11.249939748853123,47.0,0.08621387619774135,0.08083876452187835,0.593038815223631,5.296837500092182,34.0,6.5,1.8326278532479736,0.11340821468574586,0.9114583333333334,0.2670764772586691,0.9836178151167546,3.4127241106694957,0.7225465492375993
6047,238,172,0.1704266518354416,0.050334930419921875,0.225296853668987,0.028564453125,0.0,0.011830773791337727,0.0003875503760227688,0.008896647242587043,0.018294170392630885,0.010337213859546614,8.025875370939474,0.1853655491557001,0.09869239713612839,10.132492765584365,23.0,0.17660895910533236,0.08296519011946935,0.5091615786016357,8.025875370939474,16.0,12.0,1.4829581489004156,0.17622000123649204,0.890625,0.23335177556180065,0.9972890211882337,3.816662623868177,0.7996221474085676
6047,239,173,0.17332208156585693,0.049868348985910416,0.22443186165764928,0.0264892578125,0.0,0.011682907779636148,0.00041304285961726904,0.008954852245940798,0.01835814218502729,0.010422421616911585,7.8864431962469626,0.18266393205888098,0.10050228295266093,9.95002273203112,16.0,0.17667019260141448,0.08219583604910964,0.511912651250663,7.8864431962469626,17.0,14.0,1.2566370614359172,0.18747258125920768,0.8697916666666666,0.11172895051497939,0.9995176460651634,7.784836988601755,0.8016281177752662
6047,257,174,0.2337789386510849,0.04628293961286545,0.27635277286171717,0.0013427734375,0.0,0.010383088980414764,0.000357043752771503,0.008865608290794252,0.01841625813143802,0.008236395763078046,19.236248979988122,0.12881341334462532,0.14296848172299778,6.994548644207509,6.0,0.20553808364757575,0.15843735959628855,0.7051771956860475,19.236248979988122,7.0,40.0,0.892366968676856,0.21406218830958448,0.4895833333333333,0.050914621864628,0.9999986460862637,9.615770782606212,1.1125437305263763
6047,289,175,0.30454015731811523,0.046354684978723526,0.23022655546664883,0.00048828125,0.0,0.012233929885126857,0.0005300145994694838,0.009450747701778521,0.019640387453845245,0.009962333011454029,17.541843165647947,0.16190381300343623,0.12130898642534378,8.243412375845889,9.0,0.2521750500416076,0.17475768325088378,0.9638758159649945,17.541843165647947,9.0,35.0,1.1790403893488046,0.2707065554568869,0.6822916666666666,0.22791376783991715,0.90113461602497,2.9936395380286855,1.165071115005164
6047,317,176,0.3815838396549225,0.06637807190418243,0.3273821473121603,0.0006510416666666666,0.0,0.01221907030575818,0.00036277360421904463,0.008190890049481897,0.018488067173750868,0.008811677700765798,17.35477281336051,0.1660727617838082,0.11132510217309713,8.982700042306005,12.0,0.2532680683501696,0.1529246646013453,0.9464082200383934,17.35477281336051,12.0,20.5,1.1175953806224852,0.38862313579643676,0.734375,0.16171539516112265,0.980259705264441,4.5411570077685965,1.1633048182673185
6047,329,177,0.3709489405155182,0.0635463148355484,0.3149619370698924,0.0003662109375,0.0,0.011887891545674538,0.0003727480406728913,0.010022073758261033,0.021267825233772648,0.008385590918490634,20.942013747648943,0.16656923142975302,0.1276815955216909,7.831982330061949,9.0,0.2533345310608687,0.17561116029719098,1.1114073598060328,20.942013747648943,12.0,25.0,1.1411558789180736,0.34734334298385366,0.5208333333333334,0.07950175792955078,0.9954670798633292,6.551217820804184,1.247957665185141
6047,352,178,0.13003979623317719,0.03645224869251251,0.15229671262204647,0.025919596354166668,0.0,0.012158917341523898,0.0008496633243545287,0.010797710625229264,0.01955465837329581,0.009424132282284727,7.165560753274901,0.2072977739093445,0.09433125114911971,10.600940704360964,21.0,0.08100652371671024,0.06752919241561046,0.482687142326664,7.165560753274901,19.0,8.0,1.6935030795523165,0.1521102411931441,0.9375,0.12895764131395876,0.9989752358512198,7.269828995379758,0.7546627701847826
6047,356,179,0.1066286638379097,0.03376302868127823,0.14009057777002443,0.0439453125,0.0,0.012988071056432371,0.0010894978971361683,0.011430008287867239,0.018817842452339223,0.011011384222827028,5.592680815641756,0.21302121421523007,0.08833787996967407,11.320172052389017,33.0,0.06940152536702349,0.061583157296665025,0.45940561446325245,5.592680815641756,24.0,9.5,1.495143256360846,0.1462571256104098,0.8802083333333334,0.20713081624601315,0.9988001492734793,4.2495286277822295,0.6714762675121242
6047,377,180,0.1960083246231079,0.056555747985839844,0.22485566139221186,0.014404296875,0.0,0.011453113974108572,0.0004118496860833312,0.008850136620861452,0.017336639855356564,0.010054473237378247,9.732829298081343,0.21051907044001084,0.08235187348642975,12.143014574705258,14.0,0.18281252178426044,0.09785847170152978,0.5625108752575044,9.732829298081343,12.0,14.5,1.2672645101829652,0.198708698348807,0.7291666666666666,0.17841441199501099,0.9884748522043157,4.086926938878998,0.8013022913608011
6047,397,181,0.26809975504875183,0.04926229268312454,0.27940020561218126,0.000244140625,0.0,0.010397692655537291,0.00033113500723696475,0.007689137594389193,0.016729801460380573,0.007956166359339042,10.746316708447791,0.13641344721060206,0.1226404126753886,8.153919072719162,12.0,0.19025095566176498,0.08549948348255537,0.5018410586936805,10.746316708447791,12.0,21.0,1.1849727610390766,0.2208239723476765,0.703125,0.16857202508762864,0.9970172254602816,4.171065748510141,0.8953328592536582
6047,408,182,0.3074505627155304,0.05461181700229645,0.390259537100791,0.00016276041666666666,0.0,0.009488558052144299,0.0002520916468819466,0.009221758599500956,0.021183563300016188,0.006676438774822705,27.304596683495184,0.11074414730063185,0.19128381784827128,5.227833756398633,6.0,0.22366730737163643,0.18229746802858268,0.8200625412125859,27.304596683495184,6.0,53.5,1.0598651162981283,0.314429226274587,0.5625,0.20266122937855963,0.8124704280025388,2.7755678859979778,1.3296616851053318
6047,439,183,0.34066665172576904,0.049521561712026596,0.2634974285960189,0.0003255208333333333,0.0,0.011729330546140254,0.0004581215582413854,0.009065326396705755,0.018752562320593604,0.009367173740090667,21.15975083220988,0.1582992058763529,0.11846276939153555,8.441470726510403,9.0,0.25062531219251494,0.19820706234233804,1.053276596218938,21.15975083220988,8.0,41.0,1.0624496162746013,0.3317621086387769,0.9010416666666666,0.2828849086250056,0.8694846067160286,3.185188177928199,1.2590516339776958
6047,446,184,0.34525641798973083,0.04729767143726349,0.24559901207685164,0.0002848307291666667,0.0,0.011333008975395839,0.0004721129277266294,0.00845303159900569,0.016870397844966894,0.009378230691143031,16.380174014050283,0.1635010949486768,0.10318217043294134,9.691596869925366,13.0,0.2293436452920367,0.1536170506648299,0.7964674250885734,16.380174014050283,12.0,18.5,1.35946559956846,0.2912108450758117,0.6822916666666666,0.21276245267983787,0.9824212595763674,3.206823657430619,1.062867131855994
6047,478,185,0.370175838470459,0.06477140635251999,0.3102422773838043,0.0,0.0,0.011958401360467141,0.0003857887804956562,0.010371082065762562,0.022648969176075902,0.00852987491549861,24.336889222834763,0.1827061203406974,0.12396393253735405,8.066862510179483,8.0,0.3070711898940761,0.20759062090312672,1.2849852720903268,24.336889222834763,11.0,37.0,1.043908662112716,0.33216267519085196,0.3489583333333333,0.09143775331849309,0.9859381398315068,3.8163485067032727,1.28797197050132
6047,513,186,0.10427310317754745,0.022134818136692047,0.09019608423113823,0.0015055338541666667,0.0,0.011143165482768301,0.0009645338361282382,0.013012586020334565,0.020668919605433086,0.01656939456049787,5.290670239173857,0.21438910543386605,0.09640844185437845,10.3725356490095,27.0,0.1070409095410142,0.08766320268235528,0.6452376097842172,5.290670239173857,22.0,10.0,1.612290114395414,0.1365913706290586,0.921875,0.2504048986659239,0.9991445248754813,3.681537401670059,0.7692103990650544
6048,12,187,0.1275215595960617,0.026927977800369263,0.11696845591068264,0.0189208984375,0.0,0.012781007283841255,0.001357694493991822,0.014846725938343588,0.023572511957370042,0.015675724921786212,9.728969710822158,0.1815106593989782,0.12986847183203357,7.700098306333795,22.0,0.19646190066032854,0.1525086529592381,1.0174532486687902,9.728969710822158,13.0,8.0,1.5707963267948966,0.208833492934338,0.84375,0.28034821567108054,0.9006786607838819,3.0096499739806886,1.0850948242796736
6048,33,188,0.15036030113697052,0.01770826056599617,0.07058823853731155,0.0,0.0,0.011957062024760337,0.0012942398567212627,0.014953990579905416,0.023235361288289378,0.016617833641134765,6.20698708503673,0.230253588691184,0.10091204840873352,9.909619473282381,26.0,0.11694870265527135,0.10314667879181239,0.760517915200118,6.20698708503673,26.0,10.5,1.549450826313876,0.13125550396765795,0.921875,0.24920926514801553,0.9985370787196923,3.699200346553973,0.8515692770370813
6048,42,189,0.1503620445728302,0.017253272235393524,0.07450980693101883,0.0,0.0,0.013788911826188433,0.001626866207862096,0.01661263055971272,0.02553153441626276,0.017234847784624717,8.253103580014345,0.20965539681348666,0.12177856999777634,8.211625411747402,29.0,0.21505588620735638,0.14224098395228857,0.9166554973581148,8.253103580014345,26.0,9.0,1.4953727343262835,0.16491038035687366,0.8541666666666666,0.25709127062018705,0.9471103093968953,3.3224257852323853,1.0014384269484382
6048,53,190,0.11887452751398087,0.013230815529823303,0.06376250237226444,0.0,0.0,0.014373512539462547,0.001911289312341428,0.0179380638412667,0.028704944548700723,0.02017301941990758,5.659884714602769,0.18407373456463721,0.15594264231446353,6.4126141840245765,27.0,0.12255566456361999,0.11417696426211973,0.8571393189696039,5.659884714602769,28.0,6.0,2.3002243018060504,0.13967950964761758,0.796875,0.25568030809193665,0.9463984349271308,3.1166850742117473,0.964923622243573
6048,104,191,0.00218428042717278,0.0020204330794513226,0.007843137718737125,1.0,0.0,0.007450164121569236,0.002809736460039816,0.024225694097229324,0.04149594743939343,1.0000000000823009e-06,296693.9270080917,0.2255180389876621,0.1840027858776461,5.434700323857905,11.0,0.3043629739657461,0.29669392703250985,2.04772147817937,296693.9270080917,10.0,18.0,1.1162220713821775,0.3737368813070027,0.6354166666666666,0.19483800834638065,0.9904476907421008,3.2612562202803397,3.62502993910927
6048,110,192,0.006049089599400759,0.0056631299667060375,0.019607843831181526,0.9997965494791666,0.0,0.010655131172761996,0.002441617591950549,0.022046853725526273,0.036107421782269944,0.0043066920187036836,50.216526146570104,0.2630975148768373,0.13723969152339868,7.286521770048609,12.0,0.22949043340741926,0.2162671123624583,1.5640163321055116,50.216526146570104,12.0,25.0,1.1128093659923763,0.2802004196465072,0.4427083333333333,0.17084975745171768,0.981553355333292,2.5912142922324204,1.525439814671981
6048,129,193,0.039193641394376755,0.01721343770623207,0.1242196436040077,0.206298828125,0.0,0.006691853057838648,0.0004818158210178015,0.010483968419633623,0.02175606322801407,0.007637203553546696,15.283583239364699,0.11782687580226173,0.18464431887785362,5.415817860399607,22.0,0.337419188811788,0.1167238362266028,0.6174505532486296,15.283583239364699,20.0,7.5,1.7876176506412982,0.21325217070960875,0.9270833333333334,0.18855464038291464,0.9766159884117961,4.916788743308693,1.1516774589825585
6048,147,194,0.08827522397041321,0.015389216132462025,0.07035982981324196,0.0,0.0,0.01864145897480891,0.0026193940719425276,0.019397367476179428,0.030624671133181857,0.02122736166528661,6.190023678909476,0.18916170689932024,0.16189677940198322,6.17677512606375,24.0,0.16212715570754593,0.1313978713488994,0.952750116991278,6.190023678909476,16.0,10.5,1.6265896612071244,0.1602028786080708,0.9114583333333334,0.2812121330483453,0.9981319773716164,3.2411771265098213,1.0370468798648727
6048,172,195,0.18540947139263153,0.022269096225500107,0.15198063552379554,0.0,0.0,0.010280725250730687,0.0006631442007600871,0.011108766251043768,0.02104278535375835,0.01032761714844512,15.86159833407622,0.12547366485083208,0.1677067883429947,5.962787850631278,17.0,0.2758080166673802,0.1638125149567541,0.8926054288999931,15.86159833407622,14.0,8.5,1.696152048054953,0.26806672558665057,0.7239583333333334,0.21642439639637748,0.9988617905413183,3.345086530852171,1.213649263816238
6048,191,196,0.2424662560224533,0.03656218573451042,0.35181891918182373,0.0,0.0,0.00518629783423642,0.00013531566674186154,0.0057831428964559605,0.014195671185807687,0.005001563938173663,21.16465553159777,0.08748439729634475,0.16226517670026638,6.162751739685859,8.0,0.2570398502449047,0.10585637787070716,0.5395953204674021,21.16465553159777,7.0,44.0,0.9837561268413858,0.30047342123777604,0.8072916666666666,0.21505671263282505,0.9837693292666162,3.753854770601781,1.1530418594313578
6048,199,197,0.22555871307849884,0.020648106932640076,0.13788204789161507,0.0,0.0,0.010011859606834,0.0007409736114958,0.011227275329635937,0.020382938945634102,0.012238668276320398,12.746305290086802,0.12984756328793298,0.1569759064360381,6.370404367803178,18.0,0.29761859929868884,0.15599780219408022,0.8153196686527538,12.746305290086802,12.0,11.0,1.4541913342131032,0.22335469891869889,0.8958333333333334,0.3195084217523825,0.9996769994767336,2.8037862927682076,1.13998623304898
6048,200,198,0.2261480838060379,0.018903234973549843,0.1142112463712679,0.0,0.0,0.011823949845077992,0.0010398271090678228,0.013131889214926754,0.0228800112549432,0.014309273283092613,12.778305480986326,0.1435692161911458,0.1593657182364297,6.274875243347086,21.0,0.28956274591586595,0.18284826522227354,0.9638763629899867,12.778305480986326,16.0,7.5,1.8760951244980903,0.20570844442327846,0.8020833333333334,0.32834173141388606,0.9705349898681401,2.4428309185050856,1.1740904433584256
6048,221,199,0.002448110142722726,0.040305208414793015,0.5448394358157941,0.9944254557291666,0.0003255208333333333,0.0035303967084002277,0.005652440408045784,0.023916500468644814,0.027793222675165735,1e-06,558870.1050694913,0.007578679457576046,3.667290961538447,0.2726808454763281,5.0,0.601296286751492,0.5588701050694913,2.6844131603893118,558870.1050694913,5.0,35.0,1.0478986251829607,0.9452820583780818,0.5260416666666666,0.18197591701925836,0.9620247909171157,2.890721339851779,4.688216053826814
6048,247,200,0.002023144857957959,0.0020406541880220175,0.007843137718737125,1.0,0.0,0.006907496607264547,0.002597939652095125,0.022621963868926002,0.039157093999651366,1.0012316274365376e-06,228324.70989450358,0.22720047333993976,0.17234600537589598,5.802281276081485,17.0,0.2317208152012246,0.22860592087164913,1.801943321798462,228324.70989450358,9.0,25.0,0.8053268523755011,0.4243954187621883,0.8854166666666666,0.19767868173689163,0.9878863133696757,4.479070069099041,3.5529665080377284
6048,276,201,0.09587960690259933,0.025674598291516304,0.1052821185439825,0.028401692708333332,0.0,0.014835065945911524,0.0013195752329390623,0.014771983833061438,0.02630526433254953,0.013229059493541345,13.97182223808583,0.20891768443922382,0.1259120997973821,7.942048473571652,28.0,0.29928045739681064,0.1848340676208214,1.018553714456026,13.97182223808583,19.0,7.0,1.6935030795523165,0.2232641803431631,0.8645833333333334,0.26348033126767445,0.9973997357280222,3.2813961071537725,1.1557276068389903
6048,277,202,0.10756010562181473,0.02633105032145977,0.22358287051319736,0.0091552734375,0.0,0.007599007301045141,0.000389843686141964,0.010490382085107022,0.024212822624452682,0.005588064469280998,45.0951690660386,0.086274757884255,0.28064781887810414,3.563184648993611,15.0,0.41530501318126023,0.25199471199414986,1.1136127501428321,45.0951690660386,10.0,8.0,1.7419925400870722,0.4053481636923865,0.9114583333333334,0.129529480369228,0.995321459518276,7.036686403243428,1.6804865805808662
6048,313,203,0.17389176785945892,0.024276791140437126,0.11930019557475974,0.0,0.0,0.014745734689376405,0.0012311079549867212,0.013857075203049204,0.024541789101306968,0.015020161843383359,11.244534089374227,0.1755454767480948,0.1398030274315987,7.1529209228982475,23.0,0.3391458272142942,0.1688947218758422,0.9415342417941932,11.244534089374227,18.0,9.5,1.5915432205951552,0.18099026767489831,0.8541666666666666,0.28183438683606526,0.8868510758072204,3.0307397058809227,1.1090813972711668
6048,331,204,0.23617033660411835,0.02189774066209793,0.15012121647596288,0.0,0.0,0.010230863637062939,0.0005975899430791326,0.011783741764633298,0.022638779346622798,0.009432253236430009,24.390555073543293,0.11620474402698847,0.19481803033243597,5.13299512521304,11.0,0.43117021012076606,0.2300578920307531,1.1329853897897153,24.390555073543293,9.0,12.0,1.6170362533579417,0.29114032546568824,0.9010416666666666,0.23404548116690646,0.9522352257428705,3.8498571396219377,1.4329300633624362
6048,350,205,0.1657537966966629,0.014327616430819035,0.07928958982229178,0.0,0.0,0.01581766282917711,0.001758163406306322,0.018219671367916978,0.033770657614269825,0.017169184206754444,20.085790583662845,0.12477660545972377,0.27064895290143587,3.694823088283578,19.0,0.49033682366801723,0.3448566384692012,1.7445405340249591,20.085790583662845,16.0,8.0,1.8595850744161195,0.27202984499284183,0.890625,0.2988633253589891,0.9702311216682511,2.980041123915749,1.5955249678528913
6055,41,206,0.3123878538608551,0.05019507557153702,0.21636168360710134,0.0004069010416666667,0.0,0.014123003015042488,0.0006497054556455286,0.010141600992918167,0.020237086961654584,0.010489411609310537,13.254281009254813,0.18011039254435615,0.1123593518162521,8.900015742662516,10.0,0.2356630267241851,0.1390296090915416,0.731233153489282,13.254281009254813,12.0,21.5,1.1734668364891108,0.22287285265667056,0.609375,0.16958884390360854,0.9916986702974264,3.593249331579609,0.9979666141841479
6055,121,207,0.13152556121349335,0.02706867828965187,0.09899207130074492,0.0004475911458333333,0.0,0.015231755920215669,0.0015983679612165322,0.014741287918048504,0.021043614571767903,0.01683769522619433,4.109861150794293,0.2419021256795163,0.08699226810287523,11.495274485974097,21.0,0.07245117094523945,0.0692005894790506,0.526184788121282,4.109861150794293,16.0,6.5,1.9904686989887304,0.10073615325429973,0.8697916666666666,0.31111690811178766,0.9998229735989123,2.795706835560802,0.6346076930106326
6055,127,208,0.14324432611465454,0.029249975457787514,0.11076115816831589,0.0004475911458333333,0.0,0.014129958183215415,0.0013732800122601425,0.012820174578338646,0.01875902211268716,0.014054165680062831,4.427129529617703,0.2327829500014365,0.08058589390920338,12.409119654696715,19.0,0.07860403921212611,0.06221961189634583,0.45567320582262083,4.427129529617703,16.0,6.5,1.9347481372744961,0.09840102214228164,0.8645833333333334,0.21447267516714524,0.9880740658808898,4.03120505984987,0.5934530152851722
