trial_id,sample_id,track,method,source_sample_ids,source_scan_ids,source_afm_paths,source_contributions,heldout_source_contribution,largest_single_source_contribution,exact_identity,strict_seed_selection
visual_trial_0140_oracle_F2_s1_q50,6085,oracle,F2,"[""6033"", ""6029"", ""6090"", ""6082"", ""6048""]","[""N6033_1um_016"", ""N6029_1um_008"", ""N6090_1um_001"", ""N6082_1um_001"", ""N6048_1um_027""]","[""data/afm_second_order/6033/N6033_1um_016/N6033_1um_016_height.npy"", ""data/afm_second_order/6029/N6029_1um_008/N6029_1um_008_height.npy"", ""data/afm_second_order/6090/N6090_1um_001/N6090_1um_001_height.npy"", ""data/afm_second_order/6082/N6082_1um_001/N6082_1um_001_height.npy"", ""data/afm_second_order/6048/N6048_1um_027/N6048_1um_027_height.npy""]","{""6022"": 0.018181818181818184, ""6028"": 0.018181818181818184, ""6029"": 0.018181818181818184, ""6033"": 0.6, ""6047"": 0.018181818181818184}",0.0,0.6,False,fixed_seed_grid_no_outer_afm_selection
visual_trial_0140_oracle_F2_s1_q50,6090,oracle,F2,"[""6085"", ""6033"", ""6082"", ""6084"", ""6029""]","[""N6085_1um_000"", ""N6033_1um_016"", ""N6082_1um_001"", ""N6084_1um_006"", ""N6029_1um_008""]","[""data/afm_second_order/6085/N6085_1um_000/N6085_1um_000_height.npy"", ""data/afm_second_order/6033/N6033_1um_016/N6033_1um_016_height.npy"", ""data/afm_second_order/6082/N6082_1um_001/N6082_1um_001_height.npy"", ""data/afm_second_order/6084/N6084_1um_006/N6084_1um_006_height.npy"", ""data/afm_second_order/6029/N6029_1um_008/N6029_1um_008_height.npy""]","{""6022"": 0.018181818181818184, ""6028"": 0.018181818181818184, ""6029"": 0.018181818181818184, ""6033"": 0.018181818181818184, ""6047"": 0.018181818181818184, ""6085"": 0.6}",0.0,0.6,False,fixed_seed_grid_no_outer_afm_selection
visual_trial_0140_oracle_F2_s1_q50,6094,oracle,F2,"[""6078"", ""6022"", ""6048"", ""6082"", ""6084""]","[""N78_Ctr_000"", ""N6022_Ctr_000"", ""N6048_1um_027"", ""N6082_1um_001"", ""N6084_1um_006""]","[""data/afm_second_order/6078/N78_Ctr_000/N78_Ctr_000_height.npy"", ""data/afm_second_order/6022/N6022_Ctr_000/N6022_Ctr_000_height.npy"", ""data/afm_second_order/6048/N6048_1um_027/N6048_1um_027_height.npy"", ""data/afm_second_order/6082/N6082_1um_001/N6082_1um_001_height.npy"", ""data/afm_second_order/6084/N6084_1um_006/N6084_1um_006_height.npy""]","{""6022"": 0.018181818181818184, ""6028"": 0.018181818181818184, ""6029"": 0.018181818181818184, ""6033"": 0.018181818181818184, ""6047"": 0.018181818181818184, ""6078"": 0.6}",0.0,0.6,False,fixed_seed_grid_no_outer_afm_selection
visual_trial_0140_oracle_F2_s1_q50,6095,oracle,F2,"[""6028"", ""6063"", ""6047"", ""6094"", ""6057""]","[""N6028_1um_003"", ""N63_Ctr_002"", ""N6047_1um_008"", ""N6094_150nm_002"", ""GdSb_N6057_edge_014""]","[""data/afm_second_order/6028/N6028_1um_003/N6028_1um_003_height.npy"", ""data/afm_second_order/6063/N63_Ctr_002/N63_Ctr_002_height.npy"", ""data/afm_second_order/6047/N6047_1um_008/N6047_1um_008_height.npy"", ""data/afm_second_order/6094/N6094_150nm_002/N6094_150nm_002_height.npy"", ""data/afm_second_order/6057/GdSb_N6057_edge_014/GdSb_N6057_edge_014_height.npy""]","{""6022"": 0.018181818181818184, ""6028"": 0.6, ""6029"": 0.018181818181818184, ""6033"": 0.018181818181818184, ""6047"": 0.018181818181818184}",0.0,0.6,False,fixed_seed_grid_no_outer_afm_selection
visual_trial_0140_oracle_F2_s1_q50,6099,oracle,F2,"[""6095"", ""6063"", ""6028"", ""6057"", ""6094""]","[""N6095_100_nm_001"", ""N63_Ctr_002"", ""N6028_1um_003"", ""GdSb_N6057_edge_014"", ""N6094_150nm_002""]","[""data/afm_second_order/6095/N6095_100_nm_001/N6095_100_nm_001_height.npy"", ""data/afm_second_order/6063/N63_Ctr_002/N63_Ctr_002_height.npy"", ""data/afm_second_order/6028/N6028_1um_003/N6028_1um_003_height.npy"", ""data/afm_second_order/6057/GdSb_N6057_edge_014/GdSb_N6057_edge_014_height.npy"", ""data/afm_second_order/6094/N6094_150nm_002/N6094_150nm_002_height.npy""]","{""6022"": 0.018181818181818184, ""6028"": 0.018181818181818184, ""6029"": 0.018181818181818184, ""6033"": 0.018181818181818184, ""6047"": 0.018181818181818184, ""6095"": 0.6}",0.0,0.6,False,fixed_seed_grid_no_outer_afm_selection
visual_trial_0140_oracle_F2_s1_q50,6101,oracle,F2,"[""6022"", ""6090"", ""6085"", ""6081"", ""6082""]","[""N6022_Ctr_000"", ""N6090_1um_001"", ""N6085_1um_000"", ""N81_Ctr_000"", ""N6082_1um_001""]","[""data/afm_second_order/6022/N6022_Ctr_000/N6022_Ctr_000_height.npy"", ""data/afm_second_order/6090/N6090_1um_001/N6090_1um_001_height.npy"", ""data/afm_second_order/6085/N6085_1um_000/N6085_1um_000_height.npy"", ""data/afm_second_order/6081/N81_Ctr_000/N81_Ctr_000_height.npy"", ""data/afm_second_order/6082/N6082_1um_001/N6082_1um_001_height.npy""]","{""6022"": 0.6, ""6028"": 0.018181818181818184, ""6029"": 0.018181818181818184, ""6033"": 0.018181818181818184, ""6047"": 0.018181818181818184}",0.0,0.6,False,fixed_seed_grid_no_outer_afm_selection
visual_trial_0141_oracle_F2_s2_q50,6022,oracle,F2,"[""6047"", ""6062"", ""6078"", ""6072"", ""6048""]","[""N6047_1um_008"", ""N62_Ctr_001"", ""N78_Ctr_000"", ""6072_500_nm_004"", ""N6048_1um_027""]","[""data/afm_second_order/6047/N6047_1um_008/N6047_1um_008_height.npy"", ""data/afm_second_order/6062/N62_Ctr_001/N62_Ctr_001_height.npy"", ""data/afm_second_order/6078/N78_Ctr_000/N78_Ctr_000_height.npy"", ""data/afm_second_order/6072/6072_500_nm_004/6072_500_nm_004_height.npy"", ""data/afm_second_order/6048/N6048_1um_027/N6048_1um_027_height.npy""]","{""6028"": 0.018181818181818184, ""6029"": 0.018181818181818184, ""6033"": 0.018181818181818184, ""6047"": 0.6, ""6048"": 0.018181818181818184}",0.0,0.6,False,fixed_seed_grid_no_outer_afm_selection
visual_trial_0141_oracle_F2_s2_q50,6028,oracle,F2,"[""6063"", ""6094"", ""6057"", ""6047"", ""6080""]","[""N63_Ctr_002"", ""N6094_150nm_002"", ""GdSb_N6057_edge_014"", ""N6047_1um_008"", ""N80_Ctr_000""]","[""data/afm_second_order/6063/N63_Ctr_002/N63_Ctr_002_height.npy"", ""data/afm_second_order/6094/N6094_150nm_002/N6094_150nm_002_height.npy"", ""data/afm_second_order/6057/GdSb_N6057_edge_014/GdSb_N6057_edge_014_height.npy"", ""data/afm_second_order/6047/N6047_1um_008/N6047_1um_008_height.npy"", ""data/afm_second_order/6080/N80_Ctr_000/N80_Ctr_000_height.npy""]","{""6022"": 0.018181818181818184, ""6029"": 0.018181818181818184, ""6033"": 0.018181818181818184, ""6047"": 0.018181818181818184, ""6048"": 0.018181818181818184, ""6063"": 0.6}",0.0,0.6,False,fixed_seed_grid_no_outer_afm_selection
visual_trial_0141_oracle_F2_s2_q50,6029,oracle,F2,"[""6085"", ""6033"", ""6048"", ""6082"", ""6090""]","[""N6085_1um_000"", ""N6033_1um_016"", ""N6048_1um_027"", ""N6082_1um_001"", ""N6090_1um_001""]","[""data/afm_second_order/6085/N6085_1um_000/N6085_1um_000_height.npy"", ""data/afm_second_order/6033/N6033_1um_016/N6033_1um_016_height.npy"", ""data/afm_second_order/6048/N6048_1um_027/N6048_1um_027_height.npy"", ""data/afm_second_order/6082/N6082_1um_001/N6082_1um_001_height.npy"", ""data/afm_second_order/6090/N6090_1um_001/N6090_1um_001_height.npy""]","{""6022"": 0.018181818181818184, ""6028"": 0.018181818181818184, ""6033"": 0.018181818181818184, ""6047"": 0.018181818181818184, ""6048"": 0.018181818181818184, ""6085"": 0.6}",0.0,0.6,False,fixed_seed_grid_no_outer_afm_selection
visual_trial_0141_oracle_F2_s2_q50,6033,oracle,F2,"[""6085"", ""6082"", ""6048"", ""6029"", ""6084""]","[""N6085_1um_000"", ""N6082_1um_001"", ""N6048_1um_027"", ""N6029_1um_008"", ""N6084_1um_006""]","[""data/afm_second_order/6085/N6085_1um_000/N6085_1um_000_height.npy"", ""data/afm_second_order/6082/N6082_1um_001/N6082_1um_001_height.npy"", ""data/afm_second_order/6048/N6048_1um_027/N6048_1um_027_height.npy"", ""data/afm_second_order/6029/N6029_1um_008/N6029_1um_008_height.npy"", ""data/afm_second_order/6084/N6084_1um_006/N6084_1um_006_height.npy""]","{""6022"": 0.018181818181818184, ""6028"": 0.018181818181818184, ""6029"": 0.018181818181818184, ""6047"": 0.018181818181818184, ""6048"": 0.018181818181818184, ""6085"": 0.6}",0.0,0.6,False,fixed_seed_grid_no_outer_afm_selection
visual_trial_0141_oracle_F2_s2_q50,6047,oracle,F2,"[""6057"", ""6094"", ""6028"", ""6063"", ""6078""]","[""GdSb_N6057_edge_014"", ""N6094_150nm_002"", ""N6028_1um_003"", ""N63_Ctr_002"", ""N78_Ctr_000""]","[""data/afm_second_order/6057/GdSb_N6057_edge_014/GdSb_N6057_edge_014_height.npy"", ""data/afm_second_order/6094/N6094_150nm_002/N6094_150nm_002_height.npy"", ""data/afm_second_order/6028/N6028_1um_003/N6028_1um_003_height.npy"", ""data/afm_second_order/6063/N63_Ctr_002/N63_Ctr_002_height.npy"", ""data/afm_second_order/6078/N78_Ctr_000/N78_Ctr_000_height.npy""]","{""6022"": 0.018181818181818184, ""6028"": 0.018181818181818184, ""6029"": 0.018181818181818184, ""6033"": 0.018181818181818184, ""6048"": 0.018181818181818184, ""6057"": 0.6}",0.0,0.6,False,fixed_seed_grid_no_outer_afm_selection
visual_trial_0141_oracle_F2_s2_q50,6048,oracle,F2,"[""6033"", ""6082"", ""6085"", ""6029"", ""6084""]","[""N6033_1um_016"", ""N6082_1um_001"", ""N6085_1um_000"", ""N6029_1um_008"", ""N6084_1um_006""]","[""data/afm_second_order/6033/N6033_1um_016/N6033_1um_016_height.npy"", ""data/afm_second_order/6082/N6082_1um_001/N6082_1um_001_height.npy"", ""data/afm_second_order/6085/N6085_1um_000/N6085_1um_000_height.npy"", ""data/afm_second_order/6029/N6029_1um_008/N6029_1um_008_height.npy"", ""data/afm_second_order/6084/N6084_1um_006/N6084_1um_006_height.npy""]","{""6022"": 0.018181818181818184, ""6028"": 0.018181818181818184, ""6029"": 0.018181818181818184, ""6033"": 0.6, ""6047"": 0.018181818181818184}",0.0,0.6,False,fixed_seed_grid_no_outer_afm_selection
visual_trial_0141_oracle_F2_s2_q50,6056,oracle,F2,"[""6057"", ""6022"", ""6072"", ""6084"", ""6078""]","[""GdSb_N6057_edge_014"", ""N6022_Ctr_000"", ""6072_500_nm_004"", ""N6084_1um_006"", ""N78_Ctr_000""]","[""data/afm_second_order/6057/GdSb_N6057_edge_014/GdSb_N6057_edge_014_height.npy"", ""data/afm_second_order/6022/N6022_Ctr_000/N6022_Ctr_000_height.npy"", ""data/afm_second_order/6072/6072_500_nm_004/6072_500_nm_004_height.npy"", ""data/afm_second_order/6084/N6084_1um_006/N6084_1um_006_height.npy"", ""data/afm_second_order/6078/N78_Ctr_000/N78_Ctr_000_height.npy""]","{""6022"": 0.018181818181818184, ""6028"": 0.018181818181818184, ""6029"": 0.018181818181818184, ""6033"": 0.018181818181818184, ""6047"": 0.018181818181818184, ""6057"": 0.6}",0.0,0.6,False,fixed_seed_grid_no_outer_afm_selection
visual_trial_0141_oracle_F2_s2_q50,6057,oracle,F2,"[""6094"", ""6047"", ""6028"", ""6056"", ""6048""]","[""N6094_150nm_002"", ""N6047_1um_008"", ""N6028_1um_003"", ""GdSb_N6056_ctr_013"", ""N6048_1um_027""]","[""data/afm_second_order/6094/N6094_150nm_002/N6094_150nm_002_height.npy"", ""data/afm_second_order/6047/N6047_1um_008/N6047_1um_008_height.npy"", ""data/afm_second_order/6028/N6028_1um_003/N6028_1um_003_height.npy"", ""data/afm_second_order/6056/GdSb_N6056_ctr_013/GdSb_N6056_ctr_013_height.npy"", ""data/afm_second_order/6048/N6048_1um_027/N6048_1um_027_height.npy""]","{""6022"": 0.018181818181818184, ""6028"": 0.018181818181818184, ""6029"": 0.018181818181818184, ""6033"": 0.018181818181818184, ""6047"": 0.018181818181818184, ""6094"": 0.6}",0.0,0.6,False,fixed_seed_grid_no_outer_afm_selection
visual_trial_0141_oracle_F2_s2_q50,6062,oracle,F2,"[""6047"", ""6078"", ""6094"", ""6028"", ""6080""]","[""N6047_1um_008"", ""N78_Ctr_000"", ""N6094_150nm_002"", ""N6028_1um_003"", ""N80_Ctr_000""]","[""data/afm_second_order/6047/N6047_1um_008/N6047_1um_008_height.npy"", ""data/afm_second_order/6078/N78_Ctr_000/N78_Ctr_000_height.npy"", ""data/afm_second_order/6094/N6094_150nm_002/N6094_150nm_002_height.npy"", ""data/afm_second_order/6028/N6028_1um_003/N6028_1um_003_height.npy"", ""data/afm_second_order/6080/N80_Ctr_000/N80_Ctr_000_height.npy""]","{""6022"": 0.018181818181818184, ""6028"": 0.018181818181818184, ""6029"": 0.018181818181818184, ""6033"": 0.018181818181818184, ""6047"": 0.6}",0.0,0.6,False,fixed_seed_grid_no_outer_afm_selection
visual_trial_0141_oracle_F2_s2_q50,6063,oracle,F2,"[""6028"", ""6094"", ""6080"", ""6047"", ""6062""]","[""N6028_1um_003"", ""N6094_150nm_002"", ""N80_Ctr_000"", ""N6047_1um_008"", ""N62_Ctr_001""]","[""data/afm_second_order/6028/N6028_1um_003/N6028_1um_003_height.npy"", ""data/afm_second_order/6094/N6094_150nm_002/N6094_150nm_002_height.npy"", ""data/afm_second_order/6080/N80_Ctr_000/N80_Ctr_000_height.npy"", ""data/afm_second_order/6047/N6047_1um_008/N6047_1um_008_height.npy"", ""data/afm_second_order/6062/N62_Ctr_001/N62_Ctr_001_height.npy""]","{""6022"": 0.018181818181818184, ""6028"": 0.6, ""6029"": 0.018181818181818184, ""6033"": 0.018181818181818184, ""6047"": 0.018181818181818184}",0.0,0.6,False,fixed_seed_grid_no_outer_afm_selection
visual_trial_0141_oracle_F2_s2_q50,6070,oracle,F2,"[""6072"", ""6056"", ""6057"", ""6081"", ""6078""]","[""6072_500_nm_004"", ""GdSb_N6056_ctr_013"", ""GdSb_N6057_edge_014"", ""N81_Ctr_000"", ""N78_Ctr_000""]","[""data/afm_second_order/6072/6072_500_nm_004/6072_500_nm_004_height.npy"", ""data/afm_second_order/6056/GdSb_N6056_ctr_013/GdSb_N6056_ctr_013_height.npy"", ""data/afm_second_order/6057/GdSb_N6057_edge_014/GdSb_N6057_edge_014_height.npy"", ""data/afm_second_order/6081/N81_Ctr_000/N81_Ctr_000_height.npy"", ""data/afm_second_order/6078/N78_Ctr_000/N78_Ctr_000_height.npy""]","{""6022"": 0.018181818181818184, ""6028"": 0.018181818181818184, ""6029"": 0.018181818181818184, ""6033"": 0.018181818181818184, ""6047"": 0.018181818181818184, ""6072"": 0.6}",0.0,0.6,False,fixed_seed_grid_no_outer_afm_selection
visual_trial_0141_oracle_F2_s2_q50,6072,oracle,F2,"[""6070"", ""6056"", ""6022"", ""6078"", ""6057""]","[""N69_Edg_002"", ""GdSb_N6056_ctr_013"", ""N6022_Ctr_000"", ""N78_Ctr_000"", ""GdSb_N6057_edge_014""]","[""data/afm_second_order/6070/N69_Edg_002/N69_Edg_002_height.npy"", ""data/afm_second_order/6056/GdSb_N6056_ctr_013/GdSb_N6056_ctr_013_height.npy"", ""data/afm_second_order/6022/N6022_Ctr_000/N6022_Ctr_000_height.npy"", ""data/afm_second_order/6078/N78_Ctr_000/N78_Ctr_000_height.npy"", ""data/afm_second_order/6057/GdSb_N6057_edge_014/GdSb_N6057_edge_014_height.npy""]","{""6022"": 0.018181818181818184, ""6028"": 0.018181818181818184, ""6029"": 0.018181818181818184, ""6033"": 0.018181818181818184, ""6047"": 0.018181818181818184, ""6070"": 0.6}",0.0,0.6,False,fixed_seed_grid_no_outer_afm_selection
visual_trial_0141_oracle_F2_s2_q50,6078,oracle,F2,"[""6022"", ""6048"", ""6056"", ""6084"", ""6082""]","[""N6022_Ctr_000"", ""N6048_1um_027"", ""GdSb_N6056_ctr_013"", ""N6084_1um_006"", ""N6082_1um_001""]","[""data/afm_second_order/6022/N6022_Ctr_000/N6022_Ctr_000_height.npy"", ""data/afm_second_order/6048/N6048_1um_027/N6048_1um_027_height.npy"", ""data/afm_second_order/6056/GdSb_N6056_ctr_013/GdSb_N6056_ctr_013_height.npy"", ""data/afm_second_order/6084/N6084_1um_006/N6084_1um_006_height.npy"", ""data/afm_second_order/6082/N6082_1um_001/N6082_1um_001_height.npy""]","{""6022"": 0.6, ""6028"": 0.018181818181818184, ""6029"": 0.018181818181818184, ""6033"": 0.018181818181818184, ""6047"": 0.018181818181818184}",0.0,0.6,False,fixed_seed_grid_no_outer_afm_selection
visual_trial_0141_oracle_F2_s2_q50,6080,oracle,F2,"[""6094"", ""6062"", ""6029"", ""6028"", ""6063""]","[""N6094_150nm_002"", ""N62_Ctr_001"", ""N6029_1um_008"", ""N6028_1um_003"", ""N63_Ctr_002""]","[""data/afm_second_order/6094/N6094_150nm_002/N6094_150nm_002_height.npy"", ""data/afm_second_order/6062/N62_Ctr_001/N62_Ctr_001_height.npy"", ""data/afm_second_order/6029/N6029_1um_008/N6029_1um_008_height.npy"", ""data/afm_second_order/6028/N6028_1um_003/N6028_1um_003_height.npy"", ""data/afm_second_order/6063/N63_Ctr_002/N63_Ctr_002_height.npy""]","{""6022"": 0.018181818181818184, ""6028"": 0.018181818181818184, ""6029"": 0.018181818181818184, ""6033"": 0.018181818181818184, ""6047"": 0.018181818181818184, ""6094"": 0.6}",0.0,0.6,False,fixed_seed_grid_no_outer_afm_selection
visual_trial_0141_oracle_F2_s2_q50,6081,oracle,F2,"[""6056"", ""6072"", ""6070"", ""6057"", ""6084""]","[""GdSb_N6056_ctr_013"", ""6072_500_nm_004"", ""N69_Edg_002"", ""GdSb_N6057_edge_014"", ""N6084_1um_006""]","[""data/afm_second_order/6056/GdSb_N6056_ctr_013/GdSb_N6056_ctr_013_height.npy"", ""data/afm_second_order/6072/6072_500_nm_004/6072_500_nm_004_height.npy"", ""data/afm_second_order/6070/N69_Edg_002/N69_Edg_002_height.npy"", ""data/afm_second_order/6057/GdSb_N6057_edge_014/GdSb_N6057_edge_014_height.npy"", ""data/afm_second_order/6084/N6084_1um_006/N6084_1um_006_height.npy""]","{""6022"": 0.018181818181818184, ""6028"": 0.018181818181818184, ""6029"": 0.018181818181818184, ""6033"": 0.018181818181818184, ""6047"": 0.018181818181818184, ""6056"": 0.6}",0.0,0.6,False,fixed_seed_grid_no_outer_afm_selection
visual_trial_0141_oracle_F2_s2_q50,6082,oracle,F2,"[""6033"", ""6048"", ""6084"", ""6085"", ""6029""]","[""N6033_1um_016"", ""N6048_1um_027"", ""N6084_1um_006"", ""N6085_1um_000"", ""N6029_1um_008""]","[""data/afm_second_order/6033/N6033_1um_016/N6033_1um_016_height.npy"", ""data/afm_second_order/6048/N6048_1um_027/N6048_1um_027_height.npy"", ""data/afm_second_order/6084/N6084_1um_006/N6084_1um_006_height.npy"", ""data/afm_second_order/6085/N6085_1um_000/N6085_1um_000_height.npy"", ""data/afm_second_order/6029/N6029_1um_008/N6029_1um_008_height.npy""]","{""6022"": 0.018181818181818184, ""6028"": 0.018181818181818184, ""6029"": 0.018181818181818184, ""6033"": 0.6, ""6047"": 0.018181818181818184}",0.0,0.6,False,fixed_seed_grid_no_outer_afm_selection
visual_trial_0141_oracle_F2_s2_q50,6084,oracle,F2,"[""6078"", ""6048"", ""6022"", ""6082"", ""6029""]","[""N78_Ctr_000"", ""N6048_1um_027"", ""N6022_Ctr_000"", ""N6082_1um_001"", ""N6029_1um_008""]","[""data/afm_second_order/6078/N78_Ctr_000/N78_Ctr_000_height.npy"", ""data/afm_second_order/6048/N6048_1um_027/N6048_1um_027_height.npy"", ""data/afm_second_order/6022/N6022_Ctr_000/N6022_Ctr_000_height.npy"", ""data/afm_second_order/6082/N6082_1um_001/N6082_1um_001_height.npy"", ""data/afm_second_order/6029/N6029_1um_008/N6029_1um_008_height.npy""]","{""6022"": 0.018181818181818184, ""6028"": 0.018181818181818184, ""6029"": 0.018181818181818184, ""6033"": 0.018181818181818184, ""6047"": 0.018181818181818184, ""6078"": 0.6}",0.0,0.6,False,fixed_seed_grid_no_outer_afm_selection
visual_trial_0141_oracle_F2_s2_q50,6085,oracle,F2,"[""6033"", ""6029"", ""6090"", ""6082"", ""6048""]","[""N6033_1um_016"", ""N6029_1um_008"", ""N6090_1um_001"", ""N6082_1um_001"", ""N6048_1um_027""]","[""data/afm_second_order/6033/N6033_1um_016/N6033_1um_016_height.npy"", ""data/afm_second_order/6029/N6029_1um_008/N6029_1um_008_height.npy"", ""data/afm_second_order/6090/N6090_1um_001/N6090_1um_001_height.npy"", ""data/afm_second_order/6082/N6082_1um_001/N6082_1um_001_height.npy"", ""data/afm_second_order/6048/N6048_1um_027/N6048_1um_027_height.npy""]","{""6022"": 0.018181818181818184, ""6028"": 0.018181818181818184, ""6029"": 0.018181818181818184, ""6033"": 0.6, ""6047"": 0.018181818181818184}",0.0,0.6,False,fixed_seed_grid_no_outer_afm_selection
visual_trial_0141_oracle_F2_s2_q50,6090,oracle,F2,"[""6085"", ""6033"", ""6082"", ""6084"", ""6029""]","[""N6085_1um_000"", ""N6033_1um_016"", ""N6082_1um_001"", ""N6084_1um_006"", ""N6029_1um_008""]","[""data/afm_second_order/6085/N6085_1um_000/N6085_1um_000_height.npy"", ""data/afm_second_order/6033/N6033_1um_016/N6033_1um_016_height.npy"", ""data/afm_second_order/6082/N6082_1um_001/N6082_1um_001_height.npy"", ""data/afm_second_order/6084/N6084_1um_006/N6084_1um_006_height.npy"", ""data/afm_second_order/6029/N6029_1um_008/N6029_1um_008_height.npy""]","{""6022"": 0.018181818181818184, ""6028"": 0.018181818181818184, ""6029"": 0.018181818181818184, ""6033"": 0.018181818181818184, ""6047"": 0.018181818181818184, ""6085"": 0.6}",0.0,0.6,False,fixed_seed_grid_no_outer_afm_selection
visual_trial_0141_oracle_F2_s2_q50,6094,oracle,F2,"[""6078"", ""6022"", ""6048"", ""6082"", ""6084""]","[""N78_Ctr_000"", ""N6022_Ctr_000"", ""N6048_1um_027"", ""N6082_1um_001"", ""N6084_1um_006""]","[""data/afm_second_order/6078/N78_Ctr_000/N78_Ctr_000_height.npy"", ""data/afm_second_order/6022/N6022_Ctr_000/N6022_Ctr_000_height.npy"", ""data/afm_second_order/6048/N6048_1um_027/N6048_1um_027_height.npy"", ""data/afm_second_order/6082/N6082_1um_001/N6082_1um_001_height.npy"", ""data/afm_second_order/6084/N6084_1um_006/N6084_1um_006_height.npy""]","{""6022"": 0.018181818181818184, ""6028"": 0.018181818181818184, ""6029"": 0.018181818181818184, ""6033"": 0.018181818181818184, ""6047"": 0.018181818181818184, ""6078"": 0.6}",0.0,0.6,False,fixed_seed_grid_no_outer_afm_selection
visual_trial_0141_oracle_F2_s2_q50,6095,oracle,F2,"[""6028"", ""6063"", ""6047"", ""6094"", ""6057""]","[""N6028_1um_003"", ""N63_Ctr_002"", ""N6047_1um_008"", ""N6094_150nm_002"", ""GdSb_N6057_edge_014""]","[""data/afm_second_order/6028/N6028_1um_003/N6028_1um_003_height.npy"", ""data/afm_second_order/6063/N63_Ctr_002/N63_Ctr_002_height.npy"", ""data/afm_second_order/6047/N6047_1um_008/N6047_1um_008_height.npy"", ""data/afm_second_order/6094/N6094_150nm_002/N6094_150nm_002_height.npy"", ""data/afm_second_order/6057/GdSb_N6057_edge_014/GdSb_N6057_edge_014_height.npy""]","{""6022"": 0.018181818181818184, ""6028"": 0.6, ""6029"": 0.018181818181818184, ""6033"": 0.018181818181818184, ""6047"": 0.018181818181818184}",0.0,0.6,False,fixed_seed_grid_no_outer_afm_selection
visual_trial_0141_oracle_F2_s2_q50,6099,oracle,F2,"[""6095"", ""6063"", ""6028"", ""6057"", ""6094""]","[""N6095_100_nm_001"", ""N63_Ctr_002"", ""N6028_1um_003"", ""GdSb_N6057_edge_014"", ""N6094_150nm_002""]","[""data/afm_second_order/6095/N6095_100_nm_001/N6095_100_nm_001_height.npy"", ""data/afm_second_order/6063/N63_Ctr_002/N63_Ctr_002_height.npy"", ""data/afm_second_order/6028/N6028_1um_003/N6028_1um_003_height.npy"", ""data/afm_second_order/6057/GdSb_N6057_edge_014/GdSb_N6057_edge_014_height.npy"", ""data/afm_second_order/6094/N6094_150nm_002/N6094_150nm_002_height.npy""]","{""6022"": 0.018181818181818184, ""6028"": 0.018181818181818184, ""6029"": 0.018181818181818184, ""6033"": 0.018181818181818184, ""6047"": 0.018181818181818184, ""6095"": 0.6}",0.0,0.6,False,fixed_seed_grid_no_outer_afm_selection
visual_trial_0141_oracle_F2_s2_q50,6101,oracle,F2,"[""6022"", ""6090"", ""6085"", ""6081"", ""6082""]","[""N6022_Ctr_000"", ""N6090_1um_001"", ""N6085_1um_000"", ""N81_Ctr_000"", ""N6082_1um_001""]","[""data/afm_second_order/6022/N6022_Ctr_000/N6022_Ctr_000_height.npy"", ""data/afm_second_order/6090/N6090_1um_001/N6090_1um_001_height.npy"", ""data/afm_second_order/6085/N6085_1um_000/N6085_1um_000_height.npy"", ""data/afm_second_order/6081/N81_Ctr_000/N81_Ctr_000_height.npy"", ""data/afm_second_order/6082/N6082_1um_001/N6082_1um_001_height.npy""]","{""6022"": 0.6, ""6028"": 0.018181818181818184, ""6029"": 0.018181818181818184, ""6033"": 0.018181818181818184, ""6047"": 0.018181818181818184}",0.0,0.6,False,fixed_seed_grid_no_outer_afm_selection
visual_trial_0142_oracle_G4_s0_q50,6022,oracle,G4,"[""6047"", ""6062"", ""6078"", ""6072"", ""6048""]","[""N6047_1um_008"", ""N62_Ctr_001"", ""N78_Ctr_000"", ""6072_500_nm_004"", ""N6048_1um_027""]","[""data/afm_second_order/6047/N6047_1um_008/N6047_1um_008_height.npy"", ""data/afm_second_order/6062/N62_Ctr_001/N62_Ctr_001_height.npy"", ""data/afm_second_order/6078/N78_Ctr_000/N78_Ctr_000_height.npy"", ""data/afm_second_order/6072/6072_500_nm_004/6072_500_nm_004_height.npy"", ""data/afm_second_order/6048/N6048_1um_027/N6048_1um_027_height.npy""]","{""6047"": 0.5, ""6048"": 0.125, ""6062"": 0.125, ""6072"": 0.125, ""6078"": 0.125}",0.0,0.5,False,fixed_seed_grid_no_outer_afm_selection
visual_trial_0142_oracle_G4_s0_q50,6028,oracle,G4,"[""6063"", ""6094"", ""6057"", ""6047"", ""6080""]","[""N63_Ctr_002"", ""N6094_150nm_002"", ""GdSb_N6057_edge_014"", ""N6047_1um_008"", ""N80_Ctr_000""]","[""data/afm_second_order/6063/N63_Ctr_002/N63_Ctr_002_height.npy"", ""data/afm_second_order/6094/N6094_150nm_002/N6094_150nm_002_height.npy"", ""data/afm_second_order/6057/GdSb_N6057_edge_014/GdSb_N6057_edge_014_height.npy"", ""data/afm_second_order/6047/N6047_1um_008/N6047_1um_008_height.npy"", ""data/afm_second_order/6080/N80_Ctr_000/N80_Ctr_000_height.npy""]","{""6047"": 0.125, ""6057"": 0.125, ""6063"": 0.5, ""6080"": 0.125, ""6094"": 0.125}",0.0,0.5,False,fixed_seed_grid_no_outer_afm_selection
