fold_id,repeat,descriptor,feature,group,base_mse,permuted_mse,importance_delta_mse
original_mvp9,0,gradient_anisotropy,weighted_median_mean_area,other_stable_geometry,0.4548775387668901,0.4540027474708031,-0.0008747912960869741
original_mvp9,0,gradient_anisotropy,trimmed_mean_mean_area,other_stable_geometry,0.4548775387668901,0.44354063390424675,-0.011336904862643327
original_mvp9,0,gradient_anisotropy,std_mean_area,other_stable_geometry,0.4548775387668901,0.45433771811657003,-0.0005398206503200442
original_mvp9,0,gradient_anisotropy,iqr_mean_area,other_stable_geometry,0.4548775387668901,0.4488242678570769,-0.006053270909813169
original_mvp9,0,gradient_anisotropy,weighted_mean_mean_aspect_ratio,elongated_bar_like,0.4548775387668901,0.4347617458410168,-0.020115792925873288
original_mvp9,0,gradient_anisotropy,weighted_median_mean_aspect_ratio,elongated_bar_like,0.4548775387668901,0.4493472413805614,-0.005530297386328653
original_mvp9,0,gradient_anisotropy,trimmed_mean_mean_aspect_ratio,elongated_bar_like,0.4548775387668901,0.44689241662806756,-0.00798512213882252
original_mvp9,0,gradient_anisotropy,std_mean_aspect_ratio,elongated_bar_like,0.4548775387668901,0.4563137650486389,0.0014362262817488314
original_mvp9,0,gradient_anisotropy,iqr_mean_aspect_ratio,elongated_bar_like,0.4548775387668901,0.4546286972542939,-0.00024884151259618736
original_mvp9,0,gradient_anisotropy,weighted_mean_median_aspect_ratio,elongated_bar_like,0.4548775387668901,0.44129798374007617,-0.013579555026813905
original_mvp9,0,gradient_anisotropy,weighted_median_median_aspect_ratio,elongated_bar_like,0.4548775387668901,0.42651578640877974,-0.028361752358110337
original_mvp9,0,gradient_anisotropy,trimmed_mean_median_aspect_ratio,elongated_bar_like,0.4548775387668901,0.4448580680346192,-0.010019470732270885
original_mvp9,0,gradient_anisotropy,std_median_aspect_ratio,elongated_bar_like,0.4548775387668901,0.41674938998681466,-0.03812814878007542
original_mvp9,0,gradient_anisotropy,iqr_median_aspect_ratio,elongated_bar_like,0.4548775387668901,0.4550912587633352,0.00021371999644514972
original_mvp9,0,gradient_anisotropy,weighted_mean_mean_eccentricity,elongated_bar_like,0.4548775387668901,0.44648779927933047,-0.008389739487559611
original_mvp9,0,gradient_anisotropy,weighted_median_mean_eccentricity,elongated_bar_like,0.4548775387668901,0.3818016741790347,-0.07307586458785537
original_mvp9,0,gradient_anisotropy,trimmed_mean_mean_eccentricity,elongated_bar_like,0.4548775387668901,0.451538753392195,-0.0033387853746950635
original_mvp9,0,gradient_anisotropy,std_mean_eccentricity,elongated_bar_like,0.4548775387668901,0.44840978135046883,-0.006467757416421249
original_mvp9,0,gradient_anisotropy,iqr_mean_eccentricity,elongated_bar_like,0.4548775387668901,0.45487759890003904,6.013314896025079e-08
original_mvp9,0,gradient_anisotropy,weighted_mean_median_eccentricity,elongated_bar_like,0.4548775387668901,0.41393200089818366,-0.040945537868706416
original_mvp9,0,gradient_anisotropy,weighted_median_median_eccentricity,elongated_bar_like,0.4548775387668901,0.33629642070255783,-0.11858111806433225
original_mvp9,0,gradient_anisotropy,trimmed_mean_median_eccentricity,elongated_bar_like,0.4548775387668901,0.44905900822110884,-0.005818530545781242
original_mvp9,0,gradient_anisotropy,std_median_eccentricity,elongated_bar_like,0.4548775387668901,0.4149636972117184,-0.03991384155517169
original_mvp9,0,gradient_anisotropy,iqr_median_eccentricity,elongated_bar_like,0.4548775387668901,0.45483014767429597,-4.739109259410679e-05
original_mvp9,0,gradient_anisotropy,weighted_mean_orientation_entropy,orientation_anisotropy,0.4548775387668901,0.40057682546804235,-0.054300713298847725
original_mvp9,0,gradient_anisotropy,weighted_median_orientation_entropy,orientation_anisotropy,0.4548775387668901,0.45551435046832917,0.0006368117014390884
original_mvp9,0,gradient_anisotropy,trimmed_mean_orientation_entropy,orientation_anisotropy,0.4548775387668901,0.4413810320272743,-0.013496506739615777
original_mvp9,0,gradient_anisotropy,std_orientation_entropy,orientation_anisotropy,0.4548775387668901,0.4875668413290947,0.03268930256220465
original_mvp9,0,gradient_anisotropy,iqr_orientation_entropy,orientation_anisotropy,0.4548775387668901,0.4534262398500743,-0.0014512989168157797
original_mvp9,0,gradient_anisotropy,weighted_mean_centroid_x_mean,other_stable_geometry,0.4548775387668901,0.4524502648499716,-0.002427273916918493
original_mvp9,0,gradient_anisotropy,weighted_median_centroid_x_mean,other_stable_geometry,0.4548775387668901,0.46896475182165537,0.01408721305476529
original_mvp9,0,gradient_anisotropy,trimmed_mean_centroid_x_mean,other_stable_geometry,0.4548775387668901,0.4491626742842328,-0.005714864482657289
original_mvp9,0,gradient_anisotropy,std_centroid_x_mean,other_stable_geometry,0.4548775387668901,0.47632164279339156,0.021444104026501487
original_mvp9,0,gradient_anisotropy,iqr_centroid_x_mean,other_stable_geometry,0.4548775387668901,0.4553443499748312,0.0004668112079411202
original_mvp9,0,gradient_anisotropy,weighted_mean_centroid_x_std,other_stable_geometry,0.4548775387668901,0.49456680368839057,0.03968926492150049
original_mvp9,0,gradient_anisotropy,weighted_median_centroid_x_std,other_stable_geometry,0.4548775387668901,0.4987259969233524,0.04384845815646232
original_mvp9,0,gradient_anisotropy,trimmed_mean_centroid_x_std,other_stable_geometry,0.4548775387668901,0.45696152507864124,0.0020839863117511626
original_mvp9,0,gradient_anisotropy,std_centroid_x_std,other_stable_geometry,0.4548775387668901,0.47311941251568934,0.018241873748799264
original_mvp9,0,gradient_anisotropy,iqr_centroid_x_std,other_stable_geometry,0.4548775387668901,0.4544533193679883,-0.00042421939890180393
original_mvp9,0,gradient_anisotropy,weighted_mean_centroid_y_mean,other_stable_geometry,0.4548775387668901,0.36688686059005077,-0.08799067817683931
original_mvp9,0,gradient_anisotropy,weighted_median_centroid_y_mean,other_stable_geometry,0.4548775387668901,0.2814666364047688,-0.17341090236212126
original_mvp9,0,gradient_anisotropy,trimmed_mean_centroid_y_mean,other_stable_geometry,0.4548775387668901,0.4441640127262859,-0.01071352604060416
original_mvp9,0,gradient_anisotropy,std_centroid_y_mean,other_stable_geometry,0.4548775387668901,0.47929535486069347,0.02441781609380339
original_mvp9,0,gradient_anisotropy,iqr_centroid_y_mean,other_stable_geometry,0.4548775387668901,0.4548818517993661,4.313032475999901e-06
original_mvp9,0,gradient_anisotropy,weighted_mean_centroid_y_std,other_stable_geometry,0.4548775387668901,0.45477273780333183,-0.0001048009635582492
original_mvp9,0,gradient_anisotropy,weighted_median_centroid_y_std,other_stable_geometry,0.4548775387668901,0.5042535241565942,0.04937598538970411
original_mvp9,0,gradient_anisotropy,trimmed_mean_centroid_y_std,other_stable_geometry,0.4548775387668901,0.4520669680340567,-0.002810570732833362
original_mvp9,0,gradient_anisotropy,std_centroid_y_std,other_stable_geometry,0.4548775387668901,0.48365815183349475,0.028780613066604677
original_mvp9,0,gradient_anisotropy,iqr_centroid_y_std,other_stable_geometry,0.4548775387668901,0.45802620147442874,0.003148662707538663
original_mvp9,0,gradient_anisotropy,weighted_mean_right_side_component_fraction,other_stable_geometry,0.4548775387668901,0.45860240125795415,0.0037248624910640737
original_mvp9,0,gradient_anisotropy,weighted_median_right_side_component_fraction,other_stable_geometry,0.4548775387668901,0.45491677763084826,3.923886395817977e-05
original_mvp9,0,gradient_anisotropy,trimmed_mean_right_side_component_fraction,other_stable_geometry,0.4548775387668901,0.44955175741519054,-0.005325781351699532
original_mvp9,0,gradient_anisotropy,std_right_side_component_fraction,other_stable_geometry,0.4548775387668901,0.45827925024679134,0.0034017114799012593
original_mvp9,0,gradient_anisotropy,iqr_right_side_component_fraction,other_stable_geometry,0.4548775387668901,0.45232470716982254,-0.0025528315970675397
original_mvp9,0,gradient_anisotropy,weighted_mean_center_component_fraction,other_stable_geometry,0.4548775387668901,0.437873386941439,-0.017004151825451064
original_mvp9,0,gradient_anisotropy,weighted_median_center_component_fraction,other_stable_geometry,0.4548775387668901,0.4349823155299239,-0.019895223236966186
original_mvp9,0,gradient_anisotropy,trimmed_mean_center_component_fraction,other_stable_geometry,0.4548775387668901,0.4538441337959734,-0.001033404970916696
original_mvp9,0,gradient_anisotropy,std_center_component_fraction,other_stable_geometry,0.4548775387668901,0.4511363525231818,-0.0037411862437082832
original_mvp9,0,gradient_anisotropy,iqr_center_component_fraction,other_stable_geometry,0.4548775387668901,0.46343596987995545,0.008558431113065368
original_mvp9,0,gradient_anisotropy,weighted_mean_nearest_neighbor_distance_mean,spacing_pairwise_distance,0.4548775387668901,0.45488184624425576,4.3074773656837095e-06
original_mvp9,0,gradient_anisotropy,weighted_median_nearest_neighbor_distance_mean,spacing_pairwise_distance,0.4548775387668901,0.44943651625157577,-0.005441022515314309
original_mvp9,0,gradient_anisotropy,trimmed_mean_nearest_neighbor_distance_mean,spacing_pairwise_distance,0.4548775387668901,0.454137493529668,-0.0007400452372220978
original_mvp9,0,gradient_anisotropy,std_nearest_neighbor_distance_mean,spacing_pairwise_distance,0.4548775387668901,0.4650653215636067,0.010187782796716616
original_mvp9,0,gradient_anisotropy,iqr_nearest_neighbor_distance_mean,spacing_pairwise_distance,0.4548775387668901,0.45135643654395535,-0.0035211022229347244
original_mvp9,0,gradient_anisotropy,weighted_mean_nearest_neighbor_distance_std,spacing_pairwise_distance,0.4548775387668901,0.4444082254576606,-0.010469313309229455
original_mvp9,0,gradient_anisotropy,weighted_median_nearest_neighbor_distance_std,spacing_pairwise_distance,0.4548775387668901,0.438786063145723,-0.016091475621167084
original_mvp9,0,gradient_anisotropy,trimmed_mean_nearest_neighbor_distance_std,spacing_pairwise_distance,0.4548775387668901,0.45231135780359144,-0.0025661809632986365
original_mvp9,0,gradient_anisotropy,std_nearest_neighbor_distance_std,spacing_pairwise_distance,0.4548775387668901,0.45618434851627465,0.0013068097493845743
original_mvp9,0,gradient_anisotropy,iqr_nearest_neighbor_distance_std,spacing_pairwise_distance,0.4548775387668901,0.45996680340454926,0.0050892646376591855
original_mvp9,0,gradient_anisotropy,weighted_mean_vertical_spacing_peak,spacing_pairwise_distance,0.4548775387668901,0.4519033609426693,-0.0029741778242207695
original_mvp9,0,gradient_anisotropy,weighted_median_vertical_spacing_peak,spacing_pairwise_distance,0.4548775387668901,0.46509056662582376,0.010213027858933688
original_mvp9,0,gradient_anisotropy,trimmed_mean_vertical_spacing_peak,spacing_pairwise_distance,0.4548775387668901,0.451722256411075,-0.003155282355815081
original_mvp9,0,gradient_anisotropy,std_vertical_spacing_peak,spacing_pairwise_distance,0.4548775387668901,0.44512774951811807,-0.009749789248772012
original_mvp9,0,gradient_anisotropy,iqr_vertical_spacing_peak,spacing_pairwise_distance,0.4548775387668901,0.4477404696206914,-0.00713706914619866
original_mvp9,0,gradient_anisotropy,weighted_mean_projection_peak_count_x,other_stable_geometry,0.4548775387668901,0.43397440713387836,-0.020903131633011718
original_mvp9,0,gradient_anisotropy,weighted_median_projection_peak_count_x,other_stable_geometry,0.4548775387668901,0.3779621211584548,-0.07691541760843529
original_mvp9,0,gradient_anisotropy,trimmed_mean_projection_peak_count_x,other_stable_geometry,0.4548775387668901,0.43121210901404067,-0.02366542975284941
original_mvp9,0,gradient_anisotropy,std_projection_peak_count_x,other_stable_geometry,0.4548775387668901,0.4438108338889194,-0.011066704877970679
original_mvp9,0,gradient_anisotropy,iqr_projection_peak_count_x,other_stable_geometry,0.4548775387668901,0.4467515636237163,-0.008125975143173758
original_mvp9,0,gradient_anisotropy,weighted_mean_projection_peak_count_y,other_stable_geometry,0.4548775387668901,0.48905820900651803,0.03418067023962795
original_mvp9,0,gradient_anisotropy,weighted_median_projection_peak_count_y,other_stable_geometry,0.4548775387668901,0.49254645782890505,0.03766891906201497
original_mvp9,0,gradient_anisotropy,trimmed_mean_projection_peak_count_y,other_stable_geometry,0.4548775387668901,0.456513492694599,0.001635953927708933
original_mvp9,0,gradient_anisotropy,std_projection_peak_count_y,other_stable_geometry,0.4548775387668901,0.43079648398952036,-0.024081054777369715
original_mvp9,0,gradient_anisotropy,iqr_projection_peak_count_y,other_stable_geometry,0.4548775387668901,0.4541104264790972,-0.0007671122877928593
original_mvp9,0,gradient_anisotropy,weighted_mean_projection_peak_prominence_x,other_stable_geometry,0.4548775387668901,0.4576149400796913,0.002737401312801202
original_mvp9,0,gradient_anisotropy,weighted_median_projection_peak_prominence_x,other_stable_geometry,0.4548775387668901,0.4573732946157689,0.0024957558488788445
original_mvp9,0,gradient_anisotropy,trimmed_mean_projection_peak_prominence_x,other_stable_geometry,0.4548775387668901,0.45508967747114504,0.0002121387042549605
original_mvp9,0,gradient_anisotropy,std_projection_peak_prominence_x,other_stable_geometry,0.4548775387668901,0.45310846316457437,-0.0017690756023157062
original_mvp9,0,gradient_anisotropy,iqr_projection_peak_prominence_x,other_stable_geometry,0.4548775387668901,0.45379207281494804,-0.0010854659519420329
original_mvp9,0,gradient_anisotropy,weighted_mean_projection_peak_prominence_y,other_stable_geometry,0.4548775387668901,0.4413494167205292,-0.013528122046360891
original_mvp9,0,gradient_anisotropy,weighted_median_projection_peak_prominence_y,other_stable_geometry,0.4548775387668901,0.4521166806795369,-0.0027608580873531574
original_mvp9,0,gradient_anisotropy,trimmed_mean_projection_peak_prominence_y,other_stable_geometry,0.4548775387668901,0.4409607492708661,-0.013916789496023985
original_mvp9,0,gradient_anisotropy,std_projection_peak_prominence_y,other_stable_geometry,0.4548775387668901,0.4807391418638302,0.025861603096940133
original_mvp9,0,gradient_anisotropy,iqr_projection_peak_prominence_y,other_stable_geometry,0.4548775387668901,0.45624461612654116,0.001367077359651081
original_mvp9,0,gradient_anisotropy,weighted_mean_fft_low_power,fft_psd,0.4548775387668901,0.4436297342885084,-0.011247804478381696
original_mvp9,0,gradient_anisotropy,weighted_median_fft_low_power,fft_psd,0.4548775387668901,0.4555057977413213,0.0006282589744312506
original_mvp9,0,gradient_anisotropy,trimmed_mean_fft_low_power,fft_psd,0.4548775387668901,0.45475294486110246,-0.00012459390578761775
original_mvp9,0,gradient_anisotropy,std_fft_low_power,fft_psd,0.4548775387668901,0.40996291438332816,-0.04491462438356192
original_mvp9,0,gradient_anisotropy,iqr_fft_low_power,fft_psd,0.4548775387668901,0.4421347777016258,-0.012742761065264285
original_mvp9,0,gradient_anisotropy,weighted_mean_fft_mid_power,fft_psd,0.4548775387668901,0.45286571138089593,-0.002011827385994147
original_mvp9,0,gradient_anisotropy,weighted_median_fft_mid_power,fft_psd,0.4548775387668901,0.45363943462303735,-0.0012381041438527252
original_mvp9,0,gradient_anisotropy,trimmed_mean_fft_mid_power,fft_psd,0.4548775387668901,0.4536528882495077,-0.001224650517382353
original_mvp9,0,gradient_anisotropy,std_fft_mid_power,fft_psd,0.4548775387668901,0.4649953604871781,0.010117821720288023
original_mvp9,0,gradient_anisotropy,iqr_fft_mid_power,fft_psd,0.4548775387668901,0.4566371881029739,0.0017596493360838017
original_mvp9,0,gradient_anisotropy,weighted_mean_fft_anisotropy,orientation_anisotropy,0.4548775387668901,0.4618412348302838,0.006963696063393698
original_mvp9,0,gradient_anisotropy,weighted_median_fft_anisotropy,orientation_anisotropy,0.4548775387668901,0.4533642703078865,-0.0015132684590035694
original_mvp9,0,gradient_anisotropy,trimmed_mean_fft_anisotropy,orientation_anisotropy,0.4548775387668901,0.4486077378519447,-0.006269800914945389
original_mvp9,0,gradient_anisotropy,std_fft_anisotropy,orientation_anisotropy,0.4548775387668901,0.4552426025972181,0.00036506383032802736
original_mvp9,0,gradient_anisotropy,iqr_fft_anisotropy,orientation_anisotropy,0.4548775387668901,0.4356312734698888,-0.019246265297001297
original_mvp9,0,gradient_anisotropy,weighted_mean_ring_likeness_proxy,other_stable_geometry,0.4548775387668901,0.4831639248418649,0.0282863860749748
original_mvp9,0,gradient_anisotropy,weighted_median_ring_likeness_proxy,other_stable_geometry,0.4548775387668901,0.4549882161797188,0.00011067741282871912
original_mvp9,0,gradient_anisotropy,trimmed_mean_ring_likeness_proxy,other_stable_geometry,0.4548775387668901,0.45229167200796455,-0.0025858667589255258
original_mvp9,0,gradient_anisotropy,std_ring_likeness_proxy,other_stable_geometry,0.4548775387668901,0.4605452448166967,0.005667706049806598
original_mvp9,0,gradient_anisotropy,iqr_ring_likeness_proxy,other_stable_geometry,0.4548775387668901,0.44237379422483925,-0.012503744542050832
original_mvp9,0,gradient_anisotropy,weighted_mean_spot_to_streak_ratio,elongated_bar_like,0.4548775387668901,0.45288889201097554,-0.001988646755914536
original_mvp9,0,gradient_anisotropy,weighted_median_spot_to_streak_ratio,elongated_bar_like,0.4548775387668901,0.4596148050758489,0.004737266308958821
original_mvp9,0,gradient_anisotropy,trimmed_mean_spot_to_streak_ratio,elongated_bar_like,0.4548775387668901,0.4510023801445085,-0.0038751586223815804
original_mvp9,0,gradient_anisotropy,std_spot_to_streak_ratio,elongated_bar_like,0.4548775387668901,0.4384422114926968,-0.01643532727419328
original_mvp9,0,gradient_anisotropy,iqr_spot_to_streak_ratio,elongated_bar_like,0.4548775387668901,0.4547543802817647,-0.0001231584851253964
original_mvp9,0,gradient_anisotropy,weighted_mean_bar_like_score,elongated_bar_like,0.4548775387668901,0.4262756618252037,-0.028601876941686366
original_mvp9,0,gradient_anisotropy,weighted_median_bar_like_score,elongated_bar_like,0.4548775387668901,0.43692495258903624,-0.017952586177853835
original_mvp9,0,gradient_anisotropy,trimmed_mean_bar_like_score,elongated_bar_like,0.4548775387668901,0.4466374899340579,-0.008240048832832192
original_mvp9,0,gradient_anisotropy,std_bar_like_score,elongated_bar_like,0.4548775387668901,0.5309100417194791,0.07603250295258901
original_mvp9,0,gradient_anisotropy,iqr_bar_like_score,elongated_bar_like,0.4548775387668901,0.454018770348714,-0.0008587684181760591
original_mvp9,0,gradient_anisotropy,weighted_mean_mask_confidence,mask_quality,0.4548775387668901,0.4548775387668901,0.0
original_mvp9,0,gradient_anisotropy,weighted_median_mask_confidence,mask_quality,0.4548775387668901,0.4548775387668901,0.0
original_mvp9,0,gradient_anisotropy,trimmed_mean_mask_confidence,mask_quality,0.4548775387668901,0.4548343711747199,-4.3167592170156865e-05
original_mvp9,0,gradient_anisotropy,std_mask_confidence,mask_quality,0.4548775387668901,0.4548775387668901,0.0
original_mvp9,0,gradient_anisotropy,iqr_mask_confidence,mask_quality,0.4548775387668901,0.4547907865804943,-8.675218639575544e-05
original_mvp9,0,gradient_anisotropy,weighted_mean_snr_score,mask_quality,0.4548775387668901,0.4548668858438136,-1.0652923076504006e-05
original_mvp9,0,gradient_anisotropy,weighted_median_snr_score,mask_quality,0.4548775387668901,0.4537530879985665,-0.0011244507683235705
original_mvp9,0,gradient_anisotropy,trimmed_mean_snr_score,mask_quality,0.4548775387668901,0.45250958390972634,-0.0023679548571637343
original_mvp9,0,gradient_anisotropy,std_snr_score,mask_quality,0.4548775387668901,0.46906053227492345,0.01418299350803337
original_mvp9,0,gradient_anisotropy,iqr_snr_score,mask_quality,0.4548775387668901,0.4698677540296144,0.014990215262724316
original_mvp9,0,gradient_anisotropy,weighted_mean_pairwise_distance_hist_0,spacing_pairwise_distance,0.4548775387668901,0.4304380042595785,-0.024439534507311567
original_mvp9,0,gradient_anisotropy,weighted_median_pairwise_distance_hist_0,spacing_pairwise_distance,0.4548775387668901,0.440715423696013,-0.014162115070877057
original_mvp9,0,gradient_anisotropy,trimmed_mean_pairwise_distance_hist_0,spacing_pairwise_distance,0.4548775387668901,0.44262139323921357,-0.01225614552767651
original_mvp9,0,gradient_anisotropy,std_pairwise_distance_hist_0,spacing_pairwise_distance,0.4548775387668901,0.4747425226031371,0.01986498383624702
original_mvp9,0,gradient_anisotropy,iqr_pairwise_distance_hist_0,spacing_pairwise_distance,0.4548775387668901,0.4561353591210183,0.0012578203541282473
original_mvp9,0,gradient_anisotropy,weighted_mean_pairwise_distance_hist_1,spacing_pairwise_distance,0.4548775387668901,0.43193450992874033,-0.022943028838149748
original_mvp9,0,gradient_anisotropy,weighted_median_pairwise_distance_hist_1,spacing_pairwise_distance,0.4548775387668901,0.43828214197151455,-0.016595396795375528
original_mvp9,0,gradient_anisotropy,trimmed_mean_pairwise_distance_hist_1,spacing_pairwise_distance,0.4548775387668901,0.4476967245971169,-0.007180814169773175
original_mvp9,0,gradient_anisotropy,std_pairwise_distance_hist_1,spacing_pairwise_distance,0.4548775387668901,0.45323760667615914,-0.0016399320907309334
original_mvp9,0,gradient_anisotropy,iqr_pairwise_distance_hist_1,spacing_pairwise_distance,0.4548775387668901,0.45489189657353263,1.435780664255093e-05
original_mvp9,0,gradient_anisotropy,weighted_mean_pairwise_distance_hist_2,spacing_pairwise_distance,0.4548775387668901,0.467278485591611,0.012400946824720926
original_mvp9,0,gradient_anisotropy,weighted_median_pairwise_distance_hist_2,spacing_pairwise_distance,0.4548775387668901,0.4786000568092426,0.023722518042352536
original_mvp9,0,gradient_anisotropy,trimmed_mean_pairwise_distance_hist_2,spacing_pairwise_distance,0.4548775387668901,0.4536276517151792,-0.001249887051710863
original_mvp9,0,gradient_anisotropy,std_pairwise_distance_hist_2,spacing_pairwise_distance,0.4548775387668901,0.4746518892331666,0.019774350466276513
original_mvp9,0,gradient_anisotropy,iqr_pairwise_distance_hist_2,spacing_pairwise_distance,0.4548775387668901,0.45440657434242926,-0.000470964424460818
original_mvp9,0,gradient_anisotropy,weighted_mean_pairwise_distance_hist_3,spacing_pairwise_distance,0.4548775387668901,0.469869269748598,0.014991730981707918
original_mvp9,0,gradient_anisotropy,weighted_median_pairwise_distance_hist_3,spacing_pairwise_distance,0.4548775387668901,0.46771480851195124,0.012837269745061164
original_mvp9,0,gradient_anisotropy,trimmed_mean_pairwise_distance_hist_3,spacing_pairwise_distance,0.4548775387668901,0.45457098092789444,-0.0003065578389956358
original_mvp9,0,gradient_anisotropy,std_pairwise_distance_hist_3,spacing_pairwise_distance,0.4548775387668901,0.45433456019186325,-0.0005429785750268312
original_mvp9,0,gradient_anisotropy,iqr_pairwise_distance_hist_3,spacing_pairwise_distance,0.4548775387668901,0.4587610609115092,0.0038835221446191226
original_mvp9,0,gradient_std,weighted_mean_total_component_count,spot_count_density,2.5241255823325566,2.556001484566477,0.03187590223392034
original_mvp9,0,gradient_std,weighted_median_total_component_count,spot_count_density,2.5241255823325566,2.676384189341232,0.15225860700867555
original_mvp9,0,gradient_std,trimmed_mean_total_component_count,spot_count_density,2.5241255823325566,2.5450175062256215,0.020891923893064934
original_mvp9,0,gradient_std,std_total_component_count,spot_count_density,2.5241255823325566,2.2620994146820057,-0.26202616765055087
original_mvp9,0,gradient_std,iqr_total_component_count,spot_count_density,2.5241255823325566,2.593341278966114,0.06921569663355731
original_mvp9,0,gradient_std,weighted_mean_elongated_spot_count,spot_count_density,2.5241255823325566,2.531118853360415,0.006993271027858405
original_mvp9,0,gradient_std,weighted_median_elongated_spot_count,spot_count_density,2.5241255823325566,2.5731124961694336,0.04898691383687703
original_mvp9,0,gradient_std,trimmed_mean_elongated_spot_count,spot_count_density,2.5241255823325566,2.54297542867458,0.01884984634202347
original_mvp9,0,gradient_std,std_elongated_spot_count,spot_count_density,2.5241255823325566,2.489586558549287,-0.03453902378326967
original_mvp9,0,gradient_std,iqr_elongated_spot_count,spot_count_density,2.5241255823325566,2.637238631822638,0.11311304949008161
original_mvp9,0,gradient_std,weighted_mean_diffuse_blob_count,other_stable_geometry,2.5241255823325566,2.50689621330999,-0.017229369022566665
original_mvp9,0,gradient_std,weighted_median_diffuse_blob_count,other_stable_geometry,2.5241255823325566,2.5241255823325566,0.0
original_mvp9,0,gradient_std,trimmed_mean_diffuse_blob_count,other_stable_geometry,2.5241255823325566,2.5241255823325566,0.0
original_mvp9,0,gradient_std,std_diffuse_blob_count,other_stable_geometry,2.5241255823325566,2.5131961550211597,-0.0109294273113969
original_mvp9,0,gradient_std,iqr_diffuse_blob_count,other_stable_geometry,2.5241255823325566,2.5241255823325566,0.0
original_mvp9,0,gradient_std,weighted_mean_artifact_candidate_count,mask_quality,2.5241255823325566,2.561423474980318,0.03729789264776162
original_mvp9,0,gradient_std,weighted_median_artifact_candidate_count,mask_quality,2.5241255823325566,2.559205359303093,0.035079776970536436
original_mvp9,0,gradient_std,trimmed_mean_artifact_candidate_count,mask_quality,2.5241255823325566,2.6007148624658387,0.07658928013328214
original_mvp9,0,gradient_std,std_artifact_candidate_count,mask_quality,2.5241255823325566,2.5123694506626744,-0.011756131669882208
original_mvp9,0,gradient_std,iqr_artifact_candidate_count,mask_quality,2.5241255823325566,2.51207748696383,-0.012048095368726752
original_mvp9,0,gradient_std,weighted_mean_component_density,spot_count_density,2.5241255823325566,2.5534744974656878,0.029348915133131204
original_mvp9,0,gradient_std,weighted_median_component_density,spot_count_density,2.5241255823325566,2.5134624095372136,-0.010663172795343012
original_mvp9,0,gradient_std,trimmed_mean_component_density,spot_count_density,2.5241255823325566,2.5824287975710827,0.05830321523852611
original_mvp9,0,gradient_std,std_component_density,spot_count_density,2.5241255823325566,2.482065643393808,-0.0420599389387486
original_mvp9,0,gradient_std,iqr_component_density,spot_count_density,2.5241255823325566,2.5752938323051406,0.05116824997258407
original_mvp9,0,gradient_std,weighted_mean_mean_area,other_stable_geometry,2.5241255823325566,2.520945568114664,-0.0031800142178926016
original_mvp9,0,gradient_std,weighted_median_mean_area,other_stable_geometry,2.5241255823325566,2.5270996852290817,0.0029741028965251104
original_mvp9,0,gradient_std,trimmed_mean_mean_area,other_stable_geometry,2.5241255823325566,2.484298699679603,-0.03982688265295353
original_mvp9,0,gradient_std,std_mean_area,other_stable_geometry,2.5241255823325566,2.528376460593855,0.004250878261298219
original_mvp9,0,gradient_std,iqr_mean_area,other_stable_geometry,2.5241255823325566,2.535052517622293,0.010926935289736317
original_mvp9,0,gradient_std,weighted_mean_mean_aspect_ratio,elongated_bar_like,2.5241255823325566,2.6471096427394603,0.12298406040690368
original_mvp9,0,gradient_std,weighted_median_mean_aspect_ratio,elongated_bar_like,2.5241255823325566,2.7742235813076537,0.2500979989750971
original_mvp9,0,gradient_std,trimmed_mean_mean_aspect_ratio,elongated_bar_like,2.5241255823325566,2.5399471630294252,0.015821580696868676
original_mvp9,0,gradient_std,std_mean_aspect_ratio,elongated_bar_like,2.5241255823325566,2.2090617449777517,-0.3150638373548049
original_mvp9,0,gradient_std,iqr_mean_aspect_ratio,elongated_bar_like,2.5241255823325566,2.520833831068164,-0.0032917512643924063
original_mvp9,0,gradient_std,weighted_mean_median_aspect_ratio,elongated_bar_like,2.5241255823325566,2.649672069899769,0.12554648756721232
original_mvp9,0,gradient_std,weighted_median_median_aspect_ratio,elongated_bar_like,2.5241255823325566,2.8833734465915652,0.3592478642590087
original_mvp9,0,gradient_std,trimmed_mean_median_aspect_ratio,elongated_bar_like,2.5241255823325566,2.594585493103369,0.0704599107708126
original_mvp9,0,gradient_std,std_median_aspect_ratio,elongated_bar_like,2.5241255823325566,2.619959830752293,0.09583424841973631
original_mvp9,0,gradient_std,iqr_median_aspect_ratio,elongated_bar_like,2.5241255823325566,2.4750836577188498,-0.04904192461370682
original_mvp9,0,gradient_std,weighted_mean_mean_eccentricity,elongated_bar_like,2.5241255823325566,1.555148989537193,-0.9689765927953635
original_mvp9,0,gradient_std,weighted_median_mean_eccentricity,elongated_bar_like,2.5241255823325566,2.102822433963063,-0.42130314836949356
original_mvp9,0,gradient_std,trimmed_mean_mean_eccentricity,elongated_bar_like,2.5241255823325566,2.4529492254063037,-0.0711763569262529
original_mvp9,0,gradient_std,std_mean_eccentricity,elongated_bar_like,2.5241255823325566,2.085490806630722,-0.43863477570183473
original_mvp9,0,gradient_std,iqr_mean_eccentricity,elongated_bar_like,2.5241255823325566,2.5089833005921434,-0.01514228174041321
original_mvp9,0,gradient_std,weighted_mean_median_eccentricity,elongated_bar_like,2.5241255823325566,1.762249529765391,-0.7618760525671655
