row_id,sample_id,candidate_index,score,descriptor_error,realness_penalty,duplicate_penalty,generated_std,generated_min,generated_max,generated_rq,requested_rq,generated_ra,requested_ra,generated_robust_range,requested_robust_range,generated_mean_abs_gradient,requested_mean_abs_gradient,generated_gradient_std,requested_gradient_std,generated_gradient_anisotropy,requested_gradient_anisotropy,generated_psd_low_power,requested_psd_low_power,generated_psd_mid_power,requested_psd_mid_power,generated_psd_high_power,requested_psd_high_power,generated_psd_slope,requested_psd_slope,generated_autocorrelation_length_px,requested_autocorrelation_length_px,generated_island_count,requested_island_count,generated_island_mean_area_px,requested_island_mean_area_px,rank
afmv2_d2b2ab4fc8ed,6058,4,2.144558715233549,2.144558715233549,0.0,0.0,0.37333017587661743,-0.9975100159645081,0.991141140460968,0.3733301828007021,5.27471447,0.2941834178460151,4.035052299,1.8129936450719835,24.95493507,0.11841478230405,0.5287046432,0.0812028590529867,0.5027369857,0.13146523855313147,0.09636362642,8.46466503886396,14.62646294,3.332368095305006,9.931092262,0.5953428503395488,5.97720623,-4.219163437889007,-4.02029705,5.0,17.0,46.0,74.0,89.04347826086956,885.6080933,
afmv2_d2b2ab4fc8ed,6058,5,2.1350048875152496,2.1350048875152496,0.0,0.0,0.36264872550964355,-0.99970543384552,0.9926493763923645,0.36264873264470965,5.27471447,0.2899885201669009,4.035052299,1.6366044992208482,24.95493507,0.12290690853066086,0.5287046432,0.08281435905636932,0.5027369857,0.1196987607101771,0.09636362642,8.487627474228564,14.62646294,3.20850200558005,9.931092262,0.6121218835910265,5.97720623,-4.197807621204613,-4.02029705,5.0,17.0,57.0,74.0,71.85964912280701,885.6080933,
afmv2_d2b2ab4fc8ed,6058,6,2.204641901385845,2.204641901385845,0.0,0.0,0.37670060992240906,-0.99942946434021,0.9793481826782227,0.37670058699560627,5.27471447,0.30343768834180485,4.035052299,1.7034917640686036,24.95493507,0.12295977532657837,0.5287046432,0.08230997801781524,0.5027369857,0.19882698017880546,0.09636362642,8.526049696320293,14.62646294,3.2588221478274466,9.931092262,0.5708168048114481,5.97720623,-4.259197564962696,-4.02029705,5.0,17.0,40.0,74.0,102.4,885.6080933,
afmv2_d2b2ab4fc8ed,6058,7,2.1280159905756655,2.1280159905756655,0.0,0.0,0.3792051076889038,-0.9977188110351562,0.9893560409545898,0.37920510373531885,5.27471447,0.3042896360818144,4.035052299,1.6926829397678373,24.95493507,0.12653271537764876,0.5287046432,0.08438175526149247,0.5027369857,0.08495925270663998,0.09636362642,8.54661229256925,14.62646294,3.247666082327841,9.931092262,0.6161111895634849,5.97720623,-4.225763243945319,-4.02029705,5.0,17.0,43.0,74.0,95.25581395348837,885.6080933,
afmv2_d2b2ab4fc8ed,6058,8,2.1521924193803192,2.1521924193803192,0.0,0.0,0.3806002140045166,-0.9960007667541504,0.9874791502952576,0.38060019164328673,5.27471447,0.3115873330073584,4.035052299,1.663569166660309,24.95493507,0.12173962551392913,0.5287046432,0.07971750414978554,0.5027369857,0.16840640138393898,0.09636362642,8.509155971797588,14.62646294,3.431534314291366,9.931092262,0.6056317410499837,5.97720623,-4.206888483707818,-4.02029705,6.0,17.0,43.0,74.0,95.25581395348837,885.6080933,
afmv2_d2b2ab4fc8ed,6058,9,2.138509069129585,2.138509069129585,0.0,0.0,0.3668750822544098,-0.9928487539291382,0.9906310439109802,0.3668750723979537,5.27471447,0.28934169317355307,4.035052299,1.7294771218299867,24.95493507,0.12038886016318766,0.5287046432,0.07833012127155774,0.5027369857,0.12397248709963654,0.09636362642,8.480752202250065,14.62646294,3.411130510480708,9.931092262,0.5853406773995588,5.97720623,-4.2469360568544605,-4.02029705,5.0,17.0,48.0,74.0,85.33333333333333,885.6080933,
afmv2_d2b2ab4fc8ed,6058,10,2.0965905959618087,2.0965905959618087,0.0,0.0,0.3842047452926636,-0.9984914660453796,0.96858811378479,0.3842047342267979,5.27471447,0.3089334077747853,4.035052299,1.7135552775859835,24.95493507,0.12608700055369776,0.5287046432,0.08331386037665134,0.5027369857,0.09566683404863884,0.09636362642,8.566159046559154,14.62646294,3.3779081948436316,9.931092262,0.6545435995112473,5.97720623,-4.185796901688074,-4.02029705,5.0,17.0,47.0,74.0,87.14893617021276,885.6080933,3
afmv2_d2b2ab4fc8ed,6058,11,2.1404588441278225,2.1404588441278225,0.0,0.0,0.364307701587677,-0.9985347390174866,0.998054027557373,0.3643076928233497,5.27471447,0.2925144143373638,4.035052299,1.6784195774793624,24.95493507,0.1184475496497699,0.5287046432,0.0781652155740277,0.5027369857,0.11101624198207782,0.09636362642,8.47379360135211,14.62646294,3.329202078817505,9.931092262,0.5741011763810936,5.97720623,-4.261340549413169,-4.02029705,5.0,17.0,48.0,74.0,85.33333333333333,885.6080933,
afmv2_d2b2ab4fc8ed,6058,12,2.1046367837858213,2.1046367837858213,0.0,0.0,0.3900485038757324,-0.9964044094085693,0.9167523980140686,0.39004850668129865,5.27471447,0.3186994327241428,4.035052299,1.63477608025074,24.95493507,0.1254702971155371,0.5287046432,0.08206771230675947,0.5027369857,0.1019081296379725,0.09636362642,8.510058328423803,14.62646294,3.313726496344938,9.931092262,0.634112518649714,5.97720623,-4.177757948090803,-4.02029705,6.0,17.0,45.0,74.0,91.02222222222223,885.6080933,4
afmv2_d2b2ab4fc8ed,6058,13,2.1150122028908402,2.1150122028908402,0.0,0.0,0.3697345554828644,-0.9940681457519531,0.9813408851623535,0.36973456172752794,5.27471447,0.29981736090639366,4.035052299,1.629546168446541,24.95493507,0.12555415366156167,0.5287046432,0.08328393335343706,0.5027369857,0.10829240954454818,0.09636362642,8.502174416301793,14.62646294,3.2789360686003324,9.931092262,0.6305392828039174,5.97720623,-4.159719090467211,-4.02029705,5.0,17.0,46.0,74.0,89.04347826086956,885.6080933,
afmv2_d2b2ab4fc8ed,6058,14,2.197640106237403,2.197640106237403,0.0,0.0,0.3720041513442993,-0.9882033467292786,0.9763102531433105,0.3720041639760736,5.27471447,0.3020873920124568,4.035052299,1.6766999751329423,24.95493507,0.12517434385061968,0.5287046432,0.08013270185933988,0.5027369857,0.19678803163707193,0.09636362642,8.476317544951531,14.62646294,3.2463556170099364,9.931092262,0.5798437414892924,5.97720623,-4.231792926683921,-4.02029705,5.0,17.0,53.0,74.0,77.28301886792453,885.6080933,
afmv2_d2b2ab4fc8ed,6058,15,2.162883824001425,2.162883824001425,0.0,0.0,0.36036786437034607,-0.996999979019165,0.9991032481193542,0.3603678464698013,5.27471447,0.29006162195319507,4.035052299,1.6631409162282944,24.95493507,0.11885530665767377,0.5287046432,0.07768495499185656,0.5027369857,0.13349649645289186,0.09636362642,8.469972118541511,14.62646294,3.2757853157864125,9.931092262,0.5640084717934268,5.97720623,-4.276271027871931,-4.02029705,5.0,17.0,53.0,74.0,77.28301886792453,885.6080933,
