prior,row_id,sample_id,group_id,candidate_index,calibration_mode,scale_nm_per_unit,offset_nm,scale_clamped,unclamped_scale_nm_per_unit,score,roughness_error,texture_error,realness_penalty,visual_richness_bonus,duplicate_penalty,normalized_std,calibrated_std_nm,nonconstant,requested_rq,uncalibrated_rq,calibrated_rq,requested_ra,uncalibrated_ra,calibrated_ra,requested_robust_range,uncalibrated_robust_range,calibrated_robust_range,requested_mean_abs_gradient,uncalibrated_mean_abs_gradient,calibrated_mean_abs_gradient,requested_gradient_std,uncalibrated_gradient_std,calibrated_gradient_std,requested_gradient_anisotropy,uncalibrated_gradient_anisotropy,calibrated_gradient_anisotropy,requested_psd_low_power,uncalibrated_psd_low_power,calibrated_psd_low_power,requested_psd_mid_power,uncalibrated_psd_mid_power,calibrated_psd_mid_power,requested_psd_high_power,uncalibrated_psd_high_power,calibrated_psd_high_power,requested_psd_slope,uncalibrated_psd_slope,calibrated_psd_slope,requested_autocorrelation_length_px,uncalibrated_autocorrelation_length_px,calibrated_autocorrelation_length_px,requested_island_count,uncalibrated_island_count,calibrated_island_count,requested_island_mean_area_px,uncalibrated_island_mean_area_px,calibrated_island_mean_area_px,rank
v2,afmv2_06e9a8457ab9,6058,6058,10,weighted_rq_ra_range,13.042104458553892,0.0,False,13.042104458553892,0.8449118737413605,0.6897354108640471,0.264614010021727,0.0,0.2825737257003412,0.0,0.6291582584381104,8.205548286437988,True,5.841896534,0.62915827096517,8.205548053417646,4.556092739,0.5503118170520203,7.177224346045581,27.66728783,1.9748988723754883,25.75683750152588,1.131164074,0.15937970739694288,2.0786468345503053,1.006361246,0.12630992651939277,1.6473472882366216,0.1476658583,0.10728229769580219,0.1072822978041544,14.50712395,9.10629853270312,14.241636117920107,9.412350655,3.982317968051172,9.098199917316435,5.901864052,1.2501103934475875,5.935459027080884,-3.952002764,-4.0463455386763725,-4.046345534408744,9.0,7.0,7.0,66.0,32.0,32.0,248.2424316,128.0,128.0,
v2,afmv2_06e9a8457ab9,6058,6058,11,weighted_rq_ra_range,13.111242154018928,0.0,False,13.111242154018928,0.8268603452951273,0.6791695916755073,0.258400633396009,0.0,0.2951487654859361,0.0,0.6214783191680908,8.14835262298584,True,5.841896534,0.621478297544458,8.148352538138322,4.556092739,0.5457958239122529,7.15606128944325,27.66728783,1.9679816788434983,25.802684173583984,1.131164074,0.16943355716838493,2.221484420704903,1.006361246,0.13180430900344434,1.7281182324211748,0.1476658583,0.09865208694158095,0.09865208619077036,14.50712395,9.183069844032678,14.329156740379664,9.412350655,4.0313026180496765,9.158684633234136,5.901864052,1.3067556518599341,6.039810627632988,-3.952002764,-4.00058212202276,-4.000582102835369,9.0,6.0,6.0,66.0,38.0,38.0,248.2424316,107.78947368421052,107.78947368421052,
v2,afmv2_06e9a8457ab9,6058,6058,12,weighted_rq_ra_range,13.030035474634397,0.0,False,13.030035474634397,0.895466619695744,0.7255679929096722,0.28501734387323535,0.0,0.2905762415625822,0.0,0.6357681155204773,8.28408145904541,True,5.841896534,0.6357681289162992,8.284080984850815,4.556092739,0.5634898714292825,7.342292758527137,27.66728783,1.9667802965641021,25.627215700149534,1.131164074,0.16933302082198703,2.2064151925698994,1.006361246,0.13173194214328943,1.716471819537414,0.1476658583,0.09509299939019156,0.09509299936757229,14.50712395,9.171569604354003,14.305191052992344,9.412350655,4.003493574317278,9.117873752808979,5.901864052,1.2707543953543425,5.961320459512716,-3.952002764,-4.01513877192827,-4.015138891784604,9.0,6.0,6.0,66.0,34.0,34.0,248.2424316,120.47058823529412,120.47058823529412,
v2,afmv2_06e9a8457ab9,6058,6058,13,weighted_rq_ra_range,13.032670821996694,0.0,False,13.032670821996694,0.8514014727646837,0.6934861868490946,0.2627493245230881,0.0,0.26142086851440705,0.0,0.6294044852256775,8.202821731567383,True,5.841896534,0.6294044915157604,8.202821646263917,4.556092739,0.5527212856504521,7.203434655041721,27.66728783,1.975513511300087,25.746217317581177,1.131164074,0.15282300827516676,1.9916919846043974,1.006361246,0.12299452902069218,1.6029472280441455,0.1476658583,0.14086764364098323,0.14086764448494488,14.50712395,9.066957919104343,14.200800808504498,9.412350655,3.819880668679863,8.930717366718067,5.901864052,1.1074107159497188,5.7002899173746755,-3.952002764,-4.1281950072413,-4.128195004307042,9.0,7.0,7.0,66.0,22.0,22.0,248.2424316,186.1818181818182,186.1818181818182,
v2,afmv2_06e9a8457ab9,6058,6058,14,weighted_rq_ra_range,13.093873441330796,0.0,False,13.093873441330796,0.9697860501898578,0.6872267085996356,0.4175747403350409,0.0,0.2575022533890532,0.0,0.6252107620239258,8.186430931091309,True,5.841896534,0.6252107913160121,8.186430715270154,4.556092739,0.5480966032321469,7.176707327605844,27.66728783,1.9680315482616426,25.769155769348146,1.131164074,0.1530082947469748,2.0034711832589673,1.006361246,0.12386100206965965,1.6218202332506504,0.1476658583,0.07196982024425735,0.07196982031318015,14.50712395,9.01471505046088,14.157865918716327,9.412350655,3.7848339371338096,8.904253462459872,5.901864052,1.0691300105551482,5.6531214174138995,-3.952002764,-4.129252599650401,-4.129252544740518,9.0,7.0,7.0,66.0,24.0,24.0,248.2424316,170.66666666666666,170.66666666666666,
v2,afmv2_06e9a8457ab9,6058,6058,15,weighted_rq_ra_range,13.01724580291872,0.0,False,13.01724580291872,0.8933683588834539,0.7133896569353498,0.2976530960344233,0.0,0.2907188743971726,0.0,0.6339695453643799,8.25253677368164,True,5.841896534,0.6339695215026065,8.252537375964113,4.556092739,0.5600432165607209,7.290220459840042,27.66728783,1.972228552699089,25.672984733581544,1.131164074,0.1700962173729137,2.2141843479711834,1.006361246,0.13276118477958737,1.7281850344551928,0.1476658583,0.09729179660089796,0.09729179736267919,14.50712395,9.162216306119861,14.293855645674439,9.412350655,3.9963995430401984,9.108962303739679,5.901864052,1.2636615169406815,5.95538009625649,-3.952002764,-4.035534807159706,-4.03553471112244,9.0,6.0,6.0,66.0,32.0,32.0,248.2424316,128.0,128.0,
v2,afmv2_06e9a8457ab9,6058,6058,16,weighted_rq_ra_range,12.981269491129936,0.0,False,12.981269491129936,0.9100344286753169,0.7203185216755053,0.307455462087117,0.0,0.2812423133494094,0.0,0.6378165483474731,8.279668807983398,True,5.841896534,0.6378165583837774,8.279668848626992,4.556092739,0.5633032978508523,7.312392107452892,27.66728783,1.9755155873298644,25.644700365066527,1.131164074,0.17164951739151296,2.2282287030147927,1.006361246,0.13038933347534748,1.6926191199105254,0.1476658583,0.19347728081132856,0.19347728061328331,14.50712395,9.1041478142801,14.230139060921381,9.412350655,3.87635738194796,8.980903287913002,5.901864052,1.2068238389924952,5.851004129396367,-3.952002764,-4.063441650155945,-4.063441600110759,9.0,6.0,6.0,66.0,31.0,31.0,248.2424316,132.1290322580645,132.1290322580645,
v2,afmv2_06e9a8457ab9,6058,6058,17,weighted_rq_ra_range,13.062845756896056,0.0,False,13.062845756896056,0.850103406854342,0.6964435383093154,0.2640254197535963,0.0,0.287802336289252,0.0,0.629271388053894,8.220075607299805,True,5.841896534,0.6292714166386202,8.220075725837152,4.556092739,0.5518189019622307,7.208325439625425,27.66728783,1.9699345499277114,25.732951440811156,1.131164074,0.16530504376515406,2.1593543604961463,1.006361246,0.12745891313197225,1.6649761792248559,0.1476658583,0.1044882763068511,0.10448827643520885,14.50712395,9.15132684106141,14.289944121320449,9.412350655,3.978600191588645,9.097728215839302,5.901864052,1.282747385258238,5.971495180520254,-3.952002764,-4.028537019334913,-4.028537016797395,9.0,7.0,7.0,66.0,30.0,30.0,248.2424316,136.53333333333333,136.53333333333333,
v2,afmv2_06e9a8457ab9,6058,6058,18,weighted_rq_ra_range,13.04179962013675,0.0,False,13.04179962013675,0.846404961048144,0.6595240123248919,0.2985047624039553,0.0,0.25961430599956076,0.0,0.6194884181022644,8.079243659973145,True,5.841896534,0.619488397910717,8.079243501045731,4.556092739,0.543350645428516,7.086270195906616,27.66728783,1.9842014604806901,25.877558040618897,1.131164074,0.15584104139739574,2.0324476219598293,1.006361246,0.12005504100365537,1.5657337777384865,0.1476658583,0.11523045524154593,0.11523045468731855,14.50712395,9.006025468029797,14.141126761242244,9.412350655,3.78779661865817,8.898740741059509,5.901864052,1.116474119967243,5.713860507173522,-3.952002764,-4.116570586707817,-4.116570540025376,9.0,7.0,7.0,66.0,29.0,29.0,248.2424316,141.24137931034483,141.24137931034483,
v2,afmv2_06e9a8457ab9,6058,6058,19,weighted_rq_ra_range,12.971946127862214,0.0,False,12.971946127862214,0.8814378238269672,0.7141473293281826,0.27369710937988134,0.0,0.2583359650256022,0.0,0.6379712224006653,8.275728225708008,True,5.841896534,0.6379711916951113,8.27572769420088,4.556092739,0.5609185242324053,7.276204671482283,27.66728783,1.9784849995374678,25.66480037689209,1.131164074,0.1560421272925726,2.0241700109325036,1.006361246,0.11882969753270373,1.541452390796666,0.1476658583,0.17388860661623945,0.1738886070452181,14.50712395,8.984097626637041,14.108462271303775,9.412350655,3.798899119621376,8.899588391503237,5.901864052,1.1160501399431875,5.70491605636725,-3.952002764,-4.107295794023699,-4.107295854077828,9.0,7.0,7.0,66.0,31.0,31.0,248.2424316,132.1290322580645,132.1290322580645,
