sweep_descriptor,base_row_id,sample_id,guidance_scale,requested_raw,requested_cond,sample_index,generated_std,generated_min,generated_max,generated_height_mean,generated_height_std,generated_rq,generated_ra,generated_peak_to_valley,generated_p01,generated_p05,generated_p50,generated_p95,generated_p99,generated_robust_range,generated_skewness,generated_kurtosis,generated_mean_abs_gradient,generated_gradient_std,generated_gradient_orientation_entropy,generated_gradient_anisotropy,generated_psd_low_power,generated_psd_mid_power,generated_psd_high_power,generated_psd_slope,generated_autocorrelation_length_px,generated_island_coverage,generated_island_count,generated_island_mean_area_px,generated_height_min,generated_height_max,generated_slope_p50,generated_slope_p95,generated_slope_p99,generated_psd_peak_frequency,generated_island_mean_height
psd_mid_power,afmv2_24dfe427bb29,6062,1.5,6.982060075,-2,1,0.6434618831,-0.9978468418,0.9990897179,0.09543310663,0.6434618947,0.6434618947,0.5687019257,1.99693656,-0.9807483149,-0.923732242,0.1320632845,0.9665960908,0.9936002415,1.974348556,-0.1622067312,1.644883281,0.1572369084,0.1242773345,0.9980915768,0.06284332937,9.052688602,3.8479912,1.178832746,-4.097750852,7,0.25,29,141.2413793,-0.9978468418,0.9990897179,0.1316577179,0.3956612844,0.5475198355,0.0078125,0.8836926155
psd_mid_power,afmv2_24dfe427bb29,6062,1.5,6.982060075,-2,2,0.6122798324,-0.9990368485,0.9981738329,0.1594336346,0.6122798339,0.6122798339,0.5303072873,1.997210681,-0.9837542826,-0.9130749553,0.2458492815,0.9612412781,0.9907061225,1.974460405,-0.3467572227,1.859341974,0.1689675783,0.1321795237,0.9979713155,0.04055110471,9.126970289,4.000533698,1.24780258,-4.00892693,6,0.25,41,99.90243902,-0.9990368485,0.9981738329,0.1410755874,0.4239471495,0.5806602531,0.03493856215,0.8791058086
psd_mid_power,afmv2_24dfe427bb29,6062,1.5,6.982060075,-2,3,0.6302976012,-0.9941405654,0.9999021888,0.1450332182,0.6302975917,0.6302975917,0.5564818395,1.994042754,-0.9654732728,-0.8934902221,0.2188912109,0.9746112704,0.9967945111,1.962267784,-0.2489032919,1.694434773,0.1595404457,0.1278919576,0.9966396251,0.1848694679,9.102979239,3.902595803,1.221319635,-4.059220111,7,0.25,38,107.7894737,-0.9941405654,0.9999021888,0.1310646051,0.4084344064,0.548795029,0.0078125,0.8959662172
psd_mid_power,afmv2_24dfe427bb29,6062,1.5,6.982060075,-2,4,0.6258185506,-0.9992647767,0.9998657107,0.06454743831,0.6258185793,0.6258185793,0.5501603137,1.999130487,-0.9914303219,-0.9276722014,0.07945986465,0.9669289976,0.997122274,1.988552596,-0.0850774038,1.684801508,0.1637252262,0.1268687632,0.9979666339,0.1471752986,9.083144776,3.941102201,1.175996139,-4.043762521,6,0.25,31,132.1290323,-0.9992647767,0.9998657107,0.1385331501,0.4101559597,0.5557669888,0.01746928107,0.8558667271
psd_mid_power,afmv2_24dfe427bb29,6062,1.5,6.982060075,-2,5,0.6345186234,-0.9965655208,0.9998392463,0.08966699252,0.6345186373,0.6345186373,0.5588662121,1.996404767,-0.9822633773,-0.9252493113,0.1141902208,0.9635873258,0.9936307794,1.975894157,-0.1336642737,1.66569924,0.1624270995,0.1297250223,0.9992066404,0.05892400033,9.086113886,3.858520739,1.173712339,-4.09681601,7,0.25,30,136.5333333,-0.9965655208,0.9998392463,0.1324633071,0.4215686044,0.5490548489,0.01104854346,0.8780441854
psd_mid_power,afmv2_24dfe427bb29,6062,1.5,6.982060075,-2,6,0.6369353533,-0.9995663166,0.9999249578,0.08638133987,0.6369353938,0.6369353938,0.5655075747,1.999491274,-0.9821738279,-0.8933428556,0.1244762689,0.9642959923,0.9951631826,1.977337011,-0.1186079888,1.619528068,0.1604765517,0.1241080644,0.9967748403,0.1788800046,8.98687339,3.791257557,1.194378764,-4.0578718,7,0.25,25,163.84,-0.9995663166,0.9999249578,0.1350140316,0.3989102035,0.531055549,0.03314563037,0.8767498742
psd_mid_power,afmv2_24dfe427bb29,6062,1.5,6.982060075,-2,7,0.6308420897,-0.9960978031,0.9988963604,0.08996166977,0.630842091,0.630842091,0.5543596708,1.994994164,-0.9763720548,-0.9215777606,0.1475978345,0.9559715986,0.9920471507,1.968419206,-0.183489508,1.685346495,0.1707211545,0.1323852239,0.9989166872,0.06543224204,9.156813093,3.980708972,1.235054805,-4.043452929,6,0.25,34,120.4705882,-0.9960978031,0.9988963604,0.1429954181,0.4339784206,0.5711170994,0.01746928107,0.862270919
psd_mid_power,afmv2_24dfe427bb29,6062,1.5,7.961687386,-1,0,0.621765554,-0.9990460873,0.9994215965,0.008153930779,0.6217655667,0.6217655667,0.5412060314,1.998467684,-0.9920379305,-0.9505960524,0.01480290713,0.9430954307,0.9906505543,1.982688485,-0.02683820125,1.72218299,0.1675379537,0.1291612173,0.9970793031,0.2181151688,9.086314174,3.896777988,1.183429802,-4.072115515,6,0.25,25,163.84,-0.9990460873,0.9994215965,0.1393898409,0.4183278292,0.5595639788,0.04555431168,0.8123033667
psd_mid_power,afmv2_24dfe427bb29,6062,1.5,7.961687386,-1,1,0.6313400865,-0.9969052076,0.999464035,-0.002226621557,0.6313400939,0.6313400939,0.5552745997,1.996369243,-0.9834245205,-0.9331506222,-0.01246231189,0.9514584064,0.994598062,1.978022583,0.04535975925,1.66183701,0.1726940645,0.1288630235,0.9979855045,0.1259175969,9.161206571,4.0793662,1.265166013,-4.015695001,6,0.25,35,117.0285714,-0.9969052076,0.999464035,0.149854234,0.4199485595,0.5613599135,0.03314563037,0.8269285268
psd_mid_power,afmv2_24dfe427bb29,6062,1.5,7.961687386,-1,2,0.6166893244,-0.9977846146,0.9998010397,0.09643370136,0.616689327,0.616689327,0.5411694328,1.997585654,-0.9703410232,-0.8834621221,0.1322156861,0.961912331,0.993049947,1.96339097,-0.1408117405,1.698111662,0.1748978497,0.131496695,0.9991874223,0.03493843849,9.20605037,4.075888063,1.405760872,-3.961737895,6,0.25,37,110.7027027,-0.9977846146,0.9998010397,0.1505395847,0.4226474392,0.5698381293,0.01746928107,0.8647780291
psd_mid_power,afmv2_24dfe427bb29,6062,1.5,7.961687386,-1,3,0.6304630637,-0.9992837906,0.9988200665,0.08975871737,0.6304630416,0.6304630416,0.5524503823,1.998103857,-0.9843095362,-0.9210904926,0.1333577931,0.9571735829,0.9900745553,1.974384091,-0.1703746751,1.697723204,0.1687717956,0.1299787512,0.9977428721,0.1617989694,9.163602201,4.037513348,1.319382566,-3.992920237,6,0.25,33,124.1212121,-0.9992837906,0.9988200665,0.1439603833,0.4195353884,0.5715459806,0.0078125,0.8683384774
psd_mid_power,afmv2_24dfe427bb29,6062,1.5,7.961687386,-1,4,0.6360899806,-0.9974498153,0.9981746078,0.007890575833,0.6360899498,0.6360899498,0.5639736747,1.995624423,-0.9887192869,-0.9453241318,0.03074232023,0.9349090338,0.9861112791,1.974830566,-0.0414029429,1.623844768,0.1740291913,0.1362077996,0.9936939478,0.2355138011,9.189361495,3.979164666,1.334955165,-4.009142372,6,0.25,39,105.025641,-0.9974498153,0.9981746078,0.1449308549,0.4442451618,0.5912377262,0.0078125,0.8156732298
psd_mid_power,afmv2_24dfe427bb29,6062,1.5,7.961687386,-1,5,0.6241562366,-0.9986087084,0.99926126,0.07923865905,0.6241562446,0.6241562446,0.5463565613,1.997869968,-0.9834418559,-0.9335277796,0.1264632866,0.9530580699,0.9904840362,1.973925892,-0.17566839,1.722058477,0.1683550861,0.1269637894,0.9981921163,0.1434756512,9.13762511,4.045256912,1.36451334,-3.929524977,6,0.25,39,105.025641,-0.9986087084,0.99926126,0.1424243459,0.4094698764,0.5509384448,0.0234375,0.8481059308
psd_mid_power,afmv2_24dfe427bb29,6062,1.5,7.961687386,-1,6,0.6169954538,-0.9981104732,0.9998812079,0.1705525685,0.6169954247,0.6169954247,0.5369714186,1.997991681,-0.9799607348,-0.8921515733,0.2398842722,0.9740595847,0.9966938543,1.976654589,-0.3094591265,1.809024984,0.164839108,0.1293289489,0.9957026949,0.04900981369,9.078270851,3.861315215,1.185849081,-4.059489521,6,0.25,28,146.2857143,-0.9981104732,0.9998812079,0.1374268223,0.4125931442,0.559736432,0.02816836934,0.9013289407
psd_mid_power,afmv2_24dfe427bb29,6062,1.5,7.961687386,-1,7,0.6293976307,-0.999302268,0.9996292591,0.0261911795,0.6293976258,0.6293976258,0.5512665767,1.998931527,-0.9861661482,-0.9318571895,0.02560056746,0.9613034666,0.9945617247,1.980727873,-0.01431607424,1.682390214,0.1658271261,0.1294158979,0.9984310454,0.1284459101,9.108807269,3.908136774,1.215592065,-4.045747211,6,0.25,32,128,-0.999302268,0.9996292591,0.138543918,0.4183867962,0.5569722955,0.0078125,0.8413199873
psd_mid_power,afmv2_24dfe427bb29,6062,1.5,8.941314697,0,0,0.6261736155,-0.9993038774,0.9998636246,0.05062389094,0.6261735999,0.6261735999,0.552125854,1.999167502,-0.985035603,-0.908146897,0.05011216924,0.9522760212,0.9915796256,1.976615229,-0.0503700511,1.653240226,0.1708476644,0.1285861493,0.9991705779,0.06593223038,9.123720382,3.97904271,1.280059825,-4.014479894,6,0.25,28,146.2857143,-0.9993038774,0.9998636246,0.1438609851,0.4234140668,0.5580900565,0.01746928107,0.8480604582
psd_mid_power,afmv2_24dfe427bb29,6062,1.5,8.941314697,0,1,0.636326015,-0.9972832203,0.9998102188,0.0839881605,0.6363260351,0.6363260351,0.5618396997,1.997093439,-0.9801013851,-0.9235206544,0.1277797371,0.9605124027,0.9922499144,1.9723513,-0.1430189999,1.654549844,0.1702816236,0.1310503678,0.9989864907,0.1093672784,9.13868387,3.915342833,1.283778989,-4.012946002,6,0.25,38,107.7894737,-0.9972832203,0.9998102188,0.1439005389,0.4261826197,0.5530932916,0.01746928107,0.871285436
psd_mid_power,afmv2_24dfe427bb29,6062,1.5,8.941314697,0,2,0.6443074346,-0.9985191226,0.9996644258,0.06786443548,0.6443074114,0.6443074114,0.5705172326,1.998183548,-0.9741457027,-0.9128872126,0.07468554378,0.9684770644,0.9916079777,1.96575368,-0.06899663562,1.615048246,0.1683605452,0.1323545078,0.997749735,0.04305571858,9.170153189,4.046047781,1.263729265,-4.026357388,6,0.25,32,128,-0.9985191226,0.9996644258,0.1400096115,0.4267746188,0.5648161479,0.01746928107,0.8829292217
psd_mid_power,afmv2_24dfe427bb29,6062,1.5,8.941314697,0,3,0.6194931865,-0.9990265369,0.9990135431,0.0836745811,0.6194932228,0.6194932228,0.5433937665,1.99804008,-0.9810181201,-0.906813699,0.105553858,0.9586866409,0.9915345192,1.972552639,-0.126109758,1.702935552,0.1734462744,0.1339747722,0.9985567481,0.1164989093,9.215936125,4.111399932,1.418321697,-3.929804134,6,0.25,34,120.4705882,-0.9990265369,0.9990135431,0.1441553974,0.4364887585,0.5688250905,0.02816836934,0.8595854393
psd_mid_power,afmv2_24dfe427bb29,6062,1.5,8.941314697,0,4,0.6341816187,-0.9972589612,0.9999559522,0.09115713704,0.6341816055,0.6341816055,0.5595428604,1.997214913,-0.9779552805,-0.9189351887,0.1238279529,0.9684591681,0.993646037,1.971601318,-0.1546610042,1.669310733,0.1617395341,0.1231843416,0.9985187763,0.04442576705,9.080067414,3.905432731,1.190348747,-4.068589091,7,0.25,34,120.4705882,-0.9972589612,0.9999559522,0.1379958589,0.400898618,0.5198186594,0.02209708691,0.872473375
psd_mid_power,afmv2_24dfe427bb29,6062,1.5,8.941314697,0,5,0.6251065135,-0.9986616373,0.9996871948,0.06712263554,0.6251065231,0.6251065231,0.5488085009,1.998348832,-0.9833243287,-0.9164580286,0.07831394672,0.9685154676,0.9965003955,1.979824724,-0.075654663,1.692637448,0.1607504848,0.1244526778,0.9952764297,0.1994459941,9.077047759,3.899483564,1.194444398,-4.052407214,7,0.25,29,141.2413793,-0.9986616373,0.9996871948,0.134381835,0.4039938176,0.5347369378,0.015625,0.8625722727
psd_mid_power,afmv2_24dfe427bb29,6062,1.5,8.941314697,0,6,0.6430450082,-0.9972751141,0.9983747602,0.0283430142,0.6430449956,0.6430449956,0.5694743472,1.995649874,-0.9833898741,-0.9451794177,0.04825662822,0.9515248597,0.9878679496,1.971257824,-0.05155186014,1.621813245,0.1551891359,0.1240551869,0.9970027298,0.06663373155,9.063676869,3.809952005,1.15190333,-4.122462273,7,0.25,27,151.7037037,-0.9972751141,0.9983747602,0.1273535088,0.401693147,0.5504487678,0.0078125,0.8452097877
psd_mid_power,afmv2_24dfe427bb29,6062,1.5,8.941314697,0,7,0.6273579001,-0.9970399141,0.9991834164,0.1190249486,0.6273578876,0.6273578876,0.5529295409,1.99622333,-0.9697777772,-0.8933333218,0.1599028558,0.9690467209,0.9946880418,1.964465819,-0.1660985647,1.67991658,0.1616623862,0.1231425484,0.998722519,0.06984468868,9.1208026,4.002845922,1.222844896,-4.063089239,7,0.25,28,146.2857143,-0.9970399141,0.9991834164,0.1387409719,0.3963446355,0.5253409785,0.01746928107,0.8922522772
psd_mid_power,afmv2_24dfe427bb29,6062,1.5,9.920942008,1,0,0.6238076091,-0.9999160767,0.9988572598,-0.0002054233944,0.6238075878,0.6238075878,0.5489449949,1.998773336,-0.9870174593,-0.9319213986,-0.02412256226,0.9531020254,0.988582347,1.975599806,0.04573158357,1.676724376,0.1597339971,0.1205380598,0.9981012829,0.0467874357,9.095945963,3.9890033,1.243092288,-4.024822834,7,0.25,28,146.2857143,-0.9999160767,0.9988572598,0.1352208226,0.3914446987,0.5284495144,0.015625,0.8180661923
psd_mid_power,afmv2_24dfe427bb29,6062,1.5,9.920942008,1,1,0.6264708042,-0.99850142,0.9988303185,0.02797861947,0.6264707922,0.6264707922,0.5492177124,1.997331738,-0.9833543986,-0.9254332036,0.05841099285,0.9607587337,0.9925901526,1.975944551,-0.04861340494,1.685627009,0.1719400701,0.1314802652,0.9987211918,0.1177329607,9.202586454,4.109067118,1.329566011,-3.983003245,6,0.25,39,105.025641,-0.99850142,0.9988303185,0.1460254644,0.4238500905,0.5743586723,0.02470529422,0.8291046137
psd_mid_power,afmv2_24dfe427bb29,6062,1.5,9.920942008,1,2,0.6391040683,-0.9991147518,0.999072969,0.1132564376,0.6391040958,0.6391040958,0.56480132,1.998187721,-0.9813585579,-0.9125574321,0.1689767167,0.9667827636,0.9951227558,1.976481314,-0.1889569019,1.658144212,0.154880383,0.1224763221,0.9985840227,0.05201721766,9.047786914,3.843897222,1.163731927,-4.092091374,7,0.25,26,157.5384615,-0.9991147518,0.999072969,0.1293713872,0.3960801446,0.5254567918,0.02209708691,0.8914780746
psd_mid_power,afmv2_24dfe427bb29,6062,1.5,9.920942008,1,3,0.6168221831,-0.99545151,0.9998360276,0.137218261,0.6168221963,0.6168221963,0.5397562198,1.995287538,-0.9661388868,-0.8784746796,0.194640629,0.9802618057,0.997644344,1.963783231,-0.2155207163,1.740606913,0.1571355259,0.1185026918,0.9978879188,0.1584670314,8.964413047,3.714615179,1.070961476,-4.126424922,7,0.25,29,141.2413793,-0.99545151,0.9998360276,0.135473753,0.3825080013,0.5132192538,0.01104854346,0.8890931654
psd_mid_power,afmv2_24dfe427bb29,6062,1.5,9.920942008,1,4,0.6306728125,-0.9979195595,0.9995827079,0.09097591086,0.6306727747,0.6306727747,0.5510886384,1.997502267,-0.9835353667,-0.9169390827,0.1459896415,0.9683871359,0.9954044837,1.97893985,-0.167204799,1.712648779,0.163004462,0.125366819,0.9977554437,0.1036147175,9.117849376,3.939043261,1.224378327,-4.044056467,7,0.25,33,124.1212121,-0.9979195595,0.9995827079,0.1381604012,0.4065605921,0.5540309111,0.01746928107,0.8736186428
psd_mid_power,afmv2_24dfe427bb29,6062,1.5,9.920942008,1,5,0.6265344024,-0.9988043308,0.9977001548,0.03755918263,0.6265343928,0.6265343928,0.55033668,1.996504486,-0.9890086186,-0.937816149,0.06994291022,0.952183336,0.9893292528,1.978337871,-0.08110345164,1.685938199,0.163929596,0.1234162923,0.9982593048,0.06111724316,9.050850108,3.894617776,1.28222057,-3.991516786,7,0.25,32,128,-0.9988043308,0.9977001548,0.1402760434,0.4029814594,0.5247231816,0.015625,0.8300908127
psd_mid_power,afmv2_24dfe427bb29,6062,1.5,9.920942008,1,6,0.6270339489,-0.9945870638,0.9998263121,0.1099517587,0.6270339735,0.6270339735,0.5508669491,1.994413376,-0.9695862079,-0.9040678173,0.1339612156,0.9753294408,0.9966556531,1.966241861,-0.1645013005,1.699195289,0.1596030735,0.1235174589,0.9994057447,0.08191906654,9.059710096,3.810253327,1.167590619,-4.084630403,7,0.25,31,132.1290323,-0.9945870638,0.9998263121,0.1353860482,0.3966928329,0.5243184891,0.01104854346,0.8834961328
psd_mid_power,afmv2_24dfe427bb29,6062,1.5,9.920942008,1,7,0.6345182657,-0.9929808974,0.9994280934,0.07704604285,0.6345182451,0.6345182451,0.5595645369,1.992408991,-0.9683251107,-0.9047458291,0.09858994186,0.9692293495,0.9925867879,1.960911899,-0.1017499704,1.656021049,0.1630481088,0.1283852412,0.9987417242,0.07753316423,9.087450561,3.955586166,1.274141391,-4.033091641,7,0.25,26,157.5384615,-0.9929808974,0.9994280934,0.1363605086,0.4188143248,0.544363888,0.01104854346,0.8752509652
psd_mid_power,afmv2_24dfe427bb29,6062,1.5,10.90056932,2,0,0.6392705441,-0.9979157448,0.998673737,0.003231548404,0.6392705543,0.6392705543,0.5639747753,1.996589482,-0.9883265543,-0.9408948749,-0.01061931672,0.9563920856,0.9884655631,1.976792117,0.03015853241,1.641159479,0.1572808361,0.1232979161,0.9985688421,0.1074239242,9.046804902,3.86364777,1.112475244,-4.122473734,7,0.25,31,132.1290323,-0.9979157448,0.998673737,0.1324590776,0.3954763423,0.5367647543,0.015625,0.8376896812
psd_mid_power,afmv2_24dfe427bb29,6062,1.5,10.90056932,2,1,0.6381238699,-0.9956619143,0.9995369911,0.05487803387,0.6381238544,0.6381238544,0.5643742861,1.995198905,-0.979560895,-0.9295576572,0.08014766499,0.9497637928,0.9907434916,1.970304387,-0.09706482243,1.63192948,0.1715311545,0.1320970285,0.9983152571,0.1050354677,9.171602691,4.020238063,1.294667186,-4.019554511,6,0.25,36,113.7777778,-0.9956619143,0.9995369911,0.1439950115,0.4308163926,0.5743051218,0.01104854346,0.8544546947
psd_mid_power,afmv2_24dfe427bb29,6062,1.5,10.90056932,2,2,0.6245743036,-0.9991311431,0.9992390275,0.009503448794,0.6245742532,0.6245742532,0.545078391,1.998370171,-0.9862131828,-0.9271117538,-0.002533402527,0.9623425603,0.9948686332,1.981081816,0.03325615226,1.707714822,0.1702144754,0.1308870224,0.9991454215,0.08901690276,9.139708258,3.934809469,1.23176499,-4.057017159,6,0.25,34,120.4705882,-0.9991311431,0.9992390275,0.1460772463,0.4280270478,0.5746019732,0.0078125,0.8309840905
psd_mid_power,afmv2_24dfe427bb29,6062,1.5,10.90056932,2,3,0.6253682971,-0.9967031479,0.9990406036,0.1133104117,0.6253683179,0.6253683179,0.5489396621,1.995743752,-0.9803873056,-0.9038180858,0.1538188607,0.9656571478,0.9940043467,1.974391652,-0.1858815306,1.706016808,0.1672841351,0.1297425314,0.9990393347,0.1138105274,9.106071688,3.951741817,1.275647666,-4.017218278,6,0.25,28,146.2857143,-0.9967031479,0.9990406036,0.1411647131,0.4206164429,0.5534147098,0.01104854346,0.8801859234
psd_mid_power,afmv2_24dfe427bb29,6062,1.5,10.90056932,2,4,0.6391475201,-0.9987899065,0.9984816909,-0.02315649994,0.6391475022,0.6391475022,0.5641996419,1.997271597,-0.9897972018,-0.9512726128,-0.03779158369,0.9376902431,0.984625954,1.974423156,0.03239666433,1.628747902,0.164156858,0.1261366432,0.9986497709,0.06657370812,9.08243776,3.917495071,1.177559568,-4.071490484,7,0.25,32,128,-0.9987899065,0.9984816909,0.1385107637,0.4037952661,0.5469401948,0.01746928107,0.8080973917
psd_mid_power,afmv2_24dfe427bb29,6062,1.5,10.90056932,2,5,0.6286748052,-0.9976168871,0.9989064932,0.01751675836,0.6286747945,0.6286747945,0.5496159149,1.99652338,-0.9910566199,-0.9446530342,0.04856031574,0.9491742134,0.9914628875,1.982519507,-0.06396646148,1.694507448,0.156071773,0.1244233651,0.9987238308,0.01936074421,9.035988375,3.856550215,1.216368998,-4.051649497,7,0.25,26,157.5384615,-0.9976168871,0.9989064932,0.1268127372,0.4000903784,0.5358249169,0.01104854346,0.8185580688
psd_mid_power,afmv2_24dfe427bb29,6062,1.5,10.90056932,2,6,0.634742558,-0.997754395,0.9996188283,0.06539013596,0.6347425835,0.6347425835,0.559084406,1.997373223,-0.9752527148,-0.9240728348,0.08771680295,0.9694631964,0.9956719273,1.970924642,-0.106997021,1.664284925,0.1603551096,0.125924139,0.9989194981,0.04268048243,9.055471663,3.914468287,1.210142433,-4.048168536,7,0.25,37,110.7027027,-0.997754395,0.9996188283,0.1343201615,0.4061834995,0.5436413344,0.01746928107,0.8598802161
psd_mid_power,afmv2_24dfe427bb29,6062,1.5,10.90056932,2,7,0.6156409979,-0.9975355864,0.9997236729,0.1410777834,0.6156410041,0.6156410041,0.5413476926,1.997259259,-0.973572216,-0.869974485,0.1674942151,0.9713523448,0.9934185529,1.966990769,-0.1939671702,1.72157997,0.1591646223,0.1266524488,0.997332213,0.162327431,9.111209145,3.93081394,1.272496884,-4.017828452,7,0.25,29,141.2413793,-0.9975355864,0.9997236729,0.1324683908,0.4037677961,0.5584075858,0.02470529422,0.8940529739
psd_mid_power,afmv2_e1e992ced190,6062,1.5,6.982060075,-2,0,0.6240482926,-0.9968593717,0.999422431,0.09813824941,0.6240483054,0.6240483054,0.5482016338,1.996281803,-0.9723385948,-0.9013172001,0.1566195264,0.9707452416,0.9959758645,1.968314459,-0.1752618262,1.698692634,0.1731505748,0.1319936919,0.9948697872,0.2566544585,9.178960621,4.073216113,1.254111882,-4.021040386,6,0.25,36,113.7777778,-0.9968593717,0.999422431,0.1474937728,0.4298163372,0.5701623096,0.015625,0.8649131149
psd_mid_power,afmv2_e1e992ced190,6062,1.5,6.982060075,-2,1,0.6407892704,-0.9982774854,0.999594748,-0.03232371562,0.6407892253,0.6407892253,0.5689705836,1.997872233,-0.9826666832,-0.936887905,-0.04539218359,0.9307608068,0.9852266973,1.967893381,0.06104176046,1.603410403,0.1699781565,0.1304412599,0.9984082653,0.1128337908,9.163857989,3.919464572,1.251992386,-4.050664671,6,0.25,36,113.7777778,-0.9982774854,0.999594748,0.1433275473,0.4274138072,0.5572158571,0.04207160006,0.8061094681
psd_mid_power,afmv2_e1e992ced190,6062,1.5,6.982060075,-2,2,0.6486211419,-0.9979295135,0.9991361499,0.0993853271,0.6486211096,0.6486211096,0.5754250498,1.997065663,-0.9860878301,-0.9315425783,0.1471512169,0.9664239496,0.9939280146,1.980015845,-0.1697168668,1.631090269,0.1591794361,0.1280838369,0.9987230172,0.05980289826,9.079851827,3.842128783,1.133988176,-4.109589436,7,0.25,25,163.84,-0.9979295135,0.9991361499,0.1311607749,0.4061927617,0.5518498459,0.02816836934,0.8902699598
psd_mid_power,afmv2_e1e992ced190,6062,1.5,6.982060075,-2,3,0.6306084991,-0.9961046576,0.999986887,0.06760935558,0.6306085348,0.6306085348,0.5519499771,1.996091545,-0.978513394,-0.9141271591,0.08891085908,0.9703234822,0.9964516675,1.974965062,-0.08091348318,1.681884346,0.1570059897,0.1228385171,0.9971489414,0.1549317417,9.031864121,3.800947094,1.148109481,-4.101942563,7,0.25,25,163.84,-0.9961046576,0.999986887,0.1318578157,0.3930914503,0.5288635621,0.0078125,0.8694196299
psd_mid_power,afmv2_e1e992ced190,6062,1.5,6.982060075,-2,4,0.6382632256,-0.9998148084,0.9980496168,0.01421344584,0.638263203,0.638263203,0.563409584,1.997864425,-0.9833515483,-0.9277215362,-0.003386690398,0.954603833,0.9867033511,1.970054899,0.0007835310996,1.634699197,0.1707955214,0.1316818398,0.9985061365,0.08901047467,9.145446041,3.99012388,1.244378932,-4.056584072,6,0.25,39,105.025641,-0.9998148084,0.9980496168,0.1436768142,0.4236466595,0.5728432904,0.01104854346,0.8393828242
psd_mid_power,afmv2_e1e992ced190,6062,1.5,6.982060075,-2,5,0.6297972202,-0.9994601607,0.9997652769,0.105331959,0.6297972082,0.6297972082,0.5589707883,1.999225438,-0.9825209945,-0.8913072318,0.1294631734,0.9719717771,0.9944170111,1.976938006,-0.1225309507,1.645979124,0.1647618065,0.1318564421,0.9967783896,0.1998301326,9.122675485,3.965271293,1.204307495,-4.06209044,6,0.25,31,132.1290323,-0.9994601607,0.9997652769,0.1351367735,0.4227864333,0.5713216336,0.01746928107,0.8879776638
psd_mid_power,afmv2_e1e992ced190,6062,1.5,6.982060075,-2,6,0.6357541084,-0.9926978946,0.9989659786,0.06812946142,0.6357541065,0.6357541065,0.5614588647,1.991663873,-0.9727617514,-0.902096799,0.08095850796,0.9687546521,0.9944550216,1.967216773,-0.0617306615,1.635522018,0.1660595317,0.1304024448,0.9990100148,0.03534250426,9.143618646,3.982477325,1.245872166,-4.049714406,7,0.25,31,132.1290323,-0.9926978946,0.9989659786,0.1381464352,0.4236311177,0.5717995974,0.0078125,0.8770020684
psd_mid_power,afmv2_e1e992ced190,6062,1.5,6.982060075,-2,7,0.6426170468,-0.998404026,0.9994184375,0.1026275739,0.6426170561,0.6426170561,0.5673483327,1.997822464,-0.9818396181,-0.9019757688,0.1234341078,0.9739226311,0.9959213263,1.977760944,-0.1319271202,1.640071056,0.1555137267,0.1271494831,0.9980850325,0.1210927783,9.02632078,3.723948413,1.058468058,-4.164488306,7,0.25,21,195.047619,-0.998404026,0.9994184375,0.1259595397,0.4065764,0.5444623426,0.0078125,0.8993077742
psd_mid_power,afmv2_e1e992ced190,6062,1.5,7.961687386,-1,0,0.6352883577,-0.9995959997,0.9995918274,0.06420699664,0.6352883398,0.6352883398,0.5603481905,1.999187827,-0.9797970396,-0.9184088886,0.1093464196,0.9610360235,0.9951531708,1.97495021,-0.1183037994,1.65233072,0.1609526099,0.1274886665,0.9982182872,0.03830823738,9.064629418,3.840069112,1.228644578,-4.054329602,7,0.25,30,136.5333333,-0.9995959997,0.9995918274,0.1343892344,0.40456664,0.5504717449,0.02470529422,0.8578752829
psd_mid_power,afmv2_e1e992ced190,6062,1.5,7.961687386,-1,1,0.6241873503,-0.9908818603,0.9998173714,0.1261725691,0.6241873808,0.6241873808,0.5485099717,1.990699232,-0.9632477748,-0.8755703241,0.1514635086,0.9723744243,0.9959100276,1.959157802,-0.1544252621,1.680873505,0.162758778,0.1269532692,0.9969185307,0.1547444076,9.04479405,3.91481598,1.186883993,-4.043368345,6,0.25,30,136.5333333,-0.9908818603,0.9998173714,0.1351864441,0.4132423638,0.529697787,0.02470529422,0.8991290083
psd_mid_power,afmv2_e1e992ced190,6062,1.5,7.961687386,-1,2,0.6358739138,-0.9970949888,0.9998062849,0.04150469077,0.6358739182,0.6358739182,0.5588007414,1.996901274,-0.97761917,-0.9272426069,0.05528854579,0.9727514356,0.9960036576,1.973622828,-0.05878146659,1.667022291,0.1601397245,0.1263734969,0.9987281238,0.01651412424,9.084369916,3.85685086,1.139039013,-4.123802783,7,0.25,30,136.5333333,-0.9970949888,0.9998062849,0.1328137073,0.4083119943,0.5466922703,0.01746928107,0.8503785918
psd_mid_power,afmv2_e1e992ced190,6062,1.5,7.961687386,-1,3,0.6400520205,-0.9970882535,0.9984164238,0.05078614823,0.64005202,0.64005202,0.5652731033,1.995504677,-0.9846709746,-0.9312604129,0.08326843753,0.9567664534,0.9878232592,1.972494234,-0.08166040485,1.63587017,0.1696375749,0.1309522342,0.997789705,0.139775852,9.143290983,3.946481629,1.23487821,-4.045061566,6,0.25,33,124.1212121,-0.9970882535,0.9984164238,0.1430389383,0.4240273253,0.5528155137,0.02209708691,0.8594660864
